Startup trace (nsec): main: 181849899864
Startup trace (nsec): init done: 181853179107
Number of packets sent : 589714.285714
Number of packets sent : 539628.712871
Number of packets sent : 540218.470705
Number of packets sent : 540889.625456
Number of packets sent : 540859.347772
Number of packets sent : 540884.615385
Number of packets sent : 541224.713503
Number of packets sent : 541042.28962
Number of packets sent : 540975.944161
Number of packets sent : 540907.24734
Number of packets sent : 540762.194514
Number of packets sent : 540727.619048
Number of packets sent : 540460.335939
Number of packets sent : 540434.438815
Number of packets sent : 540235.759606
Number of packets sent : 540106.208824
Number of packets sent : 539925.999875
Number of packets sent : 539657.25025
Number of packets sent : 539517.195474
Number of packets sent : 539352.428001
Number of packets sent : 538739.228119
Number of packets sent : 538541.252556
Number of packets sent : 538497.321834
Number of packets sent : 538461.48502
Number of packets sent : 538514.523512
Number of packets sent : 538556.270225
Number of packets sent : 538601.897737
Number of packets sent : 538591.35807
Number of packets sent : 538520.940354
Number of packets sent : 538548.685978
Number of packets sent : 538467.95192
Number of packets sent : 538558.695582
Number of packets sent : 538667.936191
Number of packets sent : 538801.931343
Number of packets sent : 538950.66698
Number of packets sent : 539008.277673
Number of packets sent : 539067.935838
Number of packets sent : 539162.607334
Number of packets sent : 539190.6402
Number of packets sent : 539171.563981
Number of packets sent : 539114.774572
Number of packets sent : 539148.775436
Number of packets sent : 539186.744695
Number of packets sent : 539237.87062
Number of packets sent : 539351.181961
Number of packets sent : 539408.974843
Number of packets sent : 539427.656016
Number of packets sent : 539461.137803
Number of packets sent : 539445.376577
Number of packets sent : 539440.302616
Number of packets sent : 539477.147825
Number of packets sent : 539492.329395
Number of packets sent : 539461.856264
Number of packets sent : 539479.18552
Number of packets sent : 539493.486306
Number of packets sent : 539503.106831
Number of packets sent : 539482.646634
Number of packets sent : 539482.565172
Number of packets sent : 539502.084697
Number of packets sent : 539471.088378
Number of packets sent : 539479.406425
Number of packets sent : 539508.969087
Number of packets sent : 539491.457675
Number of packets sent : 539450.383859
Number of packets sent : 539470.957467
Number of packets sent : 539445.190948
Number of packets sent : 539447.1413
Number of packets sent : 539408.770229
Number of packets sent : 539424.609823
Number of packets sent : 539440.329635
Number of packets sent : 539429.817548
Number of packets sent : 539395.667657
Number of packets sent : 539386.067428
Number of packets sent : 539366.134133
Number of packets sent : 539399.165395
Number of packets sent : 539403.022066
Number of packets sent : 539401.438546
Number of packets sent : 539392.386663
Number of packets sent : 539396.789197
Number of packets sent : 539394.256799
Number of packets sent : 539369.519051
Number of packets sent : 539354.653243
AUTOTEST_DONE
