Startup trace (nsec): main: 182982810441
Startup trace (nsec): init done: 182986174696
Number of packets sent : 688000
Number of packets sent : 724107.355865
Number of packets sent : 723960.676954
Number of packets sent : 722195.551129
Number of packets sent : 721916.749751
Number of packets sent : 721622.705507
Number of packets sent : 720740.605254
Number of packets sent : 719684.203023
Number of packets sent : 719986.774797
Number of packets sent : 719797.471162
Number of packets sent : 720263.252471
Number of packets sent : 720629.844785
Number of packets sent : 720511.898818
Number of packets sent : 720475.802735
Number of packets sent : 720145.730794
Number of packets sent : 719659.697716
Number of packets sent : 719626.092385
Number of packets sent : 719511.457109
Number of packets sent : 719630.133185
Number of packets sent : 719638.399664
Number of packets sent : 719818.39069
Number of packets sent : 719673.199505
Number of packets sent : 718361.72918
Number of packets sent : 717132.954003
Number of packets sent : 717244.265912
Number of packets sent : 717352.395796
Number of packets sent : 717419.727943
Number of packets sent : 717192.606572
Number of packets sent : 717347.618198
Number of packets sent : 717320.344531
Number of packets sent : 717509.641965
Number of packets sent : 717546.380455
Number of packets sent : 717877.505777
Number of packets sent : 717984.255306
Number of packets sent : 717978.017457
Number of packets sent : 717768.064636
Number of packets sent : 717857.634552
Number of packets sent : 717945.014584
Number of packets sent : 718117.019039
Number of packets sent : 718154.833585
Number of packets sent : 718252.616853
Number of packets sent : 718386.473312
Number of packets sent : 718467.16631
Number of packets sent : 718534.603765
Number of packets sent : 718598.614581
Number of packets sent : 718552.552686
Number of packets sent : 718515.543873
Number of packets sent : 718431.523888
Number of packets sent : 718418.42938
Number of packets sent : 718385.564529
Number of packets sent : 718468.200352
Number of packets sent : 718448.973193
Number of packets sent : 718469.172817
Number of packets sent : 718568.864082
Number of packets sent : 718584.56869
Number of packets sent : 718638.507804
Number of packets sent : 718639.051987
Number of packets sent : 718715.134832
Number of packets sent : 718695.385464
Number of packets sent : 718743.237063
Number of packets sent : 718813.658699
Number of packets sent : 718882.182354
Number of packets sent : 718911.098573
Number of packets sent : 718937.892633
Number of packets sent : 718867.7775
Number of packets sent : 718864.905591
Number of packets sent : 718821.584869
Number of packets sent : 718780.106508
Number of packets sent : 718745.054234
Number of packets sent : 718774.718271
Number of packets sent : 718829.606785
Number of packets sent : 718909.87922
Number of packets sent : 718928.830217
Number of packets sent : 718968.907022
Number of packets sent : 718960.615351
Number of packets sent : 718886.727079
Number of packets sent : 718872.724882
Number of packets sent : 718884.684778
Number of packets sent : 718827.475301
Number of packets sent : 718760.086537
Number of packets sent : 718750.47788
Number of packets sent : 718793.378742
AUTOTEST_DONE
