/tmp/linux.click:26: While initializing 'fd :: FromDevice':
  warning: ens7: no IPv4 address assigned
Startup trace (nsec): main: 10680450326
Startup trace (nsec): init done: 10689072174
Number of packets sent : 688000
Number of packets sent : 714885.685885
Number of packets sent : 713097.609562
Number of packets sent : 710186.170213
Number of packets sent : 707907.20878
Number of packets sent : 709422.754491
Number of packets sent : 709619.697222
Number of packets sent : 708492.156303
Number of packets sent : 708352.427306
Number of packets sent : 708909.131255
Number of packets sent : 708111.543839
Number of packets sent : 708670.964227
Number of packets sent : 709110.445277
Number of packets sent : 708620.082975
Number of packets sent : 709087.828196
Number of packets sent : 709441.728823
Number of packets sent : 708765.936193
Number of packets sent : 709169.653876
Number of packets sent : 709674.86263
Number of packets sent : 709513.040278
Number of packets sent : 710066.590069
Number of packets sent : 710484.561587
Number of packets sent : 711002.270766
Number of packets sent : 710645.597115
Number of packets sent : 711113.493484
Number of packets sent : 711391.806555
Number of packets sent : 710893.96618
Number of packets sent : 711075.388601
Number of packets sent : 711120.449679
Number of packets sent : 711217.911168
Number of packets sent : 711366.94314
Number of packets sent : 711464.781922
Number of packets sent : 711618.887015
Number of packets sent : 711656.289746
Number of packets sent : 711645.993769
Number of packets sent : 711625.235566
Number of packets sent : 711771.701413
Number of packets sent : 711913.999406
Number of packets sent : 711940.353461
Number of packets sent : 711864.596146
Number of packets sent : 711765.171768
Number of packets sent : 711838.878732
Number of packets sent : 711909.07793
Number of packets sent : 711968.460931
Number of packets sent : 712076.477536
Number of packets sent : 712120.905235
Number of packets sent : 712195.363591
Number of packets sent : 712293.193272
Number of packets sent : 712296.81221
Number of packets sent : 712388.369911
Number of packets sent : 712475.033981
Number of packets sent : 712527.965039
Number of packets sent : 712490.783986
Number of packets sent : 712512.229158
Number of packets sent : 712534.018138
Number of packets sent : 712518.735235
Number of packets sent : 712523.433875
Number of packets sent : 712591.863931
Number of packets sent : 712677.465493
Number of packets sent : 712676.085447
Number of packets sent : 712637.09355
Number of packets sent : 712695.602307
Number of packets sent : 712755.291538
Number of packets sent : 712751.689564
Number of packets sent : 712753.287316
Number of packets sent : 712778.638866
Number of packets sent : 712819.274919
Number of packets sent : 712803.102857
Number of packets sent : 712883.486441
Number of packets sent : 712972.752951
Number of packets sent : 713001.39928
Number of packets sent : 713010.22017
Number of packets sent : 713022.3777
Number of packets sent : 713143.709951
Number of packets sent : 713185.920553
Number of packets sent : 713270.893026
Number of packets sent : 713280.758052
Number of packets sent : 713337.781355
Number of packets sent : 713324.995515
Number of packets sent : 713323.932792
Number of packets sent : 713385.754267
Number of packets sent : 713379.940522
AUTOTEST_DONE
