,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,nat,uk,100,0,0.0
1,3,1,rx,vpp,64,nat,uk,100,0,0.0
2,3,1,rx,vpp,64,nat,uk,100,0,1004.62962963
3,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
4,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
5,3,1,rx,vpp,64,nat,uk,100,0,1006.0
6,3,1,rx,vpp,64,nat,uk,100,0,1007.0
7,3,1,rx,vpp,64,nat,uk,100,0,957.0
8,3,1,rx,vpp,64,nat,uk,100,0,1006.0
9,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
10,3,1,rx,vpp,64,nat,uk,100,0,1005.00500501
11,3,1,rx,vpp,64,nat,uk,100,0,1006.0
12,3,1,rx,vpp,64,nat,uk,100,0,1006.0
13,3,1,rx,vpp,64,nat,uk,100,0,1005.00500501
14,3,1,rx,vpp,64,nat,uk,100,0,1008.0
15,3,1,rx,vpp,64,nat,uk,100,0,1005.0
16,3,1,rx,vpp,64,nat,uk,100,0,1006.0
17,3,1,rx,vpp,64,nat,uk,100,0,1006.0
18,3,1,rx,vpp,64,nat,uk,100,0,1005.0
19,3,1,rx,vpp,64,nat,uk,100,0,1005.99400599
20,3,1,rx,vpp,64,nat,uk,100,0,1006.0
21,3,1,rx,vpp,64,nat,uk,100,0,1004.0
22,3,1,rx,vpp,64,nat,uk,100,0,1005.0
23,3,1,rx,vpp,64,nat,uk,100,0,1006.0
24,3,1,rx,vpp,64,nat,uk,100,0,1006.0
25,3,1,rx,vpp,64,nat,uk,100,0,1006.0
26,3,1,rx,vpp,64,nat,uk,100,0,1006.0
27,3,1,rx,vpp,64,nat,uk,100,0,1006.0
28,3,1,rx,vpp,64,nat,uk,100,0,1005.0
29,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
30,3,1,rx,vpp,64,nat,uk,100,0,1007.0
31,3,1,rx,vpp,64,nat,uk,100,0,1004.0
32,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
33,3,1,rx,vpp,64,nat,uk,100,0,1007.0
34,3,1,rx,vpp,64,nat,uk,100,0,1006.0
35,3,1,rx,vpp,64,nat,uk,100,0,1005.0
36,3,1,rx,vpp,64,nat,uk,100,0,1006.0
37,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
38,3,1,rx,vpp,64,nat,uk,100,0,1006.0
39,3,1,rx,vpp,64,nat,uk,100,0,1006.0
40,3,1,rx,vpp,64,nat,uk,100,0,1006.0
41,3,1,rx,vpp,64,nat,uk,100,0,1004.0
42,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
43,3,1,rx,vpp,64,nat,uk,100,0,1007.0
44,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
45,3,1,rx,vpp,64,nat,uk,100,0,1007.0
46,3,1,rx,vpp,64,nat,uk,100,0,1006.0
47,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
48,3,1,rx,vpp,64,nat,uk,100,0,1006.0
49,3,1,rx,vpp,64,nat,uk,100,0,1006.0
50,3,1,rx,vpp,64,nat,uk,100,0,1006.0
51,3,1,rx,vpp,64,nat,uk,100,0,1005.01002004
52,3,1,rx,vpp,64,nat,uk,100,0,1007.0
53,3,1,rx,vpp,64,nat,uk,100,0,1006.0
54,3,1,rx,vpp,64,nat,uk,100,0,1004.995005
55,3,1,rx,vpp,64,nat,uk,100,0,1006.0
56,3,1,rx,vpp,64,nat,uk,100,0,1006.0
57,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
58,3,1,rx,vpp,64,nat,uk,100,0,1007.0
59,3,1,rx,vpp,64,nat,uk,100,0,1006.0
60,3,1,rx,vpp,64,nat,uk,100,0,1006.0
61,3,1,rx,vpp,64,nat,uk,100,0,1004.004004
62,3,1,rx,vpp,64,nat,uk,100,0,1006.0
63,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
64,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
65,3,1,rx,vpp,64,nat,uk,100,0,1007.0
66,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
67,3,1,rx,vpp,64,nat,uk,100,0,1007.0
68,3,1,rx,vpp,64,nat,uk,100,0,1005.0
69,3,1,rx,vpp,64,nat,uk,100,0,1007.00700701
70,3,1,rx,vpp,64,nat,uk,100,0,1007.0
71,3,1,rx,vpp,64,nat,uk,100,0,1004.004004
72,3,1,rx,vpp,64,nat,uk,100,0,1006.0
73,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
74,3,1,rx,vpp,64,nat,uk,100,0,1007.0
75,3,1,rx,vpp,64,nat,uk,100,0,1006.0
76,3,1,rx,vpp,64,nat,uk,100,0,1006.0
77,3,1,rx,vpp,64,nat,uk,100,0,1006.00600601
78,3,1,rx,vpp,64,nat,uk,100,0,1020.0
79,3,1,rx,vpp,64,nat,uk,100,0,0.0
80,3,1,rx,vpp,64,nat,uk,100,0,0.0
