,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,nat,ukebpfjit,1,click main(),108618171
1,3,1,nat,ukebpfjit,1,print config,110265992
2,3,1,nat,ukebpfjit,1,print config done,173220451
3,3,1,nat,ukebpfjit,1,initialize elements,176759159
4,3,1,nat,ukebpfjit,1,init ebpf vm,180307963
5,3,1,nat,ukebpfjit,1,load elf > relocate map,1341
6,3,1,nat,ukebpfjit,1,load elf > relocate map,575
7,3,1,nat,ukebpfjit,1,init ebpf done,192146053
8,3,1,nat,ukebpfjit,1,read program,7037
9,3,1,nat,ukebpfjit,1,lock,39213
10,3,1,nat,ukebpfjit,1,load elf,6871968
11,3,1,nat,ukebpfjit,1,signature,865964
12,3,1,nat,ukebpfjit,1,jit,774044
13,3,1,nat,ukebpfjit,1,print,18517429
14,3,1,nat,ukebpfjit,1,initialize elements done,214158132
15,3,1,nat,ukebpfjit,1,init ebpf vm,302083132
16,3,1,nat,ukebpfjit,1,init ebpf done,305816224
17,3,1,nat,ukebpfjit,1,read program,7646
18,3,1,nat,ukebpfjit,1,lock,67
19,3,1,nat,ukebpfjit,1,load elf,9401
20,3,1,nat,ukebpfjit,1,signature,169686
21,3,1,nat,ukebpfjit,1,jit,271629
22,3,1,nat,ukebpfjit,1,print,18423434
23,3,1,nat,ukebpfjit,1,init ebpf vm,327297025
24,3,1,nat,ukebpfjit,1,init ebpf done,330942981
25,3,1,nat,ukebpfjit,1,read program,6654
26,3,1,nat,ukebpfjit,1,lock,69
27,3,1,nat,ukebpfjit,1,load elf,7040
28,3,1,nat,ukebpfjit,1,signature,149497
29,3,1,nat,ukebpfjit,1,jit,196753
30,3,1,nat,ukebpfjit,1,print,18420255
31,3,1,nat,ukebpfjit,1,init ebpf vm,352418683
32,3,1,nat,ukebpfjit,1,init ebpf done,356030939
33,3,1,nat,ukebpfjit,1,read program,6403
34,3,1,nat,ukebpfjit,1,lock,67
35,3,1,nat,ukebpfjit,1,load elf,6561
36,3,1,nat,ukebpfjit,1,signature,146401
37,3,1,nat,ukebpfjit,1,jit,167306
38,3,1,nat,ukebpfjit,1,print,18413517
39,3,1,nat,ukebpfjit,1,init ebpf vm,377509220
40,3,1,nat,ukebpfjit,1,init ebpf done,381176997
41,3,1,nat,ukebpfjit,1,read program,6419
42,3,1,nat,ukebpfjit,1,lock,77
43,3,1,nat,ukebpfjit,1,load elf,5849
44,3,1,nat,ukebpfjit,1,signature,145328
45,3,1,nat,ukebpfjit,1,jit,164246
46,3,1,nat,ukebpfjit,1,print,18404295
47,3,1,nat,ukebpfjit,1,init ebpf vm,402640152
48,3,1,nat,ukebpfjit,1,init ebpf done,406290911
49,3,1,nat,ukebpfjit,1,read program,6235
50,3,1,nat,ukebpfjit,1,lock,63
51,3,1,nat,ukebpfjit,1,load elf,5594
52,3,1,nat,ukebpfjit,1,signature,144232
53,3,1,nat,ukebpfjit,1,jit,163120
54,3,1,nat,ukebpfjit,1,print,18412721
55,3,1,nat,ukebpfjit,1,init ebpf vm,427752567
56,3,1,nat,ukebpfjit,1,init ebpf done,431348244
57,3,1,nat,ukebpfjit,1,read program,6047
58,3,1,nat,ukebpfjit,1,lock,48
59,3,1,nat,ukebpfjit,1,load elf,5557
60,3,1,nat,ukebpfjit,1,signature,142904
61,3,1,nat,ukebpfjit,1,jit,163887
62,3,1,nat,ukebpfjit,1,print,18435318
63,3,1,nat,ukebpfjit,1,init ebpf vm,452838290
64,3,1,nat,ukebpfjit,1,init ebpf done,456444945
