group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,filter-jit,,,50313199.0,ns,2
live-reconfigure,,filter-jit,,,50338371.0,ns,2
live-reconfigure,,filter-jit,,,50374928.0,ns,2
live-reconfigure,,filter-jit,,,50373273.0,ns,2
live-reconfigure,,filter-jit,,,50376595.0,ns,2
live-reconfigure,,filter-jit,,,50365933.0,ns,2
live-reconfigure,,filter-jit,,,50312417.0,ns,2
live-reconfigure,,filter-jit,,,50402399.0,ns,2
live-reconfigure,,filter-jit,,,50386338.0,ns,2
live-reconfigure,,filter-jit,,,50373275.0,ns,2
live-reconfigure,,filter-jit,,,50414715.0,ns,2
live-reconfigure,,filter-jit,,,50349113.0,ns,2
live-reconfigure,,filter-jit,,,50332510.0,ns,2
live-reconfigure,,filter-jit,,,50366740.0,ns,2
live-reconfigure,,filter-jit,,,50402419.0,ns,2
live-reconfigure,,filter-jit,,,50390895.0,ns,2
live-reconfigure,,filter-jit,,,50354438.0,ns,2
live-reconfigure,,filter-jit,,,50345656.0,ns,2
live-reconfigure,,filter-jit,,,50453977.0,ns,2
live-reconfigure,,filter-jit,,,50411990.0,ns,2
live-reconfigure,,filter-jit,,,50335349.0,ns,2
live-reconfigure,,filter-jit,,,50414693.0,ns,2
live-reconfigure,,filter-jit,,,50350986.0,ns,2
live-reconfigure,,filter-jit,,,50338490.0,ns,2
live-reconfigure,,filter-jit,,,50393839.0,ns,2
live-reconfigure,,filter-jit,,,50395463.0,ns,2
live-reconfigure,,filter-jit,,,50428734.0,ns,2
live-reconfigure,,filter-jit,,,50426465.0,ns,2
live-reconfigure,,filter-jit,,,50343050.0,ns,2
live-reconfigure,,filter-jit,,,50437666.0,ns,2
live-reconfigure,,filter-jit,,,50386931.0,ns,2
live-reconfigure,,filter-jit,,,50445655.0,ns,2
live-reconfigure,,filter-jit,,,50418242.0,ns,2
live-reconfigure,,filter-jit,,,50379084.0,ns,2
live-reconfigure,,filter-jit,,,50409854.0,ns,2
live-reconfigure,,filter-jit,,,50357774.0,ns,2
live-reconfigure,,filter-jit,,,50436733.0,ns,2
live-reconfigure,,filter-jit,,,50345487.0,ns,2
live-reconfigure,,filter-jit,,,50381134.0,ns,2
live-reconfigure,,filter-jit,,,50412290.0,ns,2
live-reconfigure,,filter-jit,,,50343534.0,ns,2
