,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,nat,ukebpfjit,100,0,0.0
1,3,1,rx,vpp,64,nat,ukebpfjit,100,0,0.0
2,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1003.84615385
3,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
4,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
5,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.0
6,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
7,3,1,rx,vpp,64,nat,ukebpfjit,100,0,960.0
8,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
9,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
10,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.0
11,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
12,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.0
13,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
14,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.00600601
15,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
16,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
17,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
18,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
19,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
20,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
21,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
22,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
23,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
24,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
25,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
26,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
27,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1004.995005
28,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
29,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
30,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
31,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
32,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
33,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
34,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1004.0
35,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.0
36,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
37,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.00700701
38,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.0
39,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1006.0
40,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1005.00500501
41,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1008.00800801
42,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.00700701
43,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.00700701
44,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1007.0
45,3,1,rx,vpp,64,nat,ukebpfjit,100,0,1004.0
