,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,1000,2,156679.760569
1,3,1,rx,vpp,64,firewall,uk,1000,2,156145.048399
2,3,1,rx,vpp,64,firewall,uk,1000,2,156563.675375
3,3,1,rx,vpp,64,firewall,uk,1000,2,156484.552008
4,3,1,rx,vpp,64,firewall,uk,1000,2,156920.048019
5,3,1,rx,vpp,64,firewall,uk,1000,2,156573.85427
6,3,1,rx,vpp,64,firewall,uk,1000,2,155750.318471
7,3,1,rx,vpp,64,firewall,uk,1000,2,156769.425944
8,3,1,rx,vpp,64,firewall,uk,1000,2,156491.723202
9,3,1,rx,vpp,64,firewall,uk,1000,2,156917.188694
10,3,1,rx,vpp,64,firewall,uk,1000,2,156121.625544
11,3,1,rx,vpp,64,firewall,uk,1000,2,156288.577745
12,3,1,rx,vpp,64,firewall,uk,1000,2,156865.522621
13,3,1,rx,vpp,64,firewall,uk,1000,2,157004.839169
14,3,1,rx,vpp,64,firewall,uk,1000,2,156741.315346
15,3,1,rx,vpp,64,firewall,uk,1000,2,156793.255334
16,3,1,rx,vpp,64,firewall,uk,1000,2,155978.356566
17,3,1,rx,vpp,64,firewall,uk,1000,2,156890.206529
18,3,1,rx,vpp,64,firewall,uk,1000,2,156786.720322
19,3,1,rx,vpp,64,firewall,uk,1000,2,156558.352698
20,3,1,rx,vpp,64,firewall,uk,1000,2,156762.243989
21,3,1,rx,vpp,64,firewall,uk,1000,2,156650.7201
22,3,1,rx,vpp,64,firewall,uk,1000,2,157062.811565
23,3,1,rx,vpp,64,firewall,uk,1000,2,155604.3769
24,3,1,rx,vpp,64,firewall,uk,1000,2,154271.80068
25,3,1,rx,vpp,64,firewall,uk,1000,2,155126.033546
26,3,1,rx,vpp,64,firewall,uk,1000,2,156497.04918
27,3,1,rx,vpp,64,firewall,uk,1000,2,155585.985066
28,3,1,rx,vpp,64,firewall,uk,1000,2,154573.540856
29,3,1,rx,vpp,64,firewall,uk,1000,2,155989.491336
