group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,mirror-jit,,,50274673.0,ns,2
live-reconfigure,,mirror-jit,,,50261768.0,ns,2
live-reconfigure,,mirror-jit,,,50292485.0,ns,2
live-reconfigure,,mirror-jit,,,50283032.0,ns,2
live-reconfigure,,mirror-jit,,,50245298.0,ns,2
live-reconfigure,,mirror-jit,,,50243227.0,ns,2
live-reconfigure,,mirror-jit,,,50252225.0,ns,2
live-reconfigure,,mirror-jit,,,50292156.0,ns,2
live-reconfigure,,mirror-jit,,,50274933.0,ns,2
live-reconfigure,,mirror-jit,,,50333228.0,ns,2
live-reconfigure,,mirror-jit,,,50306665.0,ns,2
live-reconfigure,,mirror-jit,,,50331142.0,ns,2
live-reconfigure,,mirror-jit,,,50297317.0,ns,2
live-reconfigure,,mirror-jit,,,50293091.0,ns,2
live-reconfigure,,mirror-jit,,,50254163.0,ns,2
live-reconfigure,,mirror-jit,,,50344482.0,ns,2
live-reconfigure,,mirror-jit,,,50304945.0,ns,2
live-reconfigure,,mirror-jit,,,50341126.0,ns,2
live-reconfigure,,mirror-jit,,,50304306.0,ns,2
live-reconfigure,,mirror-jit,,,50293045.0,ns,2
live-reconfigure,,mirror-jit,,,50308663.0,ns,2
live-reconfigure,,mirror-jit,,,50308391.0,ns,2
live-reconfigure,,mirror-jit,,,50241130.0,ns,2
live-reconfigure,,mirror-jit,,,50314037.0,ns,2
live-reconfigure,,mirror-jit,,,50277753.0,ns,2
live-reconfigure,,mirror-jit,,,50275953.0,ns,2
live-reconfigure,,mirror-jit,,,50323300.0,ns,2
live-reconfigure,,mirror-jit,,,50292638.0,ns,2
live-reconfigure,,mirror-jit,,,50290919.0,ns,2
live-reconfigure,,mirror-jit,,,50553026.0,ns,2
live-reconfigure,,mirror-jit,,,50459559.0,ns,2
live-reconfigure,,mirror-jit,,,50418614.0,ns,2
live-reconfigure,,mirror-jit,,,50246677.0,ns,2
live-reconfigure,,mirror-jit,,,50262222.0,ns,2
live-reconfigure,,mirror-jit,,,50323074.0,ns,2
live-reconfigure,,mirror-jit,,,50267673.0,ns,2
live-reconfigure,,mirror-jit,,,50237794.0,ns,2
live-reconfigure,,mirror-jit,,,50302776.0,ns,2
live-reconfigure,,mirror-jit,,,50284350.0,ns,2
live-reconfigure,,mirror-jit,,,50269833.0,ns,2
live-reconfigure,,mirror-jit,,,50313416.0,ns,2
live-reconfigure,,mirror-jit,,,50276275.0,ns,2
live-reconfigure,,mirror-jit,,,50356224.0,ns,2
live-reconfigure,,mirror-jit,,,50312006.0,ns,2
live-reconfigure,,mirror-jit,,,50278517.0,ns,2
live-reconfigure,,mirror-jit,,,50325395.0,ns,2
live-reconfigure,,mirror-jit,,,50283990.0,ns,2
live-reconfigure,,mirror-jit,,,50308917.0,ns,2
live-reconfigure,,mirror-jit,,,50327446.0,ns,2
live-reconfigure,,mirror-jit,,,50246835.0,ns,2
live-reconfigure,,mirror-jit,,,50317754.0,ns,2
live-reconfigure,,mirror-jit,,,50326396.0,ns,2
live-reconfigure,,mirror-jit,,,50273522.0,ns,2
live-reconfigure,,mirror-jit,,,50318349.0,ns,2
