,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,linux,1000,2,121986.013986
1,3,1,rx,vpp,64,firewall,linux,1000,2,121008.964143
2,3,1,rx,vpp,64,firewall,linux,1000,2,122293.120638
3,3,1,rx,vpp,64,firewall,linux,1000,2,123806.387226
4,3,1,rx,vpp,64,firewall,linux,1000,2,123754.245754
5,3,1,rx,vpp,64,firewall,linux,1000,2,120696.303696
6,3,1,rx,vpp,64,firewall,linux,1000,2,122354.0
7,3,1,rx,vpp,64,firewall,linux,1000,2,123093.0
8,3,1,rx,vpp,64,firewall,linux,1000,2,119550.0
9,3,1,rx,vpp,64,firewall,linux,1000,2,126888.0
10,3,1,rx,vpp,64,firewall,linux,1000,2,123083.0
11,3,1,rx,vpp,64,firewall,linux,1000,2,121847.847848
12,3,1,rx,vpp,64,firewall,linux,1000,2,119486.513487
13,3,1,rx,vpp,64,firewall,linux,1000,2,116876.0
14,3,1,rx,vpp,64,firewall,linux,1000,2,123583.0
15,3,1,rx,vpp,64,firewall,linux,1000,2,122727.0
16,3,1,rx,vpp,64,firewall,linux,1000,2,121540.45954
17,3,1,rx,vpp,64,firewall,linux,1000,2,121905.0
18,3,1,rx,vpp,64,firewall,linux,1000,2,123277.44511
19,3,1,rx,vpp,64,firewall,linux,1000,2,124095.0
20,3,1,rx,vpp,64,firewall,linux,1000,2,122466.0
21,3,1,rx,vpp,64,firewall,linux,1000,2,120634.0
22,3,1,rx,vpp,64,firewall,linux,1000,2,123068.068068
23,3,1,rx,vpp,64,firewall,linux,1000,2,122288.0
24,3,1,rx,vpp,64,firewall,linux,1000,2,121737.0
25,3,1,rx,vpp,64,firewall,linux,1000,2,121269.73027
26,3,1,rx,vpp,64,firewall,linux,1000,2,123195.804196
27,3,1,rx,vpp,64,firewall,linux,1000,2,120855.0
28,3,1,rx,vpp,64,firewall,linux,1000,2,123163.0
29,3,1,rx,vpp,64,firewall,linux,1000,2,121764.764765
30,3,1,rx,vpp,64,firewall,linux,1000,2,120695.0
31,3,1,rx,vpp,64,firewall,linux,1000,2,122362.637363
32,3,1,rx,vpp,64,firewall,linux,1000,2,121704.295704
33,3,1,rx,vpp,64,firewall,linux,1000,2,123022.022022
34,3,1,rx,vpp,64,firewall,linux,1000,2,123060.0
35,3,1,rx,vpp,64,firewall,linux,1000,2,124232.0
36,3,1,rx,vpp,64,firewall,linux,1000,2,124634.0
37,3,1,rx,vpp,64,firewall,linux,1000,2,122231.768232
38,3,1,rx,vpp,64,firewall,linux,1000,2,122821.178821
39,3,1,rx,vpp,64,firewall,linux,1000,2,121436.436436
40,3,1,rx,vpp,64,firewall,linux,1000,2,122423.0
41,3,1,rx,vpp,64,firewall,linux,1000,2,122787.0
42,3,1,rx,vpp,64,firewall,linux,1000,2,123326.0
43,3,1,rx,vpp,64,firewall,linux,1000,2,117328.0
44,3,1,rx,vpp,64,firewall,linux,1000,2,121816.183816
45,3,1,rx,vpp,64,firewall,linux,1000,2,125262.0
46,3,1,rx,vpp,64,firewall,linux,1000,2,124686.0
47,3,1,rx,vpp,64,firewall,linux,1000,2,120912.0
48,3,1,rx,vpp,64,firewall,linux,1000,2,121592.592593
49,3,1,rx,vpp,64,firewall,linux,1000,2,125066.0
50,3,1,rx,vpp,64,firewall,linux,1000,2,123472.527473
51,3,1,rx,vpp,64,firewall,linux,1000,2,119266.467066
52,3,1,rx,vpp,64,firewall,linux,1000,2,121739.260739
53,3,1,rx,vpp,64,firewall,linux,1000,2,123124.0
54,3,1,rx,vpp,64,firewall,linux,1000,2,122952.047952
55,3,1,rx,vpp,64,firewall,linux,1000,2,122647.352647
56,3,1,rx,vpp,64,firewall,linux,1000,2,123614.0
57,3,1,rx,vpp,64,firewall,linux,1000,2,120874.0
58,3,1,rx,vpp,64,firewall,linux,1000,2,121715.284715
59,3,1,rx,vpp,64,firewall,linux,1000,2,121126.873127
60,3,1,rx,vpp,64,firewall,linux,1000,2,120640.0
61,3,1,rx,vpp,64,firewall,linux,1000,2,121796.0
62,3,1,rx,vpp,64,firewall,linux,1000,2,122182.0
63,3,1,rx,vpp,64,firewall,linux,1000,2,122286.0
64,3,1,rx,vpp,64,firewall,linux,1000,2,122233.0
65,3,1,rx,vpp,64,firewall,linux,1000,2,124919.080919
66,3,1,rx,vpp,64,firewall,linux,1000,2,120982.0
67,3,1,rx,vpp,64,firewall,linux,1000,2,123751.751752
68,3,1,rx,vpp,64,firewall,linux,1000,2,122847.0
69,3,1,rx,vpp,64,firewall,linux,1000,2,121122.877123
70,3,1,rx,vpp,64,firewall,linux,1000,2,123730.0
71,3,1,rx,vpp,64,firewall,linux,1000,2,121886.886887
72,3,1,rx,vpp,64,firewall,linux,1000,2,120745.254745
73,3,1,rx,vpp,64,firewall,linux,1000,2,124272.0
74,3,1,rx,vpp,64,firewall,linux,1000,2,117342.0
75,3,1,rx,vpp,64,firewall,linux,1000,2,123690.0
76,3,1,rx,vpp,64,firewall,linux,1000,2,120821.0
77,3,1,rx,vpp,64,firewall,linux,1000,2,122564.435564
78,3,1,rx,vpp,64,firewall,linux,1000,2,124844.0
79,3,1,rx,vpp,64,firewall,linux,1000,2,124086.0
80,3,1,rx,vpp,64,firewall,linux,1000,2,122931.0
81,3,1,rx,vpp,64,firewall,linux,1000,2,123372.0
82,3,1,rx,vpp,64,firewall,linux,1000,2,124783.433134
83,3,1,rx,vpp,64,firewall,linux,1000,2,122897.0
84,3,1,rx,vpp,64,firewall,linux,1000,2,121145.0
85,3,1,rx,vpp,64,firewall,linux,1000,2,124106.0
86,3,1,rx,vpp,64,firewall,linux,1000,2,119586.0
87,3,1,rx,vpp,64,firewall,linux,1000,2,122028.0
88,3,1,rx,vpp,64,firewall,linux,1000,2,121323.0
89,3,1,rx,vpp,64,firewall,linux,1000,2,122523.476523
90,3,1,rx,vpp,64,firewall,linux,1000,2,122796.203796
91,3,1,rx,vpp,64,firewall,linux,1000,2,120856.143856
92,3,1,rx,vpp,64,firewall,linux,1000,2,120413.413413
93,3,1,rx,vpp,64,firewall,linux,1000,2,124193.0
94,3,1,rx,vpp,64,firewall,linux,1000,2,121888.0
95,3,1,rx,vpp,64,firewall,linux,1000,2,122625.0
96,3,1,rx,vpp,64,firewall,linux,1000,2,121381.0
97,3,1,rx,vpp,64,firewall,linux,1000,2,120166.833167
98,3,1,rx,vpp,64,firewall,linux,1000,2,121508.0
99,3,1,rx,vpp,64,firewall,linux,1000,2,121285.0
100,3,1,rx,vpp,64,firewall,linux,1000,2,119745.0
101,3,1,rx,vpp,64,firewall,linux,1000,2,121009.0
102,3,1,rx,vpp,64,firewall,linux,1000,2,123587.0
103,3,1,rx,vpp,64,firewall,linux,1000,2,121607.0
104,3,1,rx,vpp,64,firewall,linux,1000,2,115973.0
105,3,1,rx,vpp,64,firewall,linux,1000,2,121041.0
106,3,1,rx,vpp,64,firewall,linux,1000,2,121963.0
107,3,1,rx,vpp,64,firewall,linux,1000,2,122246.0
108,3,1,rx,vpp,64,firewall,linux,1000,2,123043.0
109,3,1,rx,vpp,64,firewall,linux,1000,2,122694.0
110,3,1,rx,vpp,64,firewall,linux,1000,2,121063.872255
111,3,1,rx,vpp,64,firewall,linux,1000,2,123528.0
112,3,1,rx,vpp,64,firewall,linux,1000,2,122670.0
113,3,1,rx,vpp,64,firewall,linux,1000,2,123846.0
114,3,1,rx,vpp,64,firewall,linux,1000,2,122701.0
115,3,1,rx,vpp,64,firewall,linux,1000,2,122375.0
116,3,1,rx,vpp,64,firewall,linux,1000,2,123097.0
117,3,1,rx,vpp,64,firewall,linux,1000,2,123202.797203
118,3,1,rx,vpp,64,firewall,linux,1000,2,124775.0
119,3,1,rx,vpp,64,firewall,linux,1000,2,122154.0
120,3,1,rx,vpp,64,firewall,linux,1000,2,120071.928072
