,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,nat,uk,2,click main(),107324235
1,3,1,nat,uk,2,print config,108742627
2,3,1,nat,uk,2,print config done,529951225
3,3,1,nat,uk,2,initialize elements,533390843
4,3,1,nat,uk,2,initialize elements done,544403119
5,3,1,nat,uk,2,first packet,554721335
6,3,1,nat,uk,2,total startup time,900707622
7,3,1,nat,uk,2,click main(),107333650
8,3,1,nat,uk,2,print config,108741171
9,3,1,nat,uk,2,print config done,528451055
10,3,1,nat,uk,2,initialize elements,531898245
11,3,1,nat,uk,2,initialize elements done,542855432
12,3,1,nat,uk,2,first packet,553130791
13,3,1,nat,uk,2,total startup time,894185733
14,3,1,nat,uk,2,click main(),107315816
15,3,1,nat,uk,2,print config,108725661
16,3,1,nat,uk,2,print config done,529184582
17,3,1,nat,uk,2,initialize elements,532629624
18,3,1,nat,uk,2,initialize elements done,543582206
19,3,1,nat,uk,2,first packet,553867048
20,3,1,nat,uk,2,total startup time,894932487
21,3,1,nat,uk,2,click main(),107356551
22,3,1,nat,uk,2,print config,108775269
23,3,1,nat,uk,2,print config done,530228390
24,3,1,nat,uk,2,initialize elements,533676032
25,3,1,nat,uk,2,initialize elements done,544670841
26,3,1,nat,uk,2,first packet,554994303
27,3,1,nat,uk,2,total startup time,894995665
28,3,1,nat,uk,2,click main(),107528487
29,3,1,nat,uk,2,print config,108949300
30,3,1,nat,uk,2,print config done,532396918
31,3,1,nat,uk,2,initialize elements,535864888
32,3,1,nat,uk,2,initialize elements done,546914885
33,3,1,nat,uk,2,first packet,557247468
34,3,1,nat,uk,2,total startup time,897872912
35,3,1,nat,uk,2,click main(),107587298
36,3,1,nat,uk,2,print config,109005068
37,3,1,nat,uk,2,print config done,530211136
38,3,1,nat,uk,2,initialize elements,533660888
39,3,1,nat,uk,2,initialize elements done,544598748
40,3,1,nat,uk,2,first packet,554969526
41,3,1,nat,uk,2,total startup time,898774028
42,3,1,nat,uk,2,click main(),107338327
43,3,1,nat,uk,2,print config,108757565
44,3,1,nat,uk,2,print config done,530918467
45,3,1,nat,uk,2,initialize elements,534378886
46,3,1,nat,uk,2,initialize elements done,545452201
47,3,1,nat,uk,2,first packet,555741679
48,3,1,nat,uk,2,total startup time,897223941
49,3,1,nat,uk,2,click main(),107318453
50,3,1,nat,uk,2,print config,108731623
51,3,1,nat,uk,2,print config done,529539592
52,3,1,nat,uk,2,initialize elements,532993468
53,3,1,nat,uk,2,initialize elements done,543985606
54,3,1,nat,uk,2,first packet,554272388
55,3,1,nat,uk,2,total startup time,896743690
56,3,1,nat,uk,2,click main(),107296263
57,3,1,nat,uk,2,print config,108701247
58,3,1,nat,uk,2,print config done,528489390
59,3,1,nat,uk,2,initialize elements,531926727
60,3,1,nat,uk,2,initialize elements done,542927774
61,3,1,nat,uk,2,first packet,553209918
62,3,1,nat,uk,2,total startup time,894144778
63,3,1,nat,uk,2,click main(),107323211
64,3,1,nat,uk,2,print config,108733960
65,3,1,nat,uk,2,print config done,530322531
66,3,1,nat,uk,2,initialize elements,533777532
67,3,1,nat,uk,2,initialize elements done,544766258
68,3,1,nat,uk,2,first packet,555047506
69,3,1,nat,uk,2,total startup time,896381359
