35885.333333333,1
36012,1
36016.666666667,1
36044.666666667,1
36099.333333333,1
36216.666666667,1
36255.333333333,1
36270.666666667,1
36365.333333333,1
36376.666666667,1
36404,1
36420,1
36443.333333333,1
36450,1
36481.333333333,1
36508,1
36511.333333333,1
36547.333333333,1
36582.666666667,1
36600.666666667,1
36614.666666667,1
36627.333333333,1
36648,1
36669.333333333,1
36674.666666667,1
36680,1
36684,1
36694,1
36698.666666667,1
36746.666666667,1
36752.666666667,1
36765.333333333,1
36767.333333333,1
36772,1
36775.333333333,1
36790,1
36791.333333333,1
36802,1
36816.666666667,1
36822.666666667,1
36828.666666667,1
36868.666666667,1
36883.333333333,1
36886,1
36902,1
36904,1
36937.333333333,1
36972,1
36984.666666667,1
36998.666666667,1
37005.333333333,1
37009.333333333,1
37010,1
37041.333333333,1
37046.666666667,1
37054,1
37056.666666667,1
37057.333333333,1
37066,1
37068.666666667,1
37079.333333333,1
37080.666666667,1
37084,1
37097.333333333,1
37102,1
37103.333333333,1
37106.666666667,1
37122,1
37124.666666667,1
37138,1
37149.333333333,1
37161.333333333,1
37166,1
37168,1
37174,1
37186.666666667,1
37188,1
37189.333333333,1
37191.333333333,1
37196,2
37204,1
37217.333333333,1
37222.666666667,1
37242,1
37244,1
37245.333333333,1
37248.666666667,1
37249.333333333,1
37252,1
37261.333333333,1
37264,1
37274,1
37281.333333333,1
37282,1
37284,1
37291.333333333,1
37293.333333333,1
37302,1
37303.333333333,1
37322,1
37326.666666667,1
37328.666666667,1
37344,1
37365.333333333,1
37382.666666667,1
37400,1
37402.666666667,1
37411.333333333,1
37412.666666667,1
37428.666666667,1
37437.333333333,1
37442,1
37452,1
37454,1
37464,1
37470,1
37476,1
37478.666666667,1
37486.666666667,1
37488,1
37488.666666667,1
37491.333333333,1
37513.333333333,1
37514,2
37520,2
37520.666666667,1
37522,1
37532.666666667,1
37534.666666667,1
37543.333333333,1
37548,1
37550.666666667,1
37570.666666667,1
37573.333333333,1
37578,1
37584,1
37592,1
