,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,ids,uk,2,click main(),107253279
1,3,1,ids,uk,2,print config,108682843
2,3,1,ids,uk,2,print config done,126992194
3,3,1,ids,uk,2,initialize elements,130233150
4,3,1,ids,uk,2,initialize elements done,133812713
5,3,1,ids,uk,2,first packet,144031760
6,3,1,ids,uk,2,total startup time,275300002
7,3,1,ids,uk,2,click main(),107384112
8,3,1,ids,uk,2,print config,108822483
9,3,1,ids,uk,2,print config done,127360502
10,3,1,ids,uk,2,initialize elements,130629730
11,3,1,ids,uk,2,initialize elements done,134273772
12,3,1,ids,uk,2,first packet,144565612
13,3,1,ids,uk,2,total startup time,276051514
14,3,1,ids,uk,2,click main(),107270771
15,3,1,ids,uk,2,print config,108699424
16,3,1,ids,uk,2,print config done,127015349
17,3,1,ids,uk,2,initialize elements,130258550
18,3,1,ids,uk,2,initialize elements done,133829161
19,3,1,ids,uk,2,first packet,144069030
20,3,1,ids,uk,2,total startup time,275001949
21,3,1,ids,uk,2,click main(),107287053
22,3,1,ids,uk,2,print config,108719377
23,3,1,ids,uk,2,print config done,127062627
24,3,1,ids,uk,2,initialize elements,130306096
25,3,1,ids,uk,2,initialize elements done,133822451
26,3,1,ids,uk,2,first packet,144209034
27,3,1,ids,uk,2,total startup time,273961302
28,3,1,ids,uk,2,click main(),107384044
29,3,1,ids,uk,2,print config,108817365
30,3,1,ids,uk,2,print config done,127282152
31,3,1,ids,uk,2,initialize elements,130543712
32,3,1,ids,uk,2,initialize elements done,134185144
33,3,1,ids,uk,2,first packet,144648996
34,3,1,ids,uk,2,total startup time,275648427
35,3,1,ids,uk,2,click main(),107310852
36,3,1,ids,uk,2,print config,108737928
37,3,1,ids,uk,2,print config done,127060787
38,3,1,ids,uk,2,initialize elements,130317246
39,3,1,ids,uk,2,initialize elements done,133897149
40,3,1,ids,uk,2,first packet,144122061
41,3,1,ids,uk,2,total startup time,274282717
42,3,1,ids,uk,2,click main(),107289803
43,3,1,ids,uk,2,print config,108724550
44,3,1,ids,uk,2,print config done,127115365
45,3,1,ids,uk,2,initialize elements,130362709
46,3,1,ids,uk,2,initialize elements done,133939934
47,3,1,ids,uk,2,first packet,144162632
48,3,1,ids,uk,2,total startup time,273364769
49,3,1,ids,uk,2,click main(),107281435
50,3,1,ids,uk,2,print config,108711264
51,3,1,ids,uk,2,print config done,127088643
52,3,1,ids,uk,2,initialize elements,130332684
53,3,1,ids,uk,2,initialize elements done,133905212
54,3,1,ids,uk,2,first packet,144103699
55,3,1,ids,uk,2,total startup time,273086798
56,3,1,ids,uk,2,click main(),107309105
57,3,1,ids,uk,2,print config,108743797
58,3,1,ids,uk,2,print config done,127180272
59,3,1,ids,uk,2,initialize elements,130434054
60,3,1,ids,uk,2,initialize elements done,134033531
61,3,1,ids,uk,2,first packet,144333180
62,3,1,ids,uk,2,total startup time,273577066
63,3,1,ids,uk,2,click main(),107240656
64,3,1,ids,uk,2,print config,108660596
65,3,1,ids,uk,2,print config done,126955903
66,3,1,ids,uk,2,initialize elements,130191074
67,3,1,ids,uk,2,initialize elements done,133755103
68,3,1,ids,uk,2,first packet,143938486
69,3,1,ids,uk,2,total startup time,273302173
