,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,ids,linux,2,main,416380076833374
1,3,1,ids,linux,2,init done,416380077726325
2,3,1,ids,linux,2,first packet,416380077776189
3,3,1,ids,linux,2,total startup time,15147844
4,3,1,ids,linux,2,main,416385924902093
5,3,1,ids,linux,2,init done,416385925812749
6,3,1,ids,linux,2,first packet,416385925833504
7,3,1,ids,linux,2,total startup time,14952471
8,3,1,ids,linux,2,main,416391788743795
9,3,1,ids,linux,2,init done,416391789637167
10,3,1,ids,linux,2,first packet,416391789685989
11,3,1,ids,linux,2,total startup time,15196392
12,3,1,ids,linux,2,main,416397656976674
13,3,1,ids,linux,2,init done,416397657885309
14,3,1,ids,linux,2,first packet,416397657911256
15,3,1,ids,linux,2,total startup time,15315783
16,3,1,ids,linux,2,main,416403477900219
17,3,1,ids,linux,2,init done,416403478799994
18,3,1,ids,linux,2,first packet,416403478846784
19,3,1,ids,linux,2,total startup time,14892975
20,3,1,ids,linux,2,main,416409362667000
21,3,1,ids,linux,2,init done,416409363564393
22,3,1,ids,linux,2,first packet,416409363613914
23,3,1,ids,linux,2,total startup time,14904683
24,3,1,ids,linux,2,main,416415201207200
25,3,1,ids,linux,2,init done,416415202104896
26,3,1,ids,linux,2,first packet,416415202157453
27,3,1,ids,linux,2,total startup time,14867530
28,3,1,ids,linux,2,main,416421067335034
29,3,1,ids,linux,2,init done,416421068238367
30,3,1,ids,linux,2,first packet,416421068290441
31,3,1,ids,linux,2,total startup time,14879951
32,3,1,ids,linux,2,main,416426911208055
33,3,1,ids,linux,2,init done,416426912112231
34,3,1,ids,linux,2,first packet,416426912161351
35,3,1,ids,linux,2,total startup time,15125557
36,3,1,ids,linux,2,main,416432793886936
37,3,1,ids,linux,2,init done,416432794799802
38,3,1,ids,linux,2,first packet,416432794850254
39,3,1,ids,linux,2,total startup time,14718719
