,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
1,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
2,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
3,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1004.35413643
4,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.00800801
5,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
6,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1005.00500501
7,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
8,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1005.0
9,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
10,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
11,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
12,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
13,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
14,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
15,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.01402806
16,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
17,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
18,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
19,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
20,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
21,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
22,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
23,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
24,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
25,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
26,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
27,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
28,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
29,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
30,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
31,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
32,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
33,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
34,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
35,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
36,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
37,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
38,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
39,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
40,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
41,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
42,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
43,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
44,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
45,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
46,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
47,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1004.0
48,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
49,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.00800801
50,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.00800801
51,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
52,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
53,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
54,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
55,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
56,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
57,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1005.00500501
58,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
59,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.0
60,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
61,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
62,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.00800801
63,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1008.0
64,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
65,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
66,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1005.0
67,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.00600601
68,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
69,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1006.0
70,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1005.0
71,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.00700701
72,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.0
73,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,1007.20288115
74,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
75,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
76,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
77,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
78,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
79,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
80,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
81,3,1,rx,vpp,64,mirror,ukebpfjit,100,2,0.0
