group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,firewall-1000-jit,,,50410750.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50416061.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50427964.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50366048.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50384230.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50435077.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50392074.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50424625.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50436658.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50412741.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50389152.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50387246.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50449926.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50407856.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50412485.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50431739.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50390618.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50471418.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50398563.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50422688.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50437823.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50459741.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50448184.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50421797.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50427073.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50448065.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50450367.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50461828.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50453832.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50419843.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50377974.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50502521.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50479616.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50411259.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50445323.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50430055.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50418405.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50458255.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50429851.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50422186.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50413344.0,ns,2
live-reconfigure,,firewall-1000-jit,,,52904991.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50391261.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50401300.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50403446.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50388077.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50367248.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50376255.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50411007.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50452439.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50440864.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50458766.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50408266.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50447061.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50516004.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50418865.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50374368.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50370075.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50327334.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50403218.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50428229.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50390033.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50469825.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50409676.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50424678.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50449738.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50439987.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50383568.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50412358.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50380782.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50437744.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50409951.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50357664.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50446923.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50400720.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50376800.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50431097.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50407670.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50395516.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50379067.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50384374.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50419106.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50400979.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50500870.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50400516.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50457483.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50427883.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50365342.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50470679.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50442740.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50362392.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50437181.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50395791.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50420982.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50409880.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50357713.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50401332.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50443837.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50417429.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50428422.0,ns,2
