Startup trace (nsec): main: 95104720037
Startup trace (nsec): init done: 95108176056
Number of packets sent : 825600
Number of packets sent : 748268.849206
Number of packets sent : 744660.367976
Number of packets sent : 743018.592297
Number of packets sent : 741038.62447
Number of packets sent : 740904.068608
Number of packets sent : 743296.973728
Number of packets sent : 739568.49608
Number of packets sent : 741933.000624
Number of packets sent : 742188.110027
Number of packets sent : 743573.981629
Number of packets sent : 743380.355846
Number of packets sent : 743875.676125
Number of packets sent : 743167.319659
Number of packets sent : 742507.062348
Number of packets sent : 743300.486051
Number of packets sent : 743388.913166
Number of packets sent : 744096.069099
Number of packets sent : 744144.847106
Number of packets sent : 744310.584153
Number of packets sent : 744635.214785
Number of packets sent : 744591.103711
Number of packets sent : 744960.174379
Number of packets sent : 744557.360671
Number of packets sent : 744994.838065
Number of packets sent : 744978.578851
Number of packets sent : 745350.242103
Number of packets sent : 745064.243949
Number of packets sent : 745697.355743
Number of packets sent : 745676.911415
Number of packets sent : 745151.778577
Number of packets sent : 745038.03507
Number of packets sent : 744757.712965
Number of packets sent : 744655.079485
Number of packets sent : 745172.520206
Number of packets sent : 744905.38187
Number of packets sent : 745276.141568
Number of packets sent : 745188.651218
Number of packets sent : 745573.160469
Number of packets sent : 745627.248501
Number of packets sent : 745620.621596
Number of packets sent : 745669.502267
Number of packets sent : 745904.725646
Number of packets sent : 745774.467195
Number of packets sent : 745606.877598
Number of packets sent : 745601.439137
Number of packets sent : 745616.472582
Number of packets sent : 745520.540954
Number of packets sent : 745750.916132
Number of packets sent : 745900.852574
Number of packets sent : 745952.527534
Number of packets sent : 746151.678457
Number of packets sent : 746115.414184
Number of packets sent : 746005.317745
Number of packets sent : 746344.38275
Number of packets sent : 746066.835057
Number of packets sent : 746254.555514
Number of packets sent : 746476.890167
Number of packets sent : 746546.594982
Number of packets sent : 746705.718932
Number of packets sent : 746460.313494
Number of packets sent : 746423.787132
Number of packets sent : 746582.841667
Number of packets sent : 746484.183139
Number of packets sent : 746756.754224
Number of packets sent : 746705.554018
Number of packets sent : 746937.623987
Number of packets sent : 746850.61535
Number of packets sent : 746857.176453
Number of packets sent : 746544.411611
Number of packets sent : 746555.157348
Number of packets sent : 746515.583648
Number of packets sent : 746629.676416
Number of packets sent : 746479.852677
Number of packets sent : 746545.652233
Number of packets sent : 746476.951985
Number of packets sent : 746523.363011
Number of packets sent : 746437.959994
Number of packets sent : 746513.43559
Number of packets sent : 746411.082996
Number of packets sent : 746475.337331
Number of packets sent : 746594.65696
AUTOTEST_DONE
