,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,10,1,1228994.98244
1,3,1,rx,vpp,64,firewall,uk,10,1,1226957.28643
2,3,1,rx,vpp,64,firewall,uk,10,1,1227432.01204
3,3,1,rx,vpp,64,firewall,uk,10,1,1223162.06724
4,3,1,rx,vpp,64,firewall,uk,10,1,1224180.04012
5,3,1,rx,vpp,64,firewall,uk,10,1,1222070.17544
6,3,1,rx,vpp,64,firewall,uk,10,1,1220103.41365
7,3,1,rx,vpp,64,firewall,uk,10,1,1223195.05495
8,3,1,rx,vpp,64,firewall,uk,10,1,1224733.33333
9,3,1,rx,vpp,64,firewall,uk,10,1,1221148.09237
10,3,1,rx,vpp,64,firewall,uk,10,1,1218256.39739
11,3,1,rx,vpp,64,firewall,uk,10,1,1219599.73226
12,3,1,rx,vpp,64,firewall,uk,10,1,1217728.02198
13,3,1,rx,vpp,64,firewall,uk,10,1,1216321.09308
14,3,1,rx,vpp,64,firewall,uk,10,1,1214088.01874
15,3,1,rx,vpp,64,firewall,uk,10,1,1206825.06266
16,3,1,rx,vpp,64,firewall,uk,10,1,1207366.83417
17,3,1,rx,vpp,64,firewall,uk,10,1,1211185.16484
18,3,1,rx,vpp,64,firewall,uk,10,1,1207843.58974
19,3,1,rx,vpp,64,firewall,uk,10,1,1208157.55143
20,3,1,rx,vpp,64,firewall,uk,10,1,1206410.93828
21,3,1,rx,vpp,64,firewall,uk,10,1,1208555.94581
22,3,1,rx,vpp,64,firewall,uk,10,1,1209702.45861
23,3,1,rx,vpp,64,firewall,uk,10,1,1205024.61075
24,3,1,rx,vpp,64,firewall,uk,10,1,1201903.3768
25,3,1,rx,vpp,64,firewall,uk,10,1,1202152.82686
26,3,1,rx,vpp,64,firewall,uk,10,1,1204239.30269
27,3,1,rx,vpp,64,firewall,uk,10,1,1200619.94885
28,3,1,rx,vpp,64,firewall,uk,10,1,1201344.20472
29,3,1,rx,vpp,64,firewall,uk,10,1,1202964.89468
30,3,1,rx,vpp,64,firewall,uk,10,1,1202042.82369
31,3,1,rx,vpp,64,firewall,uk,10,1,1199061.27258
32,3,1,rx,vpp,64,firewall,uk,10,1,1201607.22611
33,3,1,rx,vpp,64,firewall,uk,10,1,1203896.15182
34,3,1,rx,vpp,64,firewall,uk,10,1,1202978.93773
35,3,1,rx,vpp,64,firewall,uk,10,1,1202887.92238
36,3,1,rx,vpp,64,firewall,uk,10,1,1204432.66932
37,3,1,rx,vpp,64,firewall,uk,10,1,1199985.10494
38,3,1,rx,vpp,64,firewall,uk,10,1,1194849.54865
39,3,1,rx,vpp,64,firewall,uk,10,1,1196751.75527
40,3,1,rx,vpp,64,firewall,uk,10,1,1200415.66265
41,3,1,rx,vpp,64,firewall,uk,10,1,1196052.15647
42,3,1,rx,vpp,64,firewall,uk,10,1,1198618.43107
43,3,1,rx,vpp,64,firewall,uk,10,1,1199388.0153
44,3,1,rx,vpp,64,firewall,uk,10,1,1198140.80268
45,3,1,rx,vpp,64,firewall,uk,10,1,1195384.95575
46,3,1,rx,vpp,64,firewall,uk,10,1,1198000.0
47,3,1,rx,vpp,64,firewall,uk,10,1,1193207.29455
48,3,1,rx,vpp,64,firewall,uk,10,1,1196040.78903
49,3,1,rx,vpp,64,firewall,uk,10,1,1195742.47492
50,3,1,rx,vpp,64,firewall,uk,10,1,1194171.97802
51,3,1,rx,vpp,64,firewall,uk,10,1,1194602.5641
52,3,1,rx,vpp,64,firewall,uk,10,1,1198328.20341
53,3,1,rx,vpp,64,firewall,uk,10,1,1198395.08032
54,3,1,rx,vpp,64,firewall,uk,10,1,1195038.59649
55,3,1,rx,vpp,64,firewall,uk,10,1,1190669.41694
56,3,1,rx,vpp,64,firewall,uk,10,1,1191912.74238
57,3,1,rx,vpp,64,firewall,uk,10,1,1196280.50819
58,3,1,rx,vpp,64,firewall,uk,10,1,1192294.55032
59,3,1,rx,vpp,64,firewall,uk,10,1,1194114.28571
60,3,1,rx,vpp,64,firewall,uk,10,1,1197349.49215
61,3,1,rx,vpp,64,firewall,uk,10,1,1197838.18121
62,3,1,rx,vpp,64,firewall,uk,10,1,1193541.13712
63,3,1,rx,vpp,64,firewall,uk,10,1,1191705.4352
64,3,1,rx,vpp,64,firewall,uk,10,1,1196820.15306
65,3,1,rx,vpp,64,firewall,uk,10,1,1194780.93645
66,3,1,rx,vpp,64,firewall,uk,10,1,1193730.85924
67,3,1,rx,vpp,64,firewall,uk,10,1,1185691.36558
68,3,1,rx,vpp,64,firewall,uk,10,1,1192992.77518
69,3,1,rx,vpp,64,firewall,uk,10,1,1197139.70588
70,3,1,rx,vpp,64,firewall,uk,10,1,1191737.12375
71,3,1,rx,vpp,64,firewall,uk,10,1,1189593.99878
72,3,1,rx,vpp,64,firewall,uk,10,1,1195719.08202
73,3,1,rx,vpp,64,firewall,uk,10,1,1192982.94885
74,3,1,rx,vpp,64,firewall,uk,10,1,1191945.16884
75,3,1,rx,vpp,64,firewall,uk,10,1,1193430.00502
76,3,1,rx,vpp,64,firewall,uk,10,1,1198970.38153
77,3,1,rx,vpp,64,firewall,uk,10,1,1194016.38248
