group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,empty-jit,,,50064364.0,ns,2
live-reconfigure,,empty-jit,,,50063944.0,ns,2
live-reconfigure,,empty-jit,,,50127114.0,ns,2
live-reconfigure,,empty-jit,,,50051284.0,ns,2
live-reconfigure,,empty-jit,,,50054147.0,ns,2
live-reconfigure,,empty-jit,,,50091675.0,ns,2
live-reconfigure,,empty-jit,,,50132458.0,ns,2
live-reconfigure,,empty-jit,,,50115316.0,ns,2
live-reconfigure,,empty-jit,,,50083714.0,ns,2
live-reconfigure,,empty-jit,,,50010519.0,ns,2
live-reconfigure,,empty-jit,,,50106954.0,ns,2
live-reconfigure,,empty-jit,,,50079059.0,ns,2
live-reconfigure,,empty-jit,,,50049856.0,ns,2
live-reconfigure,,empty-jit,,,50044850.0,ns,2
live-reconfigure,,empty-jit,,,50054425.0,ns,2
live-reconfigure,,empty-jit,,,50023253.0,ns,2
live-reconfigure,,empty-jit,,,50052718.0,ns,2
live-reconfigure,,empty-jit,,,50043588.0,ns,2
live-reconfigure,,empty-jit,,,50042929.0,ns,2
live-reconfigure,,empty-jit,,,50036471.0,ns,2
live-reconfigure,,empty-jit,,,50033120.0,ns,2
live-reconfigure,,empty-jit,,,50058427.0,ns,2
live-reconfigure,,empty-jit,,,50019025.0,ns,2
live-reconfigure,,empty-jit,,,50047510.0,ns,2
live-reconfigure,,empty-jit,,,50077847.0,ns,2
live-reconfigure,,empty-jit,,,50066922.0,ns,2
live-reconfigure,,empty-jit,,,50058297.0,ns,2
live-reconfigure,,empty-jit,,,50063624.0,ns,2
live-reconfigure,,empty-jit,,,50062559.0,ns,2
live-reconfigure,,empty-jit,,,50052942.0,ns,2
live-reconfigure,,empty-jit,,,50079412.0,ns,2
live-reconfigure,,empty-jit,,,50064431.0,ns,2
live-reconfigure,,empty-jit,,,50069797.0,ns,2
live-reconfigure,,empty-jit,,,50113299.0,ns,2
live-reconfigure,,empty-jit,,,50368233.0,ns,2
live-reconfigure,,empty-jit,,,50440504.0,ns,2
live-reconfigure,,empty-jit,,,50142945.0,ns,2
live-reconfigure,,empty-jit,,,50170686.0,ns,2
live-reconfigure,,empty-jit,,,50221939.0,ns,2
live-reconfigure,,empty-jit,,,50202799.0,ns,2
live-reconfigure,,empty-jit,,,50171875.0,ns,2
live-reconfigure,,empty-jit,,,50140124.0,ns,2
live-reconfigure,,empty-jit,,,50170348.0,ns,2
live-reconfigure,,empty-jit,,,50228616.0,ns,2
live-reconfigure,,empty-jit,,,52720966.0,ns,2
live-reconfigure,,empty-jit,,,50158873.0,ns,2
live-reconfigure,,empty-jit,,,50182876.0,ns,2
live-reconfigure,,empty-jit,,,50162276.0,ns,2
live-reconfigure,,empty-jit,,,50154316.0,ns,2
live-reconfigure,,empty-jit,,,50143019.0,ns,2
live-reconfigure,,empty-jit,,,50156262.0,ns,2
live-reconfigure,,empty-jit,,,50160508.0,ns,2
live-reconfigure,,empty-jit,,,50123283.0,ns,2
live-reconfigure,,empty-jit,,,50162017.0,ns,2
live-reconfigure,,empty-jit,,,50203628.0,ns,2
live-reconfigure,,empty-jit,,,50140260.0,ns,2
live-reconfigure,,empty-jit,,,50166929.0,ns,2
live-reconfigure,,empty-jit,,,50164024.0,ns,2
live-reconfigure,,empty-jit,,,50143169.0,ns,2
live-reconfigure,,empty-jit,,,50153805.0,ns,2
live-reconfigure,,empty-jit,,,50177912.0,ns,2
live-reconfigure,,empty-jit,,,50132644.0,ns,2
live-reconfigure,,empty-jit,,,50127878.0,ns,2
live-reconfigure,,empty-jit,,,50120841.0,ns,2
live-reconfigure,,empty-jit,,,50150433.0,ns,2
live-reconfigure,,empty-jit,,,50175070.0,ns,2
