group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,firewall-1000-jit,,,50397581.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50403707.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50406625.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50473009.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50394221.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50456851.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50413066.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50506148.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50487363.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50513586.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50518870.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50504590.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50502260.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50505905.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50492345.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50441941.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50453141.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50468426.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50475692.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50476702.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50489812.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50500620.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50550588.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50539768.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50468870.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50470388.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50452828.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50448189.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50786996.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50708338.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50452113.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50533636.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50399297.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50665748.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50468389.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50474991.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50456603.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50474486.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50459021.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50457718.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50520065.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50471439.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50482477.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50522979.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50485357.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50498598.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50447863.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50490825.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50477918.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50494072.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50492198.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50493769.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50472892.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50493532.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50510289.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50513930.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50463302.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50474908.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50468339.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50533164.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50478414.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50491458.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50485598.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50508971.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50523229.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50537681.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50510864.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50483044.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50504288.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50552974.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50493543.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50476979.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50457542.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50647091.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50469243.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50437919.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50476061.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50475933.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50477550.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50478514.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50518657.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50508949.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50484943.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50375733.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50465345.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50347792.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50399027.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50442531.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50387347.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50414928.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50434910.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50397352.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50421442.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50375237.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50401418.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50422132.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50395790.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50357090.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50364891.0,ns,2
live-reconfigure,,firewall-1000-jit,,,50342291.0,ns,2
