,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,linux,2,1,862901.098901
1,3,1,rx,vpp,64,firewall,linux,2,1,868335.664336
2,3,1,rx,vpp,64,firewall,linux,2,1,876057.768924
3,3,1,rx,vpp,64,firewall,linux,2,1,873116.883117
4,3,1,rx,vpp,64,firewall,linux,2,1,860440.559441
5,3,1,rx,vpp,64,firewall,linux,2,1,871663.0
6,3,1,rx,vpp,64,firewall,linux,2,1,863028.971029
7,3,1,rx,vpp,64,firewall,linux,2,1,861561.0
8,3,1,rx,vpp,64,firewall,linux,2,1,864808.383234
9,3,1,rx,vpp,64,firewall,linux,2,1,862303.0
10,3,1,rx,vpp,64,firewall,linux,2,1,862766.233766
11,3,1,rx,vpp,64,firewall,linux,2,1,862685.628743
12,3,1,rx,vpp,64,firewall,linux,2,1,864409.0
13,3,1,rx,vpp,64,firewall,linux,2,1,856358.0
14,3,1,rx,vpp,64,firewall,linux,2,1,854959.0
15,3,1,rx,vpp,64,firewall,linux,2,1,854801.397206
16,3,1,rx,vpp,64,firewall,linux,2,1,855449.101796
17,3,1,rx,vpp,64,firewall,linux,2,1,856933.0
18,3,1,rx,vpp,64,firewall,linux,2,1,827584.0
19,3,1,rx,vpp,64,firewall,linux,2,1,862987.0
20,3,1,rx,vpp,64,firewall,linux,2,1,859225.0
21,3,1,rx,vpp,64,firewall,linux,2,1,867126.0
22,3,1,rx,vpp,64,firewall,linux,2,1,856506.0
23,3,1,rx,vpp,64,firewall,linux,2,1,856182.817183
24,3,1,rx,vpp,64,firewall,linux,2,1,859101.0
25,3,1,rx,vpp,64,firewall,linux,2,1,860227.54491
26,3,1,rx,vpp,64,firewall,linux,2,1,857283.0
27,3,1,rx,vpp,64,firewall,linux,2,1,860832.0
28,3,1,rx,vpp,64,firewall,linux,2,1,856133.0
29,3,1,rx,vpp,64,firewall,linux,2,1,857031.0
30,3,1,rx,vpp,64,firewall,linux,2,1,864179.0
31,3,1,rx,vpp,64,firewall,linux,2,1,870755.0
32,3,1,rx,vpp,64,firewall,linux,2,1,869070.0
33,3,1,rx,vpp,64,firewall,linux,2,1,861402.597403
34,3,1,rx,vpp,64,firewall,linux,2,1,855475.0
35,3,1,rx,vpp,64,firewall,linux,2,1,860828.171828
36,3,1,rx,vpp,64,firewall,linux,2,1,864282.0
37,3,1,rx,vpp,64,firewall,linux,2,1,860255.0
38,3,1,rx,vpp,64,firewall,linux,2,1,857755.0
39,3,1,rx,vpp,64,firewall,linux,2,1,862986.0
40,3,1,rx,vpp,64,firewall,linux,2,1,851341.317365
41,3,1,rx,vpp,64,firewall,linux,2,1,862208.0
