,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpf,1000,2,782402.005013
1,3,1,rx,vpp,64,firewall,ukebpf,1000,2,785171.686747
2,3,1,rx,vpp,64,firewall,ukebpf,1000,2,783210.743802
3,3,1,rx,vpp,64,firewall,ukebpf,1000,2,783666.666667
4,3,1,rx,vpp,64,firewall,ukebpf,1000,2,785294.462194
5,3,1,rx,vpp,64,firewall,ukebpf,1000,2,784128.320802
6,3,1,rx,vpp,64,firewall,ukebpf,1000,2,783374.310085
7,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777224.363917
8,3,1,rx,vpp,64,firewall,ukebpf,1000,2,782580.903373
9,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778010.531595
10,3,1,rx,vpp,64,firewall,ukebpf,1000,2,779044.132397
11,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778577.443609
12,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777885.90604
13,3,1,rx,vpp,64,firewall,ukebpf,1000,2,779220.661986
14,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773787.769784
15,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775440.362087
16,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778645.112782
17,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778820.551005
18,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778103.217972
19,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777711.557789
20,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775186.567164
21,3,1,rx,vpp,64,firewall,ukebpf,1000,2,780887.493722
22,3,1,rx,vpp,64,firewall,ukebpf,1000,2,779557.952835
23,3,1,rx,vpp,64,firewall,ukebpf,1000,2,781648.768162
24,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778927.50533
25,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778680.883091
26,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778701.707098
27,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777389.984017
28,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776554.385965
29,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774295.627376
30,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772827.292111
31,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777973.770492
32,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774389.776358
33,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774780.512305
34,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777032.160804
35,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777434.917355
36,3,1,rx,vpp,64,firewall,ukebpf,1000,2,769740.810556
37,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773073.625819
38,3,1,rx,vpp,64,firewall,ukebpf,1000,2,770736.189985
39,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778022.590361
40,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777250.752257
41,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775767.301906
42,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772840.521565
43,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777204.112337
44,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776203.174603
45,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774535.930736
46,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774704.850361
47,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776064.202335
48,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775377.593361
49,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775965.863454
50,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773124.031008
51,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778437.248996
52,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777832.497492
53,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773658.810325
54,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776795.529801
55,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775745.737212
56,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774554.887218
57,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777029.087262
58,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772537.037037
59,3,1,rx,vpp,64,firewall,ukebpf,1000,2,770737.967914
60,3,1,rx,vpp,64,firewall,ukebpf,1000,2,769987.607245
61,3,1,rx,vpp,64,firewall,ukebpf,1000,2,771981.945838
62,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774483.221477
63,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774747.241725
64,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775945.336008
65,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772853.560682
66,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777524.012807
67,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775868.051656
68,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775196.594427
69,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774113.841525
70,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776898.492462
71,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773262.418465
72,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775199.793495
73,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773706.199461
74,3,1,rx,vpp,64,firewall,ukebpf,1000,2,768611.617312
75,3,1,rx,vpp,64,firewall,ukebpf,1000,2,763114.285714
76,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775013.561025
77,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776300.75188
78,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775247.619048
79,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773552.962298
80,3,1,rx,vpp,64,firewall,ukebpf,1000,2,771450.719233
81,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775846.539619
82,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773699.497487
83,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773603.100775
84,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774053.212851
85,3,1,rx,vpp,64,firewall,ukebpf,1000,2,778779.174147
86,3,1,rx,vpp,64,firewall,ukebpf,1000,2,775060.234542
87,3,1,rx,vpp,64,firewall,ukebpf,1000,2,777089.35743
88,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772938.501292
89,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773752.132464
90,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774075.980392
91,3,1,rx,vpp,64,firewall,ukebpf,1000,2,776221.642764
92,3,1,rx,vpp,64,firewall,ukebpf,1000,2,773932.930181
93,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774501.504514
94,3,1,rx,vpp,64,firewall,ukebpf,1000,2,774615.847543
95,3,1,rx,vpp,64,firewall,ukebpf,1000,2,772185.055165
