,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpf,2,1,1727259.90968
1,3,1,rx,vpp,64,firewall,ukebpf,2,1,1727859.43775
2,3,1,rx,vpp,64,firewall,ukebpf,2,1,1728671.85148
3,3,1,rx,vpp,64,firewall,ukebpf,2,1,1729384.10596
4,3,1,rx,vpp,64,firewall,ukebpf,2,1,1722392.05298
5,3,1,rx,vpp,64,firewall,ukebpf,2,1,1719193.14642
6,3,1,rx,vpp,64,firewall,ukebpf,2,1,1725685.42714
7,3,1,rx,vpp,64,firewall,ukebpf,2,1,1724664.32161
8,3,1,rx,vpp,64,firewall,ukebpf,2,1,1717533.13253
9,3,1,rx,vpp,64,firewall,ukebpf,2,1,1714020.92905
10,3,1,rx,vpp,64,firewall,ukebpf,2,1,1716374.81184
11,3,1,rx,vpp,64,firewall,ukebpf,2,1,1718933.73494
12,3,1,rx,vpp,64,firewall,ukebpf,2,1,1721512.79478
13,3,1,rx,vpp,64,firewall,ukebpf,2,1,1717054.69142
14,3,1,rx,vpp,64,firewall,ukebpf,2,1,1715408.16327
15,3,1,rx,vpp,64,firewall,ukebpf,2,1,1712940.94923
16,3,1,rx,vpp,64,firewall,ukebpf,2,1,1717651.27948
17,3,1,rx,vpp,64,firewall,ukebpf,2,1,1717107.87757
18,3,1,rx,vpp,64,firewall,ukebpf,2,1,1713455.27638
19,3,1,rx,vpp,64,firewall,ukebpf,2,1,1701598.95833
20,3,1,rx,vpp,64,firewall,ukebpf,2,1,1712747.851
21,3,1,rx,vpp,64,firewall,ukebpf,2,1,1709179.26456
22,3,1,rx,vpp,64,firewall,ukebpf,2,1,1715775.715
23,3,1,rx,vpp,64,firewall,ukebpf,2,1,1714627.38215
24,3,1,rx,vpp,64,firewall,ukebpf,2,1,1714683.39187
25,3,1,rx,vpp,64,firewall,ukebpf,2,1,1714407.64706
26,3,1,rx,vpp,64,firewall,ukebpf,2,1,1704924.29977
27,3,1,rx,vpp,64,firewall,ukebpf,2,1,1703183.04915
28,3,1,rx,vpp,64,firewall,ukebpf,2,1,1696915.7128
29,3,1,rx,vpp,64,firewall,ukebpf,2,1,1707589.44724
30,3,1,rx,vpp,64,firewall,ukebpf,2,1,1707452.58404
31,3,1,rx,vpp,64,firewall,ukebpf,2,1,1702017.1504
32,3,1,rx,vpp,64,firewall,ukebpf,2,1,1702005.98007
33,3,1,rx,vpp,64,firewall,ukebpf,2,1,1697385.65489
34,3,1,rx,vpp,64,firewall,ukebpf,2,1,1709460.30151
35,3,1,rx,vpp,64,firewall,ukebpf,2,1,1706413.15261
36,3,1,rx,vpp,64,firewall,ukebpf,2,1,1706297.64706
37,3,1,rx,vpp,64,firewall,ukebpf,2,1,1703465.32438
38,3,1,rx,vpp,64,firewall,ukebpf,2,1,1702000.51546
39,3,1,rx,vpp,64,firewall,ukebpf,2,1,1705627.51004
40,3,1,rx,vpp,64,firewall,ukebpf,2,1,1709472.89157
41,3,1,rx,vpp,64,firewall,ukebpf,2,1,1694846.875
42,3,1,rx,vpp,64,firewall,ukebpf,2,1,1709746.97581
43,3,1,rx,vpp,64,firewall,ukebpf,2,1,1700203.26864
44,3,1,rx,vpp,64,firewall,ukebpf,2,1,1704987.95181
45,3,1,rx,vpp,64,firewall,ukebpf,2,1,1705836.92925
46,3,1,rx,vpp,64,firewall,ukebpf,2,1,1700497.99197
47,3,1,rx,vpp,64,firewall,ukebpf,2,1,1700459.10687
48,3,1,rx,vpp,64,firewall,ukebpf,2,1,1698266.49077
49,3,1,rx,vpp,64,firewall,ukebpf,2,1,1695597.34219
50,3,1,rx,vpp,64,firewall,ukebpf,2,1,1699232.19659
51,3,1,rx,vpp,64,firewall,ukebpf,2,1,1696530.35625
52,3,1,rx,vpp,64,firewall,ukebpf,2,1,1696615.84754
53,3,1,rx,vpp,64,firewall,ukebpf,2,1,1695680.22088
54,3,1,rx,vpp,64,firewall,ukebpf,2,1,1699806.02348
55,3,1,rx,vpp,64,firewall,ukebpf,2,1,1699280.21486
56,3,1,rx,vpp,64,firewall,ukebpf,2,1,1700037.27034
