,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,2,2,2311076.64234
1,3,1,rx,vpp,64,firewall,uk,2,2,2317060.65401
2,3,1,rx,vpp,64,firewall,uk,2,2,2317568.27309
3,3,1,rx,vpp,64,firewall,uk,2,2,2311424.89919
4,3,1,rx,vpp,64,firewall,uk,2,2,2322643.39528
5,3,1,rx,vpp,64,firewall,uk,2,2,2314424.01628
6,3,1,rx,vpp,64,firewall,uk,2,2,2306775.13228
7,3,1,rx,vpp,64,firewall,uk,2,2,2305643.39528
8,3,1,rx,vpp,64,firewall,uk,2,2,2306655.56831
9,3,1,rx,vpp,64,firewall,uk,2,2,2299036.77058
10,3,1,rx,vpp,64,firewall,uk,2,2,2301288.29734
11,3,1,rx,vpp,64,firewall,uk,2,2,2294744.85183
12,3,1,rx,vpp,64,firewall,uk,2,2,2295652.93822
13,3,1,rx,vpp,64,firewall,uk,2,2,2294029.11647
14,3,1,rx,vpp,64,firewall,uk,2,2,2287823.08468
15,3,1,rx,vpp,64,firewall,uk,2,2,2288013.56102
16,3,1,rx,vpp,64,firewall,uk,2,2,2288607.06967
17,3,1,rx,vpp,64,firewall,uk,2,2,2285535.78337
18,3,1,rx,vpp,64,firewall,uk,2,2,2287423.90758
19,3,1,rx,vpp,64,firewall,uk,2,2,2284049.94259
20,3,1,rx,vpp,64,firewall,uk,2,2,2278575.87859
21,3,1,rx,vpp,64,firewall,uk,2,2,2279582.11954
22,3,1,rx,vpp,64,firewall,uk,2,2,2276565.76305
23,3,1,rx,vpp,64,firewall,uk,2,2,2274019.65726
24,3,1,rx,vpp,64,firewall,uk,2,2,2276491.71271
25,3,1,rx,vpp,64,firewall,uk,2,2,2267863.43331
26,3,1,rx,vpp,64,firewall,uk,2,2,2276477.19298
27,3,1,rx,vpp,64,firewall,uk,2,2,2270632.1608
28,3,1,rx,vpp,64,firewall,uk,2,2,2264847.62371
29,3,1,rx,vpp,64,firewall,uk,2,2,2270114.55108
30,3,1,rx,vpp,64,firewall,uk,2,2,2274317.03107
31,3,1,rx,vpp,64,firewall,uk,2,2,2265183.85292
32,3,1,rx,vpp,64,firewall,uk,2,2,2267652.93822
33,3,1,rx,vpp,64,firewall,uk,2,2,2263294.82672
34,3,1,rx,vpp,64,firewall,uk,2,2,2259464.48363
35,3,1,rx,vpp,64,firewall,uk,2,2,2267184.83174
36,3,1,rx,vpp,64,firewall,uk,2,2,2265395.40816
37,3,1,rx,vpp,64,firewall,uk,2,2,2266391.57895
38,3,1,rx,vpp,64,firewall,uk,2,2,2270572.07433
39,3,1,rx,vpp,64,firewall,uk,2,2,2258679.55801
40,3,1,rx,vpp,64,firewall,uk,2,2,2264065.79608
41,3,1,rx,vpp,64,firewall,uk,2,2,2264470.61778
