group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,mirror-jit,,,50293736.0,ns,2
live-reconfigure,,mirror-jit,,,50339811.0,ns,2
live-reconfigure,,mirror-jit,,,50333174.0,ns,2
live-reconfigure,,mirror-jit,,,50332873.0,ns,2
live-reconfigure,,mirror-jit,,,50346367.0,ns,2
live-reconfigure,,mirror-jit,,,50536695.0,ns,2
live-reconfigure,,mirror-jit,,,50351474.0,ns,2
live-reconfigure,,mirror-jit,,,50332009.0,ns,2
live-reconfigure,,mirror-jit,,,50409818.0,ns,2
live-reconfigure,,mirror-jit,,,50344973.0,ns,2
live-reconfigure,,mirror-jit,,,50395013.0,ns,2
live-reconfigure,,mirror-jit,,,50372734.0,ns,2
live-reconfigure,,mirror-jit,,,50373385.0,ns,2
live-reconfigure,,mirror-jit,,,50393823.0,ns,2
live-reconfigure,,mirror-jit,,,50373358.0,ns,2
live-reconfigure,,mirror-jit,,,50415225.0,ns,2
live-reconfigure,,mirror-jit,,,50315028.0,ns,2
live-reconfigure,,mirror-jit,,,50381046.0,ns,2
live-reconfigure,,mirror-jit,,,50366848.0,ns,2
live-reconfigure,,mirror-jit,,,50379406.0,ns,2
live-reconfigure,,mirror-jit,,,50368130.0,ns,2
live-reconfigure,,mirror-jit,,,50416284.0,ns,2
live-reconfigure,,mirror-jit,,,50348966.0,ns,2
live-reconfigure,,mirror-jit,,,50421507.0,ns,2
live-reconfigure,,mirror-jit,,,50363463.0,ns,2
live-reconfigure,,mirror-jit,,,50609268.0,ns,2
live-reconfigure,,mirror-jit,,,50371445.0,ns,2
live-reconfigure,,mirror-jit,,,50409031.0,ns,2
live-reconfigure,,mirror-jit,,,50345244.0,ns,2
live-reconfigure,,mirror-jit,,,50352310.0,ns,2
live-reconfigure,,mirror-jit,,,50459708.0,ns,2
live-reconfigure,,mirror-jit,,,50418022.0,ns,2
live-reconfigure,,mirror-jit,,,50419833.0,ns,2
live-reconfigure,,mirror-jit,,,50411061.0,ns,2
live-reconfigure,,mirror-jit,,,50394913.0,ns,2
live-reconfigure,,mirror-jit,,,50408694.0,ns,2
live-reconfigure,,mirror-jit,,,50308769.0,ns,2
live-reconfigure,,mirror-jit,,,50371814.0,ns,2
live-reconfigure,,mirror-jit,,,50403653.0,ns,2
live-reconfigure,,mirror-jit,,,50302810.0,ns,2
live-reconfigure,,mirror-jit,,,50374342.0,ns,2
live-reconfigure,,mirror-jit,,,50355521.0,ns,2
live-reconfigure,,mirror-jit,,,50293671.0,ns,2
live-reconfigure,,mirror-jit,,,50397761.0,ns,2
live-reconfigure,,mirror-jit,,,50561777.0,ns,2
live-reconfigure,,mirror-jit,,,50352808.0,ns,2
live-reconfigure,,mirror-jit,,,50392189.0,ns,2
live-reconfigure,,mirror-jit,,,50354911.0,ns,2
live-reconfigure,,mirror-jit,,,50415611.0,ns,2
live-reconfigure,,mirror-jit,,,50406133.0,ns,2
live-reconfigure,,mirror-jit,,,50381763.0,ns,2
live-reconfigure,,mirror-jit,,,50389672.0,ns,2
live-reconfigure,,mirror-jit,,,50387582.0,ns,2
live-reconfigure,,mirror-jit,,,50412407.0,ns,2
live-reconfigure,,mirror-jit,,,50417510.0,ns,2
live-reconfigure,,mirror-jit,,,50381265.0,ns,2
live-reconfigure,,mirror-jit,,,50421023.0,ns,2
live-reconfigure,,mirror-jit,,,50397974.0,ns,2
live-reconfigure,,mirror-jit,,,50370590.0,ns,2
live-reconfigure,,mirror-jit,,,50378130.0,ns,2
live-reconfigure,,mirror-jit,,,50391865.0,ns,2
live-reconfigure,,mirror-jit,,,50374687.0,ns,2
live-reconfigure,,mirror-jit,,,50444404.0,ns,2
live-reconfigure,,mirror-jit,,,50395616.0,ns,2
live-reconfigure,,mirror-jit,,,50358911.0,ns,2
live-reconfigure,,mirror-jit,,,50657745.0,ns,2
live-reconfigure,,mirror-jit,,,50353332.0,ns,2
live-reconfigure,,mirror-jit,,,50395628.0,ns,2
live-reconfigure,,mirror-jit,,,50379988.0,ns,2
live-reconfigure,,mirror-jit,,,50369834.0,ns,2
live-reconfigure,,mirror-jit,,,50409947.0,ns,2
live-reconfigure,,mirror-jit,,,50409140.0,ns,2
live-reconfigure,,mirror-jit,,,50339220.0,ns,2
live-reconfigure,,mirror-jit,,,50424273.0,ns,2
live-reconfigure,,mirror-jit,,,50376162.0,ns,2
live-reconfigure,,mirror-jit,,,50435044.0,ns,2
live-reconfigure,,mirror-jit,,,50444290.0,ns,2
live-reconfigure,,mirror-jit,,,50408737.0,ns,2
live-reconfigure,,mirror-jit,,,50417582.0,ns,2
live-reconfigure,,mirror-jit,,,50409643.0,ns,2
live-reconfigure,,mirror-jit,,,50358840.0,ns,2
live-reconfigure,,mirror-jit,,,50424072.0,ns,2
live-reconfigure,,mirror-jit,,,50430954.0,ns,2
live-reconfigure,,mirror-jit,,,50401117.0,ns,2
live-reconfigure,,mirror-jit,,,50360870.0,ns,2
live-reconfigure,,mirror-jit,,,50617142.0,ns,2
live-reconfigure,,mirror-jit,,,50373204.0,ns,2
live-reconfigure,,mirror-jit,,,50412343.0,ns,2
live-reconfigure,,mirror-jit,,,50381580.0,ns,2
live-reconfigure,,mirror-jit,,,50406807.0,ns,2
live-reconfigure,,mirror-jit,,,50402190.0,ns,2
live-reconfigure,,mirror-jit,,,50369220.0,ns,2
live-reconfigure,,mirror-jit,,,50399508.0,ns,2
live-reconfigure,,mirror-jit,,,50336419.0,ns,2
live-reconfigure,,mirror-jit,,,50395095.0,ns,2
live-reconfigure,,mirror-jit,,,50392143.0,ns,2
live-reconfigure,,mirror-jit,,,50375098.0,ns,2
live-reconfigure,,mirror-jit,,,50371506.0,ns,2
live-reconfigure,,mirror-jit,,,50384990.0,ns,2
live-reconfigure,,mirror-jit,,,50377766.0,ns,2
