,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,linux,100,2,0.0
1,3,1,rx,vpp,64,mirror,linux,100,2,0.0
2,3,1,rx,vpp,64,mirror,linux,100,2,0.0
3,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
4,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
5,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
6,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
7,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
8,3,1,rx,vpp,64,mirror,linux,100,2,948.897795591
9,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
10,3,1,rx,vpp,64,mirror,linux,100,2,998.998998999
11,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
12,3,1,rx,vpp,64,mirror,linux,100,2,1002.002002
13,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
14,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
15,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
16,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
17,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
18,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
19,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
20,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
21,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
22,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
23,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
24,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
25,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
26,3,1,rx,vpp,64,mirror,linux,100,2,1002.00400802
27,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
28,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
29,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
30,3,1,rx,vpp,64,mirror,linux,100,2,1002.002002
31,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
32,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
33,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
34,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
35,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
36,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
37,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
38,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
39,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
40,3,1,rx,vpp,64,mirror,linux,100,2,1002.00400802
41,3,1,rx,vpp,64,mirror,linux,100,2,998.998998999
42,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
43,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
44,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
45,3,1,rx,vpp,64,mirror,linux,100,2,1002.002002
46,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
47,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
48,3,1,rx,vpp,64,mirror,linux,100,2,1002.00400802
49,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
50,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
51,3,1,rx,vpp,64,mirror,linux,100,2,998.998998999
52,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
53,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
54,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
55,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
56,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
57,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
58,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
59,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
60,3,1,rx,vpp,64,mirror,linux,100,2,1002.002002
61,3,1,rx,vpp,64,mirror,linux,100,2,998.998998999
62,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
63,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
64,3,1,rx,vpp,64,mirror,linux,100,2,1002.00400802
65,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
66,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
67,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
68,3,1,rx,vpp,64,mirror,linux,100,2,1002.002002
69,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
70,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
71,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
72,3,1,rx,vpp,64,mirror,linux,100,2,999.0
73,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
74,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
75,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
76,3,1,rx,vpp,64,mirror,linux,100,2,1001.001001
77,3,1,rx,vpp,64,mirror,linux,100,2,1001.00200401
78,3,1,rx,vpp,64,mirror,linux,100,2,1001.0
79,3,1,rx,vpp,64,mirror,linux,100,2,1000.0
80,3,1,rx,vpp,64,mirror,linux,100,2,0.0
81,3,1,rx,vpp,64,mirror,linux,100,2,0.0
