,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,linux,10,0,489084.915085
1,3,1,rx,vpp,64,firewall,linux,10,0,457398.601399
2,3,1,rx,vpp,64,firewall,linux,10,0,486537.462537
3,3,1,rx,vpp,64,firewall,linux,10,0,487537.924152
4,3,1,rx,vpp,64,firewall,linux,10,0,479112.0
5,3,1,rx,vpp,64,firewall,linux,10,0,484164.0
6,3,1,rx,vpp,64,firewall,linux,10,0,488216.0
7,3,1,rx,vpp,64,firewall,linux,10,0,482803.196803
8,3,1,rx,vpp,64,firewall,linux,10,0,471351.0
9,3,1,rx,vpp,64,firewall,linux,10,0,489777.222777
10,3,1,rx,vpp,64,firewall,linux,10,0,485374.625375
11,3,1,rx,vpp,64,firewall,linux,10,0,472577.0
12,3,1,rx,vpp,64,firewall,linux,10,0,483073.0
13,3,1,rx,vpp,64,firewall,linux,10,0,488737.262737
14,3,1,rx,vpp,64,firewall,linux,10,0,462860.13986
15,3,1,rx,vpp,64,firewall,linux,10,0,489361.0
16,3,1,rx,vpp,64,firewall,linux,10,0,490415.0
17,3,1,rx,vpp,64,firewall,linux,10,0,457553.446553
18,3,1,rx,vpp,64,firewall,linux,10,0,484015.0
19,3,1,rx,vpp,64,firewall,linux,10,0,484366.0
20,3,1,rx,vpp,64,firewall,linux,10,0,448477.0
21,3,1,rx,vpp,64,firewall,linux,10,0,481717.0
22,3,1,rx,vpp,64,firewall,linux,10,0,480622.377622
23,3,1,rx,vpp,64,firewall,linux,10,0,468133.0
24,3,1,rx,vpp,64,firewall,linux,10,0,447528.471528
25,3,1,rx,vpp,64,firewall,linux,10,0,473623.376623
26,3,1,rx,vpp,64,firewall,linux,10,0,481423.0
27,3,1,rx,vpp,64,firewall,linux,10,0,489721.0
28,3,1,rx,vpp,64,firewall,linux,10,0,482667.332667
29,3,1,rx,vpp,64,firewall,linux,10,0,483087.0
30,3,1,rx,vpp,64,firewall,linux,10,0,481964.0
31,3,1,rx,vpp,64,firewall,linux,10,0,477746.0
32,3,1,rx,vpp,64,firewall,linux,10,0,481922.077922
33,3,1,rx,vpp,64,firewall,linux,10,0,476750.0
34,3,1,rx,vpp,64,firewall,linux,10,0,481333.0
35,3,1,rx,vpp,64,firewall,linux,10,0,478137.0
36,3,1,rx,vpp,64,firewall,linux,10,0,476393.0
37,3,1,rx,vpp,64,firewall,linux,10,0,480432.0
38,3,1,rx,vpp,64,firewall,linux,10,0,476875.0
39,3,1,rx,vpp,64,firewall,linux,10,0,472749.250749
40,3,1,rx,vpp,64,firewall,linux,10,0,478599.0
41,3,1,rx,vpp,64,firewall,linux,10,0,480440.0
42,3,1,rx,vpp,64,firewall,linux,10,0,477736.263736
43,3,1,rx,vpp,64,firewall,linux,10,0,478708.291708
44,3,1,rx,vpp,64,firewall,linux,10,0,477889.0
45,3,1,rx,vpp,64,firewall,linux,10,0,476223.0
46,3,1,rx,vpp,64,firewall,linux,10,0,487742.0
47,3,1,rx,vpp,64,firewall,linux,10,0,484730.0
48,3,1,rx,vpp,64,firewall,linux,10,0,480109.0
49,3,1,rx,vpp,64,firewall,linux,10,0,484886.0
50,3,1,rx,vpp,64,firewall,linux,10,0,477215.215215
51,3,1,rx,vpp,64,firewall,linux,10,0,482768.0
52,3,1,rx,vpp,64,firewall,linux,10,0,471831.168831
53,3,1,rx,vpp,64,firewall,linux,10,0,452549.0
54,3,1,rx,vpp,64,firewall,linux,10,0,482835.0
55,3,1,rx,vpp,64,firewall,linux,10,0,481248.0
56,3,1,rx,vpp,64,firewall,linux,10,0,473954.045954
57,3,1,rx,vpp,64,firewall,linux,10,0,477160.0
58,3,1,rx,vpp,64,firewall,linux,10,0,478531.468531
59,3,1,rx,vpp,64,firewall,linux,10,0,474701.0
60,3,1,rx,vpp,64,firewall,linux,10,0,479546.906188
61,3,1,rx,vpp,64,firewall,linux,10,0,480921.078921
62,3,1,rx,vpp,64,firewall,linux,10,0,474130.0
63,3,1,rx,vpp,64,firewall,linux,10,0,475130.869131
64,3,1,rx,vpp,64,firewall,linux,10,0,482324.0
65,3,1,rx,vpp,64,firewall,linux,10,0,477433.0
66,3,1,rx,vpp,64,firewall,linux,10,0,473842.157842
67,3,1,rx,vpp,64,firewall,linux,10,0,484051.0
68,3,1,rx,vpp,64,firewall,linux,10,0,476243.0
69,3,1,rx,vpp,64,firewall,linux,10,0,487240.0
70,3,1,rx,vpp,64,firewall,linux,10,0,481459.0
71,3,1,rx,vpp,64,firewall,linux,10,0,481528.0
72,3,1,rx,vpp,64,firewall,linux,10,0,478319.68032
73,3,1,rx,vpp,64,firewall,linux,10,0,474997.0
74,3,1,rx,vpp,64,firewall,linux,10,0,477577.422577
75,3,1,rx,vpp,64,firewall,linux,10,0,480469.0
76,3,1,rx,vpp,64,firewall,linux,10,0,482215.784216
77,3,1,rx,vpp,64,firewall,linux,10,0,482791.208791
78,3,1,rx,vpp,64,firewall,linux,10,0,482307.0
79,3,1,rx,vpp,64,firewall,linux,10,0,476869.130869
80,3,1,rx,vpp,64,firewall,linux,10,0,481326.0
81,3,1,rx,vpp,64,firewall,linux,10,0,468961.0
82,3,1,rx,vpp,64,firewall,linux,10,0,477951.0
83,3,1,rx,vpp,64,firewall,linux,10,0,479264.0
84,3,1,rx,vpp,64,firewall,linux,10,0,460121.0
85,3,1,rx,vpp,64,firewall,linux,10,0,481671.0
86,3,1,rx,vpp,64,firewall,linux,10,0,478487.0
87,3,1,rx,vpp,64,firewall,linux,10,0,473859.0
88,3,1,rx,vpp,64,firewall,linux,10,0,477609.390609
89,3,1,rx,vpp,64,firewall,linux,10,0,477043.0
90,3,1,rx,vpp,64,firewall,linux,10,0,474246.0
91,3,1,rx,vpp,64,firewall,linux,10,0,476772.0
92,3,1,rx,vpp,64,firewall,linux,10,0,474600.0
93,3,1,rx,vpp,64,firewall,linux,10,0,478092.907093
94,3,1,rx,vpp,64,firewall,linux,10,0,480473.0
95,3,1,rx,vpp,64,firewall,linux,10,0,483314.0
96,3,1,rx,vpp,64,firewall,linux,10,0,485019.96008
97,3,1,rx,vpp,64,firewall,linux,10,0,476404.595405
98,3,1,rx,vpp,64,firewall,linux,10,0,478818.0
99,3,1,rx,vpp,64,firewall,linux,10,0,482053.0
100,3,1,rx,vpp,64,firewall,linux,10,0,470758.0
101,3,1,rx,vpp,64,firewall,linux,10,0,472418.163673
102,3,1,rx,vpp,64,firewall,linux,10,0,481493.0
103,3,1,rx,vpp,64,firewall,linux,10,0,479414.0
104,3,1,rx,vpp,64,firewall,linux,10,0,476301.0
105,3,1,rx,vpp,64,firewall,linux,10,0,470765.765766
106,3,1,rx,vpp,64,firewall,linux,10,0,474368.0
107,3,1,rx,vpp,64,firewall,linux,10,0,478501.498501
108,3,1,rx,vpp,64,firewall,linux,10,0,474440.0
109,3,1,rx,vpp,64,firewall,linux,10,0,477412.0
110,3,1,rx,vpp,64,firewall,linux,10,0,481070.0
111,3,1,rx,vpp,64,firewall,linux,10,0,478530.938124
112,3,1,rx,vpp,64,firewall,linux,10,0,485815.0
113,3,1,rx,vpp,64,firewall,linux,10,0,467532.0
114,3,1,rx,vpp,64,firewall,linux,10,0,466540.0
115,3,1,rx,vpp,64,firewall,linux,10,0,482737.0
116,3,1,rx,vpp,64,firewall,linux,10,0,479515.0
117,3,1,rx,vpp,64,firewall,linux,10,0,475134.0
118,3,1,rx,vpp,64,firewall,linux,10,0,478574.0
119,3,1,rx,vpp,64,firewall,linux,10,0,481811.811812
120,3,1,rx,vpp,64,firewall,linux,10,0,478288.0
121,3,1,rx,vpp,64,firewall,linux,10,0,479244.755245
122,3,1,rx,vpp,64,firewall,linux,10,0,471976.0
123,3,1,rx,vpp,64,firewall,linux,10,0,471147.852148
124,3,1,rx,vpp,64,firewall,linux,10,0,483813.0
125,3,1,rx,vpp,64,firewall,linux,10,0,478550.44955
126,3,1,rx,vpp,64,firewall,linux,10,0,478046.0
127,3,1,rx,vpp,64,firewall,linux,10,0,483017.0
128,3,1,rx,vpp,64,firewall,linux,10,0,483676.323676
129,3,1,rx,vpp,64,firewall,linux,10,0,480579.0
130,3,1,rx,vpp,64,firewall,linux,10,0,475779.441118
131,3,1,rx,vpp,64,firewall,linux,10,0,481841.0
132,3,1,rx,vpp,64,firewall,linux,10,0,485136.0
133,3,1,rx,vpp,64,firewall,linux,10,0,472733.0
134,3,1,rx,vpp,64,firewall,linux,10,0,479233.0
135,3,1,rx,vpp,64,firewall,linux,10,0,473260.0
136,3,1,rx,vpp,64,firewall,linux,10,0,477684.0
137,3,1,rx,vpp,64,firewall,linux,10,0,475827.172827
138,3,1,rx,vpp,64,firewall,linux,10,0,469375.624376
139,3,1,rx,vpp,64,firewall,linux,10,0,478996.0
140,3,1,rx,vpp,64,firewall,linux,10,0,478194.610778
141,3,1,rx,vpp,64,firewall,linux,10,0,477783.0
142,3,1,rx,vpp,64,firewall,linux,10,0,478522.477522
143,3,1,rx,vpp,64,firewall,linux,10,0,475675.0
144,3,1,rx,vpp,64,firewall,linux,10,0,455234.765235
145,3,1,rx,vpp,64,firewall,linux,10,0,475758.0
146,3,1,rx,vpp,64,firewall,linux,10,0,480451.0
147,3,1,rx,vpp,64,firewall,linux,10,0,479553.0
148,3,1,rx,vpp,64,firewall,linux,10,0,481185.0
149,3,1,rx,vpp,64,firewall,linux,10,0,472640.0
150,3,1,rx,vpp,64,firewall,linux,10,0,477406.0
151,3,1,rx,vpp,64,firewall,linux,10,0,472108.0
152,3,1,rx,vpp,64,firewall,linux,10,0,478792.207792
153,3,1,rx,vpp,64,firewall,linux,10,0,469718.0
154,3,1,rx,vpp,64,firewall,linux,10,0,473042.957043
155,3,1,rx,vpp,64,firewall,linux,10,0,481472.0
156,3,1,rx,vpp,64,firewall,linux,10,0,484220.0
157,3,1,rx,vpp,64,firewall,linux,10,0,486439.56044
158,3,1,rx,vpp,64,firewall,linux,10,0,484103.0
159,3,1,rx,vpp,64,firewall,linux,10,0,485363.636364
160,3,1,rx,vpp,64,firewall,linux,10,0,475469.0
161,3,1,rx,vpp,64,firewall,linux,10,0,471606.0
162,3,1,rx,vpp,64,firewall,linux,10,0,476861.138861
163,3,1,rx,vpp,64,firewall,linux,10,0,478244.0
164,3,1,rx,vpp,64,firewall,linux,10,0,475672.0
165,3,1,rx,vpp,64,firewall,linux,10,0,475157.0
166,3,1,rx,vpp,64,firewall,linux,10,0,474157.0
167,3,1,rx,vpp,64,firewall,linux,10,0,479505.0
168,3,1,rx,vpp,64,firewall,linux,10,0,478780.0
169,3,1,rx,vpp,64,firewall,linux,10,0,475354.0
170,3,1,rx,vpp,64,firewall,linux,10,0,471170.0
171,3,1,rx,vpp,64,firewall,linux,10,0,478781.0
172,3,1,rx,vpp,64,firewall,linux,10,0,470573.426573
173,3,1,rx,vpp,64,firewall,linux,10,0,481486.0
174,3,1,rx,vpp,64,firewall,linux,10,0,455319.0
175,3,1,rx,vpp,64,firewall,linux,10,0,481852.0
176,3,1,rx,vpp,64,firewall,linux,10,0,477644.0
177,3,1,rx,vpp,64,firewall,linux,10,0,476144.710579
178,3,1,rx,vpp,64,firewall,linux,10,0,478479.0
