,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,nat,uktrace,1,click main(),107867270
1,3,1,nat,uktrace,1,print config,109366636
2,3,1,nat,uktrace,1,print config done,552705958
3,3,1,nat,uktrace,1,initialize elements,556330424
4,3,1,nat,uktrace,1,initialize elements done,567932398
5,3,1,nat,uktrace,1,first packet,578712875
6,3,1,nat,uktrace,1,total startup time,921630605
7,3,1,nat,uktrace,1,click main(),107742355
8,3,1,nat,uktrace,1,print config,109231881
9,3,1,nat,uktrace,1,print config done,547458690
10,3,1,nat,uktrace,1,initialize elements,551052616
11,3,1,nat,uktrace,1,initialize elements done,562439590
12,3,1,nat,uktrace,1,first packet,573199511
13,3,1,nat,uktrace,1,total startup time,918844493
14,3,1,nat,uktrace,1,click main(),107902943
15,3,1,nat,uktrace,1,print config,109390921
16,3,1,nat,uktrace,1,print config done,545295831
17,3,1,nat,uktrace,1,initialize elements,548869209
18,3,1,nat,uktrace,1,initialize elements done,560229668
19,3,1,nat,uktrace,1,first packet,570879014
20,3,1,nat,uktrace,1,total startup time,913536371
21,3,1,nat,uktrace,1,click main(),107950939
22,3,1,nat,uktrace,1,print config,109442479
23,3,1,nat,uktrace,1,print config done,546501732
24,3,1,nat,uktrace,1,initialize elements,550080409
25,3,1,nat,uktrace,1,initialize elements done,561476714
26,3,1,nat,uktrace,1,first packet,572163128
27,3,1,nat,uktrace,1,total startup time,915790586
28,3,1,nat,uktrace,1,click main(),107885509
29,3,1,nat,uktrace,1,print config,109390879
30,3,1,nat,uktrace,1,print config done,552905571
31,3,1,nat,uktrace,1,initialize elements,556534201
32,3,1,nat,uktrace,1,initialize elements done,568138236
33,3,1,nat,uktrace,1,first packet,578918152
34,3,1,nat,uktrace,1,total startup time,924400577
35,3,1,nat,uktrace,1,click main(),107789116
36,3,1,nat,uktrace,1,print config,109275380
37,3,1,nat,uktrace,1,print config done,547324918
38,3,1,nat,uktrace,1,initialize elements,550910986
39,3,1,nat,uktrace,1,initialize elements done,562402800
40,3,1,nat,uktrace,1,first packet,573112150
41,3,1,nat,uktrace,1,total startup time,917397415
42,3,1,nat,uktrace,1,click main(),107801120
43,3,1,nat,uktrace,1,print config,109288366
44,3,1,nat,uktrace,1,print config done,546770253
45,3,1,nat,uktrace,1,initialize elements,550357833
46,3,1,nat,uktrace,1,initialize elements done,561775394
47,3,1,nat,uktrace,1,first packet,572439576
48,3,1,nat,uktrace,1,total startup time,916069119
49,3,1,nat,uktrace,1,click main(),107754627
50,3,1,nat,uktrace,1,print config,109244317
51,3,1,nat,uktrace,1,print config done,547488424
52,3,1,nat,uktrace,1,initialize elements,551072054
53,3,1,nat,uktrace,1,initialize elements done,562494959
54,3,1,nat,uktrace,1,first packet,573141724
55,3,1,nat,uktrace,1,total startup time,917811662
56,3,1,nat,uktrace,1,click main(),107749207
57,3,1,nat,uktrace,1,print config,109246837
58,3,1,nat,uktrace,1,print config done,545751821
59,3,1,nat,uktrace,1,initialize elements,549317156
60,3,1,nat,uktrace,1,initialize elements done,560774556
61,3,1,nat,uktrace,1,first packet,571431960
62,3,1,nat,uktrace,1,total startup time,915741463
63,3,1,nat,uktrace,1,click main(),107715357
64,3,1,nat,uktrace,1,print config,109196642
65,3,1,nat,uktrace,1,print config done,545766165
66,3,1,nat,uktrace,1,initialize elements,549338223
67,3,1,nat,uktrace,1,initialize elements done,560827483
68,3,1,nat,uktrace,1,first packet,571535183
69,3,1,nat,uktrace,1,total startup time,915510792
70,3,1,nat,uktrace,1,qemu start,417981633307853
71,3,1,nat,uktrace,1,qemu kvm entry,417981697373772
72,3,1,nat,uktrace,1,qemu kvm port 255,417981744046257
73,3,1,nat,uktrace,1,qemu kvm port 254,417982070352596
74,3,1,nat,uktrace,1,qemu kvm port 253,417982530367383
75,3,1,nat,uktrace,1,qemu start,417986770057709
76,3,1,nat,uktrace,1,qemu kvm entry,417986834996016
77,3,1,nat,uktrace,1,qemu kvm port 255,417986882024428
78,3,1,nat,uktrace,1,qemu kvm port 254,417987209982527
79,3,1,nat,uktrace,1,qemu kvm port 253,417987664704991
80,3,1,nat,uktrace,1,qemu start,417992084816518
81,3,1,nat,uktrace,1,qemu kvm entry,417992148465803
82,3,1,nat,uktrace,1,qemu kvm port 255,417992195087876
83,3,1,nat,uktrace,1,qemu kvm port 254,417992521608253
84,3,1,nat,uktrace,1,qemu kvm port 253,417992973886150
85,3,1,nat,uktrace,1,qemu start,417997440355409
86,3,1,nat,uktrace,1,qemu kvm entry,417997504080560
87,3,1,nat,uktrace,1,qemu kvm port 255,417997549781570
88,3,1,nat,uktrace,1,qemu kvm port 254,417997878605327
89,3,1,nat,uktrace,1,qemu kvm port 253,417998332086874
90,3,1,nat,uktrace,1,qemu start,418002720576895
91,3,1,nat,uktrace,1,qemu kvm entry,418002784986831
92,3,1,nat,uktrace,1,qemu kvm port 255,418002832042258
93,3,1,nat,uktrace,1,qemu kvm port 254,418003160133941
94,3,1,nat,uktrace,1,qemu kvm port 253,418003620340025
95,3,1,nat,uktrace,1,qemu start,418008031701335
96,3,1,nat,uktrace,1,qemu kvm entry,418008095473192
97,3,1,nat,uktrace,1,qemu kvm port 255,418008143812968
98,3,1,nat,uktrace,1,qemu kvm port 254,418008469819544
99,3,1,nat,uktrace,1,qemu kvm port 253,418008924382687
100,3,1,nat,uktrace,1,qemu start,418013346471872
101,3,1,nat,uktrace,1,qemu kvm entry,418013410493177
102,3,1,nat,uktrace,1,qemu kvm port 255,418013457108159
103,3,1,nat,uktrace,1,qemu kvm port 254,418013783703466
104,3,1,nat,uktrace,1,qemu kvm port 253,418014237642402
105,3,1,nat,uktrace,1,qemu start,418018669777699
106,3,1,nat,uktrace,1,qemu kvm entry,418018733797483
107,3,1,nat,uktrace,1,qemu kvm port 255,418018780905991
108,3,1,nat,uktrace,1,qemu kvm port 254,418019108184217
109,3,1,nat,uktrace,1,qemu kvm port 253,418019562888251
110,3,1,nat,uktrace,1,qemu start,418023982036438
111,3,1,nat,uktrace,1,qemu kvm entry,418024046140142
112,3,1,nat,uktrace,1,qemu kvm port 255,418024091827156
113,3,1,nat,uktrace,1,qemu kvm port 254,418024419900986
114,3,1,nat,uktrace,1,qemu kvm port 253,418024872863894
115,3,1,nat,uktrace,1,qemu start,418029300436566
116,3,1,nat,uktrace,1,qemu kvm entry,418029364048438
117,3,1,nat,uktrace,1,qemu kvm port 255,418029410851802
118,3,1,nat,uktrace,1,qemu kvm port 254,418029738170932
119,3,1,nat,uktrace,1,qemu kvm port 253,418030191158070
