,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
1,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
2,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
3,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1003.60144058
4,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
5,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
6,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
7,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
8,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
9,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
10,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
11,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
12,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
13,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1005.0
14,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
15,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
16,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
17,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
18,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
19,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
20,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
21,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1005.0
22,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
23,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
24,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
25,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
26,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
27,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1005.0
28,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
29,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
30,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
31,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
32,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
33,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
34,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
35,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
36,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
37,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
38,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
39,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
40,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
41,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
42,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
43,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
44,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
45,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
46,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
47,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
48,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
49,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
50,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
51,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
52,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
53,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
54,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
55,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
56,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
57,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
58,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
59,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
60,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
61,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
62,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
63,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
64,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
65,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.00700701
66,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1008.00800801
67,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
68,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.00600601
69,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.0
70,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
71,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
72,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1006.0
73,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,1007.27802038
74,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
75,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
76,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
77,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
78,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
79,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
80,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
81,3,1,rx,vpp,64,mirror,ukebpfjit,100,0,0.0
