,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,firewall-1000,uk,2,click main(),107252707
1,3,1,firewall-1000,uk,2,print config,108682566
2,3,1,firewall-1000,uk,2,print config done,2661785204
3,3,1,firewall-1000,uk,2,initialize elements,2665153265
4,3,1,firewall-1000,uk,2,initialize elements done,2715705225
5,3,1,firewall-1000,uk,2,first packet,2726153435
6,3,1,firewall-1000,uk,2,total startup time,2854275864
7,3,1,firewall-1000,uk,2,click main(),107237129
8,3,1,firewall-1000,uk,2,print config,108663434
9,3,1,firewall-1000,uk,2,print config done,2655904361
10,3,1,firewall-1000,uk,2,initialize elements,2659264607
11,3,1,firewall-1000,uk,2,initialize elements done,2709762586
12,3,1,firewall-1000,uk,2,first packet,2719962826
13,3,1,firewall-1000,uk,2,total startup time,2849526635
14,3,1,firewall-1000,uk,2,click main(),107327399
15,3,1,firewall-1000,uk,2,print config,108770470
16,3,1,firewall-1000,uk,2,print config done,2671944490
17,3,1,firewall-1000,uk,2,initialize elements,2675313672
18,3,1,firewall-1000,uk,2,initialize elements done,2725883677
19,3,1,firewall-1000,uk,2,first packet,2736199943
20,3,1,firewall-1000,uk,2,total startup time,2866322723
21,3,1,firewall-1000,uk,2,click main(),107244480
22,3,1,firewall-1000,uk,2,print config,108674803
23,3,1,firewall-1000,uk,2,print config done,2659667665
24,3,1,firewall-1000,uk,2,initialize elements,2663022949
25,3,1,firewall-1000,uk,2,initialize elements done,2713576610
26,3,1,firewall-1000,uk,2,first packet,2723790293
27,3,1,firewall-1000,uk,2,total startup time,2853010023
28,3,1,firewall-1000,uk,2,click main(),107272989
29,3,1,firewall-1000,uk,2,print config,108704498
30,3,1,firewall-1000,uk,2,print config done,2668008458
31,3,1,firewall-1000,uk,2,initialize elements,2671374669
32,3,1,firewall-1000,uk,2,initialize elements done,2721970482
33,3,1,firewall-1000,uk,2,first packet,2732228585
34,3,1,firewall-1000,uk,2,total startup time,2860697643
35,3,1,firewall-1000,uk,2,click main(),107305648
36,3,1,firewall-1000,uk,2,print config,108744601
37,3,1,firewall-1000,uk,2,print config done,2672979607
38,3,1,firewall-1000,uk,2,initialize elements,2676343560
39,3,1,firewall-1000,uk,2,initialize elements done,2727014763
40,3,1,firewall-1000,uk,2,first packet,2737400035
41,3,1,firewall-1000,uk,2,total startup time,2869283867
42,3,1,firewall-1000,uk,2,click main(),107245541
43,3,1,firewall-1000,uk,2,print config,108680042
44,3,1,firewall-1000,uk,2,print config done,2667527430
45,3,1,firewall-1000,uk,2,initialize elements,2670896567
46,3,1,firewall-1000,uk,2,initialize elements done,2721483489
47,3,1,firewall-1000,uk,2,first packet,2731744124
48,3,1,firewall-1000,uk,2,total startup time,2861007057
49,3,1,firewall-1000,uk,2,click main(),107245757
50,3,1,firewall-1000,uk,2,print config,108674228
51,3,1,firewall-1000,uk,2,print config done,2663572489
52,3,1,firewall-1000,uk,2,initialize elements,2666939931
53,3,1,firewall-1000,uk,2,initialize elements done,2717485483
54,3,1,firewall-1000,uk,2,first packet,2727734783
55,3,1,firewall-1000,uk,2,total startup time,2856594814
56,3,1,firewall-1000,uk,2,click main(),107307703
57,3,1,firewall-1000,uk,2,print config,108747621
58,3,1,firewall-1000,uk,2,print config done,2665077391
59,3,1,firewall-1000,uk,2,initialize elements,2668447376
60,3,1,firewall-1000,uk,2,initialize elements done,2718894395
61,3,1,firewall-1000,uk,2,first packet,2729230698
62,3,1,firewall-1000,uk,2,total startup time,2858369152
63,3,1,firewall-1000,uk,2,click main(),107319038
64,3,1,firewall-1000,uk,2,print config,108752331
65,3,1,firewall-1000,uk,2,print config done,2659571158
66,3,1,firewall-1000,uk,2,initialize elements,2662937629
67,3,1,firewall-1000,uk,2,initialize elements done,2713452802
68,3,1,firewall-1000,uk,2,first packet,2723658028
69,3,1,firewall-1000,uk,2,total startup time,2853923263
