,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1294714.71622
1,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1288657.80231
2,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1281672.14912
3,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1278965.49137
4,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1281879.53995
5,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1283788.37814
6,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1286506.52061
7,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1279289.01154
8,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1280900.9434
9,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1271528.65762
10,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1275467.46988
11,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1274078.31325
12,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1272972.38956
13,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1274019.07631
14,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1270201.1757
15,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1254967.03297
16,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1263481.48148
17,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1265308.54271
18,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1254229.91968
19,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1257880.08028
20,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1260025.1004
21,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1253117.86276
22,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1261723.53236
23,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1258585.54942
24,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1263366.96787
25,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1253144.3501
26,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1253974.67532
27,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1257980.42169
28,3,1,rx,vpp,64,firewall,ukebpfjit,100,2,1251995.98595
