,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,ids,ukebpfjit,2,click main(),108697258
1,3,1,ids,ukebpfjit,2,print config,110357616
2,3,1,ids,ukebpfjit,2,print config done,173812176
3,3,1,ids,ukebpfjit,2,initialize elements,177345794
4,3,1,ids,ukebpfjit,2,init ebpf vm,180894656
5,3,1,ids,ukebpfjit,2,init ebpf done,185829720
6,3,1,ids,ukebpfjit,2,read program,5471
7,3,1,ids,ukebpfjit,2,lock,42175
8,3,1,ids,ukebpfjit,2,load elf,2309
9,3,1,ids,ukebpfjit,2,signature,853681
10,3,1,ids,ukebpfjit,2,jit,746536
11,3,1,ids,ukebpfjit,2,print,18453281
12,3,1,ids,ukebpfjit,2,initialize elements done,207810367
13,3,1,ids,ukebpfjit,2,init ebpf vm,239856368
14,3,1,ids,ukebpfjit,2,init ebpf done,243563037
15,3,1,ids,ukebpfjit,2,read program,6278
16,3,1,ids,ukebpfjit,2,lock,75
17,3,1,ids,ukebpfjit,2,load elf,3540
18,3,1,ids,ukebpfjit,2,signature,153460
19,3,1,ids,ukebpfjit,2,jit,254573
20,3,1,ids,ukebpfjit,2,print,18465109
21,3,1,ids,ukebpfjit,2,init ebpf vm,265089247
22,3,1,ids,ukebpfjit,2,init ebpf done,268724026
23,3,1,ids,ukebpfjit,2,read program,5209
24,3,1,ids,ukebpfjit,2,lock,75
25,3,1,ids,ukebpfjit,2,load elf,2550
26,3,1,ids,ukebpfjit,2,signature,142104
27,3,1,ids,ukebpfjit,2,jit,193051
28,3,1,ids,ukebpfjit,2,print,18498077
29,3,1,ids,ukebpfjit,2,init ebpf vm,290286395
30,3,1,ids,ukebpfjit,2,init ebpf done,293889473
31,3,1,ids,ukebpfjit,2,read program,5263
32,3,1,ids,ukebpfjit,2,lock,73
33,3,1,ids,ukebpfjit,2,load elf,2095
34,3,1,ids,ukebpfjit,2,signature,142036
35,3,1,ids,ukebpfjit,2,jit,162249
36,3,1,ids,ukebpfjit,2,print,18443541
37,3,1,ids,ukebpfjit,2,init ebpf vm,315392785
