group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,nat-jit,,,49500098.0,ns,2
live-reconfigure,,nat-jit,,,49505367.0,ns,2
live-reconfigure,,nat-jit,,,49453628.0,ns,2
live-reconfigure,,nat-jit,,,49440057.0,ns,2
live-reconfigure,,nat-jit,,,49414887.0,ns,2
live-reconfigure,,nat-jit,,,49438744.0,ns,2
live-reconfigure,,nat-jit,,,49392919.0,ns,2
live-reconfigure,,nat-jit,,,49456183.0,ns,2
live-reconfigure,,nat-jit,,,49363660.0,ns,2
live-reconfigure,,nat-jit,,,49364186.0,ns,2
live-reconfigure,,nat-jit,,,49435737.0,ns,2
live-reconfigure,,nat-jit,,,49403676.0,ns,2
live-reconfigure,,nat-jit,,,49382809.0,ns,2
live-reconfigure,,nat-jit,,,49488524.0,ns,2
live-reconfigure,,nat-jit,,,49347281.0,ns,2
live-reconfigure,,nat-jit,,,49413617.0,ns,2
live-reconfigure,,nat-jit,,,49402348.0,ns,2
live-reconfigure,,nat-jit,,,49388237.0,ns,2
live-reconfigure,,nat-jit,,,49399503.0,ns,2
live-reconfigure,,nat-jit,,,49389512.0,ns,2
live-reconfigure,,nat-jit,,,49319627.0,ns,2
