,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,linux,100,2,356384.0
1,3,1,rx,vpp,64,firewall,linux,100,2,353399.0
2,3,1,rx,vpp,64,firewall,linux,100,2,355950.0
3,3,1,rx,vpp,64,firewall,linux,100,2,353267.732268
4,3,1,rx,vpp,64,firewall,linux,100,2,357975.0499
5,3,1,rx,vpp,64,firewall,linux,100,2,355436.563437
6,3,1,rx,vpp,64,firewall,linux,100,2,352920.07992
7,3,1,rx,vpp,64,firewall,linux,100,2,356838.0
8,3,1,rx,vpp,64,firewall,linux,100,2,354297.40519
9,3,1,rx,vpp,64,firewall,linux,100,2,360181.0
10,3,1,rx,vpp,64,firewall,linux,100,2,354529.0
11,3,1,rx,vpp,64,firewall,linux,100,2,355148.148148
12,3,1,rx,vpp,64,firewall,linux,100,2,349416.583417
13,3,1,rx,vpp,64,firewall,linux,100,2,356912.0
14,3,1,rx,vpp,64,firewall,linux,100,2,359513.0
15,3,1,rx,vpp,64,firewall,linux,100,2,339198.0
16,3,1,rx,vpp,64,firewall,linux,100,2,355999.0
17,3,1,rx,vpp,64,firewall,linux,100,2,350156.0
18,3,1,rx,vpp,64,firewall,linux,100,2,354136.0
19,3,1,rx,vpp,64,firewall,linux,100,2,355153.846154
20,3,1,rx,vpp,64,firewall,linux,100,2,355407.592408
21,3,1,rx,vpp,64,firewall,linux,100,2,363940.0
22,3,1,rx,vpp,64,firewall,linux,100,2,358342.657343
23,3,1,rx,vpp,64,firewall,linux,100,2,358005.0
24,3,1,rx,vpp,64,firewall,linux,100,2,356002.0
25,3,1,rx,vpp,64,firewall,linux,100,2,356315.0
26,3,1,rx,vpp,64,firewall,linux,100,2,359613.613614
27,3,1,rx,vpp,64,firewall,linux,100,2,357700.0
28,3,1,rx,vpp,64,firewall,linux,100,2,359335.0
29,3,1,rx,vpp,64,firewall,linux,100,2,353527.0
30,3,1,rx,vpp,64,firewall,linux,100,2,360040.0
31,3,1,rx,vpp,64,firewall,linux,100,2,356612.0
32,3,1,rx,vpp,64,firewall,linux,100,2,357189.81019
33,3,1,rx,vpp,64,firewall,linux,100,2,363082.0
34,3,1,rx,vpp,64,firewall,linux,100,2,358342.657343
35,3,1,rx,vpp,64,firewall,linux,100,2,356379.0
36,3,1,rx,vpp,64,firewall,linux,100,2,358576.423576
37,3,1,rx,vpp,64,firewall,linux,100,2,351205.0
38,3,1,rx,vpp,64,firewall,linux,100,2,358454.545455
39,3,1,rx,vpp,64,firewall,linux,100,2,354377.0
40,3,1,rx,vpp,64,firewall,linux,100,2,350979.041916
41,3,1,rx,vpp,64,firewall,linux,100,2,358151.0
42,3,1,rx,vpp,64,firewall,linux,100,2,353039.0
43,3,1,rx,vpp,64,firewall,linux,100,2,355697.302697
44,3,1,rx,vpp,64,firewall,linux,100,2,354237.0
45,3,1,rx,vpp,64,firewall,linux,100,2,340411.588412
46,3,1,rx,vpp,64,firewall,linux,100,2,350267.0
47,3,1,rx,vpp,64,firewall,linux,100,2,358153.0
48,3,1,rx,vpp,64,firewall,linux,100,2,355376.0
49,3,1,rx,vpp,64,firewall,linux,100,2,354217.0
50,3,1,rx,vpp,64,firewall,linux,100,2,358543.0
51,3,1,rx,vpp,64,firewall,linux,100,2,355945.0
52,3,1,rx,vpp,64,firewall,linux,100,2,356689.0
53,3,1,rx,vpp,64,firewall,linux,100,2,352179.82018
