group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,mirror-jit,,,74353120.0,ns,3
live-reconfigure,,mirror-jit,,,74383101.0,ns,3
live-reconfigure,,mirror-jit,,,74294347.0,ns,3
live-reconfigure,,mirror-jit,,,74355671.0,ns,3
live-reconfigure,,mirror-jit,,,74298327.0,ns,3
live-reconfigure,,mirror-jit,,,74255222.0,ns,3
live-reconfigure,,mirror-jit,,,74328661.0,ns,3
live-reconfigure,,mirror-jit,,,74292904.0,ns,3
live-reconfigure,,mirror-jit,,,74292817.0,ns,3
live-reconfigure,,mirror-jit,,,74307415.0,ns,3
live-reconfigure,,mirror-jit,,,74190827.0,ns,3
live-reconfigure,,mirror-jit,,,74225848.0,ns,3
live-reconfigure,,mirror-jit,,,74257064.0,ns,3
live-reconfigure,,mirror-jit,,,74272336.0,ns,3
live-reconfigure,,mirror-jit,,,74244639.0,ns,3
live-reconfigure,,mirror-jit,,,74270418.0,ns,3
live-reconfigure,,mirror-jit,,,74317477.0,ns,3
live-reconfigure,,mirror-jit,,,74275314.0,ns,3
live-reconfigure,,mirror-jit,,,74198069.0,ns,3
live-reconfigure,,mirror-jit,,,74280532.0,ns,3
live-reconfigure,,mirror-jit,,,74276424.0,ns,3
live-reconfigure,,mirror-jit,,,74315735.0,ns,3
live-reconfigure,,mirror-jit,,,75022556.0,ns,3
live-reconfigure,,mirror-jit,,,74601180.0,ns,3
live-reconfigure,,mirror-jit,,,74284006.0,ns,3
live-reconfigure,,mirror-jit,,,74383031.0,ns,3
live-reconfigure,,mirror-jit,,,74354184.0,ns,3
live-reconfigure,,mirror-jit,,,74293244.0,ns,3
live-reconfigure,,mirror-jit,,,74284388.0,ns,3
live-reconfigure,,mirror-jit,,,74365960.0,ns,3
live-reconfigure,,mirror-jit,,,74350607.0,ns,3
live-reconfigure,,mirror-jit,,,74307726.0,ns,3
live-reconfigure,,mirror-jit,,,74359039.0,ns,3
live-reconfigure,,mirror-jit,,,74272178.0,ns,3
live-reconfigure,,mirror-jit,,,74325951.0,ns,3
live-reconfigure,,mirror-jit,,,74284299.0,ns,3
live-reconfigure,,mirror-jit,,,74260675.0,ns,3
live-reconfigure,,mirror-jit,,,74240490.0,ns,3
live-reconfigure,,mirror-jit,,,74292701.0,ns,3
live-reconfigure,,mirror-jit,,,74246123.0,ns,3
live-reconfigure,,mirror-jit,,,74237262.0,ns,3
live-reconfigure,,mirror-jit,,,74299286.0,ns,3
live-reconfigure,,mirror-jit,,,74304588.0,ns,3
live-reconfigure,,mirror-jit,,,74186137.0,ns,3
live-reconfigure,,mirror-jit,,,74235495.0,ns,3
live-reconfigure,,mirror-jit,,,74206701.0,ns,3
live-reconfigure,,mirror-jit,,,74173677.0,ns,3
live-reconfigure,,mirror-jit,,,74270616.0,ns,3
live-reconfigure,,mirror-jit,,,74240875.0,ns,3
live-reconfigure,,mirror-jit,,,74127354.0,ns,3
live-reconfigure,,mirror-jit,,,74122816.0,ns,3
live-reconfigure,,mirror-jit,,,74203116.0,ns,3
live-reconfigure,,mirror-jit,,,74252620.0,ns,3
live-reconfigure,,mirror-jit,,,74225539.0,ns,3
live-reconfigure,,mirror-jit,,,74196651.0,ns,3
live-reconfigure,,mirror-jit,,,74210749.0,ns,3
live-reconfigure,,mirror-jit,,,74131585.0,ns,3
live-reconfigure,,mirror-jit,,,74091231.0,ns,3
live-reconfigure,,mirror-jit,,,74043297.0,ns,3
live-reconfigure,,mirror-jit,,,74158800.0,ns,3
live-reconfigure,,mirror-jit,,,74171993.0,ns,3
live-reconfigure,,mirror-jit,,,74166122.0,ns,3
live-reconfigure,,mirror-jit,,,74113409.0,ns,3
live-reconfigure,,mirror-jit,,,74122320.0,ns,3
live-reconfigure,,mirror-jit,,,74127936.0,ns,3
live-reconfigure,,mirror-jit,,,74103030.0,ns,3
live-reconfigure,,mirror-jit,,,74107777.0,ns,3
live-reconfigure,,mirror-jit,,,74129449.0,ns,3
live-reconfigure,,mirror-jit,,,74111642.0,ns,3
live-reconfigure,,mirror-jit,,,74080664.0,ns,3
live-reconfigure,,mirror-jit,,,74082650.0,ns,3
live-reconfigure,,mirror-jit,,,74138298.0,ns,3
live-reconfigure,,mirror-jit,,,74200765.0,ns,3
live-reconfigure,,mirror-jit,,,74273199.0,ns,3
live-reconfigure,,mirror-jit,,,74325732.0,ns,3
live-reconfigure,,mirror-jit,,,74262744.0,ns,3
live-reconfigure,,mirror-jit,,,74336305.0,ns,3
live-reconfigure,,mirror-jit,,,74245946.0,ns,3
live-reconfigure,,mirror-jit,,,74244171.0,ns,3
live-reconfigure,,mirror-jit,,,74241513.0,ns,3
live-reconfigure,,mirror-jit,,,74299086.0,ns,3
live-reconfigure,,mirror-jit,,,74290207.0,ns,3
live-reconfigure,,mirror-jit,,,74264981.0,ns,3
live-reconfigure,,mirror-jit,,,74238310.0,ns,3
live-reconfigure,,mirror-jit,,,74301674.0,ns,3
live-reconfigure,,mirror-jit,,,74307208.0,ns,3
live-reconfigure,,mirror-jit,,,74222630.0,ns,3
live-reconfigure,,mirror-jit,,,74271497.0,ns,3
live-reconfigure,,mirror-jit,,,74289856.0,ns,3
live-reconfigure,,mirror-jit,,,74654734.0,ns,3
live-reconfigure,,mirror-jit,,,75085902.0,ns,3
live-reconfigure,,mirror-jit,,,75092744.0,ns,3
live-reconfigure,,mirror-jit,,,75027749.0,ns,3
live-reconfigure,,mirror-jit,,,74979618.0,ns,3
live-reconfigure,,mirror-jit,,,74996740.0,ns,3
live-reconfigure,,mirror-jit,,,75005899.0,ns,3
live-reconfigure,,mirror-jit,,,74977470.0,ns,3
live-reconfigure,,mirror-jit,,,75017361.0,ns,3
live-reconfigure,,mirror-jit,,,74945749.0,ns,3
live-reconfigure,,mirror-jit,,,75069233.0,ns,3
