0.00	0.00
0.00	0.00
431935.59	435391072.00
639351.62	644466432.00
693789.88	699340224.00
707184.00	712841472.00
711828.75	717523392.00
713541.19	719249536.00
712672.81	718374144.00
712936.19	718639680.00
713146.62	718851712.00
713918.62	719629952.00
713103.62	718808448.00
713475.38	719183232.00
712756.38	718458496.00
713200.12	718905728.00
712669.00	718370432.00
712503.25	718203264.00
713042.06	718746496.00
714175.75	719889152.00
714372.19	720087232.00
714844.81	720563520.00
714391.75	720106816.00
714901.44	720620608.00
712913.62	718616896.00
709264.12	714938240.00
709985.25	715665024.00
711070.19	716758784.00
711863.56	717558464.00
712681.12	718382592.00
713178.25	718883712.00
714982.06	720701952.00
714330.56	720045248.00
714266.38	719980480.00
712308.38	718006784.00
711241.62	716931456.00
708103.62	713768448.00
711073.38	716761984.00
712968.88	718672640.00
711809.75	717504192.00
711664.44	717357760.00
712012.12	717708224.00
711907.62	717602816.00
712216.38	717914112.00
712554.12	718254592.00
713308.75	719015232.00
713333.50	719040128.00
713533.38	719241600.00
712574.88	718275456.00
712484.50	718184448.00
711972.88	717668608.00
712137.25	717834304.00
712896.69	718599872.00
713809.81	719520320.00
713363.94	719070848.00
712514.56	718214656.00
711758.38	717452416.00
711842.50	717537280.00
711582.00	717274624.00
711943.00	717638528.00
712269.50	717967616.00
712792.19	718494528.00
711857.31	717552128.00
711580.31	717272960.00
712279.06	717977344.00
713281.75	718988032.00
712877.69	718580672.00
712843.44	718546176.00
712786.38	718488640.00
712730.00	718431744.00
712326.00	718024576.00
712316.12	718014720.00
