,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,uk,100,2,0.0
1,3,1,rx,vpp,64,mirror,uk,100,2,0.0
2,3,1,rx,vpp,64,mirror,uk,100,2,0.0
3,3,1,rx,vpp,64,mirror,uk,100,2,99107.1428571
4,3,1,rx,vpp,64,mirror,uk,100,2,100659.0
5,3,1,rx,vpp,64,mirror,uk,100,2,100731.731732
6,3,1,rx,vpp,64,mirror,uk,100,2,100670.0
7,3,1,rx,vpp,64,mirror,uk,100,2,100676.0
8,3,1,rx,vpp,64,mirror,uk,100,2,96608.0
9,3,1,rx,vpp,64,mirror,uk,100,2,100650.0
10,3,1,rx,vpp,64,mirror,uk,100,2,100659.0
11,3,1,rx,vpp,64,mirror,uk,100,2,100556.0
12,3,1,rx,vpp,64,mirror,uk,100,2,100647.0
13,3,1,rx,vpp,64,mirror,uk,100,2,100672.0
14,3,1,rx,vpp,64,mirror,uk,100,2,100656.0
15,3,1,rx,vpp,64,mirror,uk,100,2,100648.0
16,3,1,rx,vpp,64,mirror,uk,100,2,100653.0
17,3,1,rx,vpp,64,mirror,uk,100,2,100671.0
18,3,1,rx,vpp,64,mirror,uk,100,2,100671.0
19,3,1,rx,vpp,64,mirror,uk,100,2,100655.0
20,3,1,rx,vpp,64,mirror,uk,100,2,100671.0
21,3,1,rx,vpp,64,mirror,uk,100,2,100620.0
22,3,1,rx,vpp,64,mirror,uk,100,2,100646.0
23,3,1,rx,vpp,64,mirror,uk,100,2,100746.746747
24,3,1,rx,vpp,64,mirror,uk,100,2,100675.0
25,3,1,rx,vpp,64,mirror,uk,100,2,100676.0
26,3,1,rx,vpp,64,mirror,uk,100,2,100674.0
27,3,1,rx,vpp,64,mirror,uk,100,2,100564.435564
28,3,1,rx,vpp,64,mirror,uk,100,2,100657.0
29,3,1,rx,vpp,64,mirror,uk,100,2,100643.0
30,3,1,rx,vpp,64,mirror,uk,100,2,100649.0
31,3,1,rx,vpp,64,mirror,uk,100,2,100582.0
32,3,1,rx,vpp,64,mirror,uk,100,2,100647.0
33,3,1,rx,vpp,64,mirror,uk,100,2,100658.0
34,3,1,rx,vpp,64,mirror,uk,100,2,100645.0
35,3,1,rx,vpp,64,mirror,uk,100,2,100646.0
36,3,1,rx,vpp,64,mirror,uk,100,2,100645.0
37,3,1,rx,vpp,64,mirror,uk,100,2,100653.0
38,3,1,rx,vpp,64,mirror,uk,100,2,100651.0
39,3,1,rx,vpp,64,mirror,uk,100,2,100673.0
40,3,1,rx,vpp,64,mirror,uk,100,2,100653.0
41,3,1,rx,vpp,64,mirror,uk,100,2,100510.0
42,3,1,rx,vpp,64,mirror,uk,100,2,100584.0
43,3,1,rx,vpp,64,mirror,uk,100,2,100648.0
44,3,1,rx,vpp,64,mirror,uk,100,2,100645.0
45,3,1,rx,vpp,64,mirror,uk,100,2,100571.428571
46,3,1,rx,vpp,64,mirror,uk,100,2,100654.0
47,3,1,rx,vpp,64,mirror,uk,100,2,100662.0
48,3,1,rx,vpp,64,mirror,uk,100,2,100569.430569
49,3,1,rx,vpp,64,mirror,uk,100,2,100673.0
50,3,1,rx,vpp,64,mirror,uk,100,2,100646.0
51,3,1,rx,vpp,64,mirror,uk,100,2,100636.0
52,3,1,rx,vpp,64,mirror,uk,100,2,100672.0
53,3,1,rx,vpp,64,mirror,uk,100,2,100661.0
54,3,1,rx,vpp,64,mirror,uk,100,2,100637.0
55,3,1,rx,vpp,64,mirror,uk,100,2,100657.0
56,3,1,rx,vpp,64,mirror,uk,100,2,100653.0
57,3,1,rx,vpp,64,mirror,uk,100,2,100643.0
58,3,1,rx,vpp,64,mirror,uk,100,2,100653.0
59,3,1,rx,vpp,64,mirror,uk,100,2,100647.0
60,3,1,rx,vpp,64,mirror,uk,100,2,100662.0
61,3,1,rx,vpp,64,mirror,uk,100,2,100535.0
62,3,1,rx,vpp,64,mirror,uk,100,2,100571.428571
63,3,1,rx,vpp,64,mirror,uk,100,2,100632.0
64,3,1,rx,vpp,64,mirror,uk,100,2,100667.0
65,3,1,rx,vpp,64,mirror,uk,100,2,100572.427572
66,3,1,rx,vpp,64,mirror,uk,100,2,100637.0
67,3,1,rx,vpp,64,mirror,uk,100,2,100673.0
68,3,1,rx,vpp,64,mirror,uk,100,2,100651.0
69,3,1,rx,vpp,64,mirror,uk,100,2,100649.0
70,3,1,rx,vpp,64,mirror,uk,100,2,100646.0
71,3,1,rx,vpp,64,mirror,uk,100,2,100654.0
72,3,1,rx,vpp,64,mirror,uk,100,2,100631.0
73,3,1,rx,vpp,64,mirror,uk,100,2,100575.424575
74,3,1,rx,vpp,64,mirror,uk,100,2,100646.0
75,3,1,rx,vpp,64,mirror,uk,100,2,100658.0
76,3,1,rx,vpp,64,mirror,uk,100,2,100657.0
77,3,1,rx,vpp,64,mirror,uk,100,2,100659.0
78,3,1,rx,vpp,64,mirror,uk,100,2,100575.163399
79,3,1,rx,vpp,64,mirror,uk,100,2,0.0
80,3,1,rx,vpp,64,mirror,uk,100,2,0.0
81,3,1,rx,vpp,64,mirror,uk,100,2,0.0
