,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,10,0,1551335.4232
1,3,1,rx,vpp,64,firewall,uk,10,0,1548490.69884
2,3,1,rx,vpp,64,firewall,uk,10,0,1549144.57831
3,3,1,rx,vpp,64,firewall,uk,10,0,1544206.28792
4,3,1,rx,vpp,64,firewall,uk,10,0,1543080.93995
5,3,1,rx,vpp,64,firewall,uk,10,0,1550184.25197
6,3,1,rx,vpp,64,firewall,uk,10,0,1536729.56609
7,3,1,rx,vpp,64,firewall,uk,10,0,1535320.35398
8,3,1,rx,vpp,64,firewall,uk,10,0,1531442.26908
9,3,1,rx,vpp,64,firewall,uk,10,0,1525645.89079
10,3,1,rx,vpp,64,firewall,uk,10,0,1531474.85081
11,3,1,rx,vpp,64,firewall,uk,10,0,1519882.35294
12,3,1,rx,vpp,64,firewall,uk,10,0,1515102.14286
13,3,1,rx,vpp,64,firewall,uk,10,0,1516776.74897
14,3,1,rx,vpp,64,firewall,uk,10,0,1510147.59036
15,3,1,rx,vpp,64,firewall,uk,10,0,1516433.96226
16,3,1,rx,vpp,64,firewall,uk,10,0,1514550.80483
17,3,1,rx,vpp,64,firewall,uk,10,0,1513014.72254
18,3,1,rx,vpp,64,firewall,uk,10,0,1506855.85586
19,3,1,rx,vpp,64,firewall,uk,10,0,1506780.01005
20,3,1,rx,vpp,64,firewall,uk,10,0,1509929.15531
21,3,1,rx,vpp,64,firewall,uk,10,0,1504635.05594
22,3,1,rx,vpp,64,firewall,uk,10,0,1503238.0661
23,3,1,rx,vpp,64,firewall,uk,10,0,1498351.40562
24,3,1,rx,vpp,64,firewall,uk,10,0,1497683.66593
25,3,1,rx,vpp,64,firewall,uk,10,0,1499924.7246
26,3,1,rx,vpp,64,firewall,uk,10,0,1494351.93565
27,3,1,rx,vpp,64,firewall,uk,10,0,1496279.8278
28,3,1,rx,vpp,64,firewall,uk,10,0,1492815.69767
29,3,1,rx,vpp,64,firewall,uk,10,0,1498158.80503
30,3,1,rx,vpp,64,firewall,uk,10,0,1492303.18755
31,3,1,rx,vpp,64,firewall,uk,10,0,1493758.03213
32,3,1,rx,vpp,64,firewall,uk,10,0,1495443.96816
33,3,1,rx,vpp,64,firewall,uk,10,0,1492065.19065
34,3,1,rx,vpp,64,firewall,uk,10,0,1481247.93388
35,3,1,rx,vpp,64,firewall,uk,10,0,1491069.4165
36,3,1,rx,vpp,64,firewall,uk,10,0,1481220.32193
37,3,1,rx,vpp,64,firewall,uk,10,0,1488049.58678
38,3,1,rx,vpp,64,firewall,uk,10,0,1482146.37827
39,3,1,rx,vpp,64,firewall,uk,10,0,1482939.90217
40,3,1,rx,vpp,64,firewall,uk,10,0,1484443.08682
41,3,1,rx,vpp,64,firewall,uk,10,0,1484850.1006
42,3,1,rx,vpp,64,firewall,uk,10,0,1486311.49144
43,3,1,rx,vpp,64,firewall,uk,10,0,1483226.35659
44,3,1,rx,vpp,64,firewall,uk,10,0,1489277.24761
45,3,1,rx,vpp,64,firewall,uk,10,0,1483928.92157
46,3,1,rx,vpp,64,firewall,uk,10,0,1482909.68389
47,3,1,rx,vpp,64,firewall,uk,10,0,1480387.08037
48,3,1,rx,vpp,64,firewall,uk,10,0,1477576.88541
49,3,1,rx,vpp,64,firewall,uk,10,0,1485038.19095
50,3,1,rx,vpp,64,firewall,uk,10,0,1476819.54887
51,3,1,rx,vpp,64,firewall,uk,10,0,1478847.37679
52,3,1,rx,vpp,64,firewall,uk,10,0,1483231.02094
53,3,1,rx,vpp,64,firewall,uk,10,0,1484705.82329
54,3,1,rx,vpp,64,firewall,uk,10,0,1483452.30924
55,3,1,rx,vpp,64,firewall,uk,10,0,1482207.83133
56,3,1,rx,vpp,64,firewall,uk,10,0,1473560.9308
57,3,1,rx,vpp,64,firewall,uk,10,0,1473567.77108
58,3,1,rx,vpp,64,firewall,uk,10,0,1481184.32948
59,3,1,rx,vpp,64,firewall,uk,10,0,1477161.02281
60,3,1,rx,vpp,64,firewall,uk,10,0,1475798.02956
61,3,1,rx,vpp,64,firewall,uk,10,0,1476711.28107
62,3,1,rx,vpp,64,firewall,uk,10,0,1473718.91573
63,3,1,rx,vpp,64,firewall,uk,10,0,1475859.14397
64,3,1,rx,vpp,64,firewall,uk,10,0,1474069.81416
65,3,1,rx,vpp,64,firewall,uk,10,0,1476994.97992
66,3,1,rx,vpp,64,firewall,uk,10,0,1474798.09141
67,3,1,rx,vpp,64,firewall,uk,10,0,1480373.23944
68,3,1,rx,vpp,64,firewall,uk,10,0,1476834.08748
69,3,1,rx,vpp,64,firewall,uk,10,0,1479299.2126
70,3,1,rx,vpp,64,firewall,uk,10,0,1470735.79336
71,3,1,rx,vpp,64,firewall,uk,10,0,1476293.11212
72,3,1,rx,vpp,64,firewall,uk,10,0,1478020.98408
73,3,1,rx,vpp,64,firewall,uk,10,0,1474612.46106
74,3,1,rx,vpp,64,firewall,uk,10,0,1475292.81437
75,3,1,rx,vpp,64,firewall,uk,10,0,1470987.86039
76,3,1,rx,vpp,64,firewall,uk,10,0,1470090.54326
77,3,1,rx,vpp,64,firewall,uk,10,0,1477749.12016
78,3,1,rx,vpp,64,firewall,uk,10,0,1476035.43743
79,3,1,rx,vpp,64,firewall,uk,10,0,1476823.72881
80,3,1,rx,vpp,64,firewall,uk,10,0,1479582.67717
81,3,1,rx,vpp,64,firewall,uk,10,0,1469281.84615
82,3,1,rx,vpp,64,firewall,uk,10,0,1475770.52999
83,3,1,rx,vpp,64,firewall,uk,10,0,1475714.35743
84,3,1,rx,vpp,64,firewall,uk,10,0,1474329.98493
85,3,1,rx,vpp,64,firewall,uk,10,0,1479930.14706
86,3,1,rx,vpp,64,firewall,uk,10,0,1473354.46527
87,3,1,rx,vpp,64,firewall,uk,10,0,1471503.91645
88,3,1,rx,vpp,64,firewall,uk,10,0,1480335.00753
89,3,1,rx,vpp,64,firewall,uk,10,0,1476428.71486
90,3,1,rx,vpp,64,firewall,uk,10,0,1468790.16064
91,3,1,rx,vpp,64,firewall,uk,10,0,1473759.53815
92,3,1,rx,vpp,64,firewall,uk,10,0,1471740.94488
93,3,1,rx,vpp,64,firewall,uk,10,0,1473617.13287
94,3,1,rx,vpp,64,firewall,uk,10,0,1475159.31373
95,3,1,rx,vpp,64,firewall,uk,10,0,1472621.73038
96,3,1,rx,vpp,64,firewall,uk,10,0,1473902.10843
97,3,1,rx,vpp,64,firewall,uk,10,0,1476299.58101
98,3,1,rx,vpp,64,firewall,uk,10,0,1469797.81069
99,3,1,rx,vpp,64,firewall,uk,10,0,1473525.56818
100,3,1,rx,vpp,64,firewall,uk,10,0,1470318.36945
101,3,1,rx,vpp,64,firewall,uk,10,0,1469552.08333
102,3,1,rx,vpp,64,firewall,uk,10,0,1475133.606
