,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,linux,100,2,0.0
1,3,1,rx,vpp,64,mirror,linux,100,2,0.0
2,3,1,rx,vpp,64,mirror,linux,100,2,95321.4285714
3,3,1,rx,vpp,64,mirror,linux,100,2,100297.0
4,3,1,rx,vpp,64,mirror,linux,100,2,100260.0
5,3,1,rx,vpp,64,mirror,linux,100,2,100308.0
6,3,1,rx,vpp,64,mirror,linux,100,2,100274.0
7,3,1,rx,vpp,64,mirror,linux,100,2,96477.0
8,3,1,rx,vpp,64,mirror,linux,100,2,100319.0
9,3,1,rx,vpp,64,mirror,linux,100,2,100271.0
10,3,1,rx,vpp,64,mirror,linux,100,2,100285.0
11,3,1,rx,vpp,64,mirror,linux,100,2,100282.0
12,3,1,rx,vpp,64,mirror,linux,100,2,100300.0
13,3,1,rx,vpp,64,mirror,linux,100,2,100316.0
14,3,1,rx,vpp,64,mirror,linux,100,2,100267.0
15,3,1,rx,vpp,64,mirror,linux,100,2,100281.0
16,3,1,rx,vpp,64,mirror,linux,100,2,100291.0
17,3,1,rx,vpp,64,mirror,linux,100,2,100307.0
18,3,1,rx,vpp,64,mirror,linux,100,2,100381.381381
19,3,1,rx,vpp,64,mirror,linux,100,2,100293.0
20,3,1,rx,vpp,64,mirror,linux,100,2,100277.0
21,3,1,rx,vpp,64,mirror,linux,100,2,100298.0
22,3,1,rx,vpp,64,mirror,linux,100,2,100277.0
23,3,1,rx,vpp,64,mirror,linux,100,2,100303.0
24,3,1,rx,vpp,64,mirror,linux,100,2,100286.0
25,3,1,rx,vpp,64,mirror,linux,100,2,100298.0
26,3,1,rx,vpp,64,mirror,linux,100,2,100268.0
27,3,1,rx,vpp,64,mirror,linux,100,2,100300.0
28,3,1,rx,vpp,64,mirror,linux,100,2,100283.0
29,3,1,rx,vpp,64,mirror,linux,100,2,100307.0
30,3,1,rx,vpp,64,mirror,linux,100,2,100282.0
31,3,1,rx,vpp,64,mirror,linux,100,2,100279.0
32,3,1,rx,vpp,64,mirror,linux,100,2,100306.0
33,3,1,rx,vpp,64,mirror,linux,100,2,100289.0
34,3,1,rx,vpp,64,mirror,linux,100,2,100370.37037
35,3,1,rx,vpp,64,mirror,linux,100,2,100314.0
36,3,1,rx,vpp,64,mirror,linux,100,2,100264.0
37,3,1,rx,vpp,64,mirror,linux,100,2,100289.0
38,3,1,rx,vpp,64,mirror,linux,100,2,100310.0
39,3,1,rx,vpp,64,mirror,linux,100,2,100385.385385
40,3,1,rx,vpp,64,mirror,linux,100,2,100295.0
41,3,1,rx,vpp,64,mirror,linux,100,2,100266.0
42,3,1,rx,vpp,64,mirror,linux,100,2,100307.0
43,3,1,rx,vpp,64,mirror,linux,100,2,100305.0
44,3,1,rx,vpp,64,mirror,linux,100,2,100292.0
45,3,1,rx,vpp,64,mirror,linux,100,2,100271.0
46,3,1,rx,vpp,64,mirror,linux,100,2,100310.0
47,3,1,rx,vpp,64,mirror,linux,100,2,100275.0
48,3,1,rx,vpp,64,mirror,linux,100,2,100298.0
49,3,1,rx,vpp,64,mirror,linux,100,2,100360.36036
50,3,1,rx,vpp,64,mirror,linux,100,2,100321.0
51,3,1,rx,vpp,64,mirror,linux,100,2,100269.0
52,3,1,rx,vpp,64,mirror,linux,100,2,100282.0
53,3,1,rx,vpp,64,mirror,linux,100,2,100300.0
54,3,1,rx,vpp,64,mirror,linux,100,2,100299.0
55,3,1,rx,vpp,64,mirror,linux,100,2,100384.384384
56,3,1,rx,vpp,64,mirror,linux,100,2,100298.0
57,3,1,rx,vpp,64,mirror,linux,100,2,100283.0
58,3,1,rx,vpp,64,mirror,linux,100,2,100279.0
59,3,1,rx,vpp,64,mirror,linux,100,2,100281.0
60,3,1,rx,vpp,64,mirror,linux,100,2,100306.0
61,3,1,rx,vpp,64,mirror,linux,100,2,100370.37037
62,3,1,rx,vpp,64,mirror,linux,100,2,100306.0
63,3,1,rx,vpp,64,mirror,linux,100,2,100295.0
64,3,1,rx,vpp,64,mirror,linux,100,2,100276.0
65,3,1,rx,vpp,64,mirror,linux,100,2,100283.0
66,3,1,rx,vpp,64,mirror,linux,100,2,100306.0
67,3,1,rx,vpp,64,mirror,linux,100,2,100273.0
68,3,1,rx,vpp,64,mirror,linux,100,2,100275.0
69,3,1,rx,vpp,64,mirror,linux,100,2,100302.0
70,3,1,rx,vpp,64,mirror,linux,100,2,100300.0
71,3,1,rx,vpp,64,mirror,linux,100,2,100389.389389
72,3,1,rx,vpp,64,mirror,linux,100,2,100381.381381
73,3,1,rx,vpp,64,mirror,linux,100,2,100299.0
74,3,1,rx,vpp,64,mirror,linux,100,2,100274.0
75,3,1,rx,vpp,64,mirror,linux,100,2,100307.0
76,3,1,rx,vpp,64,mirror,linux,100,2,100288.0
77,3,1,rx,vpp,64,mirror,linux,100,2,100368.368368
78,3,1,rx,vpp,64,mirror,linux,100,2,100209.71867
79,3,1,rx,vpp,64,mirror,linux,100,2,0.0
80,3,1,rx,vpp,64,mirror,linux,100,2,0.0
81,3,1,rx,vpp,64,mirror,linux,100,2,0.0
