group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,firewall-10000-jit,,,50754441.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50868802.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50928741.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50821732.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50892723.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50921660.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50860416.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50880342.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50968165.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50843768.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50877833.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50801621.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50799773.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50801926.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50693748.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50727965.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50707557.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50678041.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50685468.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50758234.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50666507.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50727068.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50742957.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50775505.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50707537.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50569065.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50592534.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50628903.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50628505.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50682158.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50619023.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50596168.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50643187.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50730800.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50697321.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50687809.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50674042.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50597001.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50612075.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50694479.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50681173.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50638830.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50693208.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50584656.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50624477.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50656292.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50625541.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50655072.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50662485.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50649251.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50609552.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50642175.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50662592.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51830154.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50609414.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50645956.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50483820.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50534696.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50448106.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50458410.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50507125.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50440763.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50469300.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50479460.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50514449.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50493821.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50585568.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50591874.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50588032.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50524770.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50601950.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50507690.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50549246.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50535835.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50500648.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50512073.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50500466.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50589054.0,ns,5
live-reconfigure,,firewall-10000-jit,,,50654144.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51149128.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51083240.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51119676.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51213332.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51131539.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51184727.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51211468.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51132708.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51135637.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51027930.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51055121.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51574734.0,ns,5
live-reconfigure,,firewall-10000-jit,,,51691858.0,ns,5
