,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,nat,linux,1,main,2737577354581122
1,3,1,nat,linux,1,init done,2737577467204907
2,3,1,nat,linux,1,first packet,2737577467228789
3,3,1,nat,linux,1,total startup time,127268223
4,3,1,nat,linux,1,main,2737582951648251
5,3,1,nat,linux,1,init done,2737583064661210
6,3,1,nat,linux,1,first packet,2737583064685776
7,3,1,nat,linux,1,total startup time,127583895
8,3,1,nat,linux,1,main,2737588584548003
9,3,1,nat,linux,1,init done,2737588698824573
10,3,1,nat,linux,1,first packet,2737588698848080
11,3,1,nat,linux,1,total startup time,128602500
12,3,1,nat,linux,1,main,2737594227098518
13,3,1,nat,linux,1,init done,2737594339751002
14,3,1,nat,linux,1,first packet,2737594339774070
15,3,1,nat,linux,1,total startup time,127403262
16,3,1,nat,linux,1,main,2737599811323882
17,3,1,nat,linux,1,init done,2737599924116959
18,3,1,nat,linux,1,first packet,2737599924143234
19,3,1,nat,linux,1,total startup time,127212813
20,3,1,nat,linux,1,main,2737605424648413
21,3,1,nat,linux,1,init done,2737605537821827
22,3,1,nat,linux,1,first packet,2737605537848164
23,3,1,nat,linux,1,total startup time,128227791
24,3,1,nat,linux,1,main,2737611055600566
25,3,1,nat,linux,1,init done,2737611168760140
26,3,1,nat,linux,1,first packet,2737611168784150
27,3,1,nat,linux,1,total startup time,127868519
28,3,1,nat,linux,1,main,2737616749030829
29,3,1,nat,linux,1,init done,2737616867300179
30,3,1,nat,linux,1,first packet,2737616867325447
31,3,1,nat,linux,1,total startup time,133032088
32,3,1,nat,linux,1,main,2737622306773029
33,3,1,nat,linux,1,init done,2737622419617832
34,3,1,nat,linux,1,first packet,2737622419642427
35,3,1,nat,linux,1,total startup time,127401252
36,3,1,nat,linux,1,main,2737627888882076
37,3,1,nat,linux,1,init done,2737628001801316
38,3,1,nat,linux,1,first packet,2737628001825755
39,3,1,nat,linux,1,total startup time,127836614
