0.00	0.00
714833.56	171560048.00
715540.94	171729824.00
714711.94	171530864.00
713173.31	171161584.00
712471.06	170993056.00
713322.00	171197280.00
713530.50	171247328.00
713581.00	171259456.00
713499.81	171239952.00
713718.94	171292544.00
713822.31	171317344.00
714759.06	171542176.00
714317.06	171436096.00
713457.31	171229760.00
712367.56	170968224.00
712960.12	171110432.00
713436.25	171224704.00
714134.56	171392288.00
713973.62	171353664.00
713789.38	171309456.00
713892.12	171334112.00
714244.25	171418624.00
714240.56	171417728.00
712357.88	170965888.00
711486.75	170756832.00
712688.25	171045184.00
712988.06	171117136.00
712534.50	171008288.00
712809.38	171074240.00
713110.62	171146544.00
712761.38	171062736.00
713002.62	171120624.00
713402.62	171216640.00
711874.88	170849984.00
710901.50	170616352.00
712252.88	170940688.00
713455.25	171229248.00
714235.81	171416592.00
713998.44	171359632.00
713795.12	171310832.00
713505.88	171241408.00
713627.12	171270528.00
714691.88	171526048.00
712628.25	171030784.00
712636.56	171032768.00
712165.69	170919856.00
713005.19	171121264.00
714743.06	171538320.00
714941.25	171585904.00
715187.56	171645024.00
716637.94	171993120.00
716370.75	171928960.00
716793.00	172030304.00
714459.00	171470144.00
714295.31	171430864.00
712413.06	170979136.00
712298.50	170951632.00
713466.62	171231984.00
713231.25	171175488.00
713220.38	171172880.00
713552.62	171252624.00
712961.00	171110624.00
713250.38	171180096.00
714163.12	171399152.00
713841.00	171321856.00
712521.62	171005200.00
712512.25	171002944.00
712467.75	170992272.00
712976.69	171114400.00
713924.75	171341920.00
714593.19	171502368.00
