group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,ids-jit,,,74290607.0,ns,3
live-reconfigure,,ids-jit,,,74350631.0,ns,3
live-reconfigure,,ids-jit,,,74289403.0,ns,3
live-reconfigure,,ids-jit,,,74357196.0,ns,3
live-reconfigure,,ids-jit,,,74338593.0,ns,3
live-reconfigure,,ids-jit,,,74204746.0,ns,3
live-reconfigure,,ids-jit,,,74240391.0,ns,3
live-reconfigure,,ids-jit,,,74138841.0,ns,3
live-reconfigure,,ids-jit,,,74320417.0,ns,3
live-reconfigure,,ids-jit,,,74189482.0,ns,3
live-reconfigure,,ids-jit,,,74193695.0,ns,3
live-reconfigure,,ids-jit,,,74206829.0,ns,3
live-reconfigure,,ids-jit,,,74196566.0,ns,3
live-reconfigure,,ids-jit,,,74171007.0,ns,3
live-reconfigure,,ids-jit,,,74217940.0,ns,3
live-reconfigure,,ids-jit,,,74204603.0,ns,3
live-reconfigure,,ids-jit,,,74207184.0,ns,3
live-reconfigure,,ids-jit,,,74211620.0,ns,3
live-reconfigure,,ids-jit,,,74274380.0,ns,3
live-reconfigure,,ids-jit,,,74206891.0,ns,3
live-reconfigure,,ids-jit,,,74212490.0,ns,3
live-reconfigure,,ids-jit,,,74305858.0,ns,3
live-reconfigure,,ids-jit,,,74190316.0,ns,3
live-reconfigure,,ids-jit,,,74136467.0,ns,3
live-reconfigure,,ids-jit,,,74152711.0,ns,3
live-reconfigure,,ids-jit,,,74290475.0,ns,3
live-reconfigure,,ids-jit,,,74196030.0,ns,3
live-reconfigure,,ids-jit,,,74214932.0,ns,3
live-reconfigure,,ids-jit,,,74278787.0,ns,3
live-reconfigure,,ids-jit,,,74319738.0,ns,3
live-reconfigure,,ids-jit,,,74287109.0,ns,3
live-reconfigure,,ids-jit,,,74237705.0,ns,3
live-reconfigure,,ids-jit,,,74282304.0,ns,3
live-reconfigure,,ids-jit,,,74242828.0,ns,3
live-reconfigure,,ids-jit,,,74263484.0,ns,3
live-reconfigure,,ids-jit,,,74280543.0,ns,3
live-reconfigure,,ids-jit,,,74213798.0,ns,3
live-reconfigure,,ids-jit,,,74227103.0,ns,3
live-reconfigure,,ids-jit,,,74301781.0,ns,3
live-reconfigure,,ids-jit,,,74197087.0,ns,3
live-reconfigure,,ids-jit,,,74208555.0,ns,3
live-reconfigure,,ids-jit,,,74113955.0,ns,3
live-reconfigure,,ids-jit,,,74176670.0,ns,3
live-reconfigure,,ids-jit,,,74207248.0,ns,3
live-reconfigure,,ids-jit,,,74196032.0,ns,3
live-reconfigure,,ids-jit,,,74205851.0,ns,3
live-reconfigure,,ids-jit,,,74218020.0,ns,3
live-reconfigure,,ids-jit,,,74209280.0,ns,3
live-reconfigure,,ids-jit,,,74299421.0,ns,3
live-reconfigure,,ids-jit,,,74220035.0,ns,3
live-reconfigure,,ids-jit,,,74220320.0,ns,3
live-reconfigure,,ids-jit,,,74191028.0,ns,3
live-reconfigure,,ids-jit,,,74299553.0,ns,3
live-reconfigure,,ids-jit,,,74239900.0,ns,3
live-reconfigure,,ids-jit,,,74239389.0,ns,3
live-reconfigure,,ids-jit,,,74118211.0,ns,3
live-reconfigure,,ids-jit,,,74023147.0,ns,3
live-reconfigure,,ids-jit,,,74030590.0,ns,3
live-reconfigure,,ids-jit,,,74033566.0,ns,3
live-reconfigure,,ids-jit,,,74097153.0,ns,3
live-reconfigure,,ids-jit,,,74118061.0,ns,3
live-reconfigure,,ids-jit,,,74019267.0,ns,3
live-reconfigure,,ids-jit,,,74136213.0,ns,3
live-reconfigure,,ids-jit,,,74136614.0,ns,3
live-reconfigure,,ids-jit,,,74082556.0,ns,3
live-reconfigure,,ids-jit,,,74023148.0,ns,3
