0.00	0.00
704577.88	42274672.00
703377.12	42202624.00
705191.38	42311480.00
703520.12	42211208.00
704477.75	42268664.00
708961.69	42537704.00
711028.75	42661724.00
710525.38	42631520.00
707510.38	42450624.00
708472.38	42508340.00
709597.62	42575856.00
708752.88	42525176.00
704356.25	42261368.00
703984.56	42239072.00
704024.31	42241460.00
704891.12	42293468.00
706307.00	42378424.00
705916.50	42354992.00
705885.12	42353108.00
703392.00	42203520.00
701160.75	42069644.00
703129.44	42187764.00
702608.88	42156532.00
701033.00	42061980.00
698510.00	41910600.00
698485.88	41909152.00
701942.88	42116568.00
704772.25	42286332.00
703685.81	42221152.00
704242.69	42254564.00
704116.12	42246968.00
701993.88	42119632.00
701956.00	42117360.00
703854.50	42231272.00
705137.88	42308276.00
706887.75	42413264.00
708496.19	42509772.00
707511.31	42450680.00
705121.00	42307264.00
703255.50	42195336.00
705301.38	42318084.00
704545.75	42272740.00
702034.44	42122064.00
701673.88	42100432.00
704969.00	42298368.00
704213.25	42252852.00
704160.31	42249636.00
701131.81	42067912.00
705672.69	42340360.00
707763.94	42465832.00
707219.50	42433168.00
706761.62	42405696.00
706110.88	42366656.00
703001.38	42180084.00
702950.38	42177024.00
701891.62	42113500.00
707015.62	42420940.00
704668.38	42280104.00
705300.62	42318036.00
703579.25	42214752.00
704822.44	42289344.00
706062.62	42363756.00
704257.25	42255432.00
701577.81	42094672.00
701431.50	42085892.00
702182.12	42130928.00
705990.25	42359420.00
710263.50	42615812.00
707839.88	42470392.00
705551.00	42333056.00
704931.50	42295888.00
