0.00	0.00
0.00	0.00
124569.00	7474140.00
566924.69	34015480.00
677123.19	40627392.00
704576.81	42274608.00
711036.56	42662196.00
714115.94	42846960.00
715836.25	42950172.00
717092.44	43025548.00
716963.75	43017824.00
715163.69	42909824.00
714808.00	42888480.00
714377.75	42862664.00
712500.56	42750032.00
713997.12	42839828.00
714016.12	42840968.00
716244.88	42974688.00
715463.88	42927832.00
715502.75	42930168.00
715039.94	42902400.00
713752.38	42825140.00
714550.12	42873004.00
714075.38	42844524.00
713046.88	42782812.00
713702.25	42822136.00
713436.69	42806200.00
714037.56	42842256.00
714431.00	42865860.00
716493.56	42989612.00
715814.06	42948844.00
714163.38	42849804.00
714510.50	42870628.00
716514.00	42990840.00
714330.62	42859840.00
714404.00	42864240.00
713753.56	42825212.00
714885.88	42893152.00
715793.50	42947608.00
716355.88	42981352.00
716258.00	42975484.00
715523.62	42931420.00
714654.25	42879252.00
714631.56	42877892.00
713185.88	42791152.00
714120.50	42847228.00
713093.38	42785604.00
714529.38	42871760.00
715561.38	42933688.00
715625.25	42937516.00
715593.81	42935628.00
715539.00	42932340.00
713228.25	42793696.00
713363.06	42801784.00
713252.75	42795168.00
711977.19	42718632.00
713338.81	42800328.00
714154.44	42849264.00
714653.88	42879232.00
714868.25	42892096.00
714976.31	42898580.00
716296.06	42977764.00
715315.88	42918952.00
714699.88	42881992.00
714791.25	42887476.00
713848.19	42830892.00
714126.94	42847616.00
715314.69	42918880.00
714703.94	42882236.00
714837.62	42890256.00
714147.25	42848836.00
714121.88	42847316.00
