,repetitions,num_vms,vnf,system,repetition,label,nsec
0,3,1,empty,uk,1,click main(),107252201
1,3,1,empty,uk,1,print config,108668725
2,3,1,empty,uk,1,print config done,125904927
3,3,1,empty,uk,1,initialize elements,129099777
4,3,1,empty,uk,1,initialize elements done,132692090
5,3,1,empty,uk,1,first packet,142812509
6,3,1,empty,uk,1,total startup time,277526334
7,3,1,empty,uk,1,click main(),107297259
8,3,1,empty,uk,1,print config,108717804
9,3,1,empty,uk,1,print config done,126126872
10,3,1,empty,uk,1,initialize elements,129364856
11,3,1,empty,uk,1,initialize elements done,132840583
12,3,1,empty,uk,1,first packet,143071238
13,3,1,empty,uk,1,total startup time,276842866
14,3,1,empty,uk,1,click main(),107278508
15,3,1,empty,uk,1,print config,108704899
16,3,1,empty,uk,1,print config done,126023787
17,3,1,empty,uk,1,initialize elements,129242935
18,3,1,empty,uk,1,initialize elements done,132782593
19,3,1,empty,uk,1,first packet,142832147
20,3,1,empty,uk,1,total startup time,276853913
21,3,1,empty,uk,1,click main(),107333625
22,3,1,empty,uk,1,print config,108751693
23,3,1,empty,uk,1,print config done,126069907
24,3,1,empty,uk,1,initialize elements,129285013
25,3,1,empty,uk,1,initialize elements done,132923175
26,3,1,empty,uk,1,first packet,143072878
27,3,1,empty,uk,1,total startup time,277146129
28,3,1,empty,uk,1,click main(),107254225
29,3,1,empty,uk,1,print config,108665761
30,3,1,empty,uk,1,print config done,125883276
31,3,1,empty,uk,1,initialize elements,129081251
32,3,1,empty,uk,1,initialize elements done,132525858
33,3,1,empty,uk,1,first packet,142730356
34,3,1,empty,uk,1,total startup time,279170088
35,3,1,empty,uk,1,click main(),107291977
36,3,1,empty,uk,1,print config,108700321
37,3,1,empty,uk,1,print config done,126002545
38,3,1,empty,uk,1,initialize elements,129214819
39,3,1,empty,uk,1,initialize elements done,132761861
40,3,1,empty,uk,1,first packet,142784244
41,3,1,empty,uk,1,total startup time,277959244
42,3,1,empty,uk,1,click main(),107267005
43,3,1,empty,uk,1,print config,108684481
44,3,1,empty,uk,1,print config done,125948053
45,3,1,empty,uk,1,initialize elements,129153692
46,3,1,empty,uk,1,initialize elements done,132742506
47,3,1,empty,uk,1,first packet,142879609
48,3,1,empty,uk,1,total startup time,277384256
49,3,1,empty,uk,1,click main(),107244439
50,3,1,empty,uk,1,print config,108659651
51,3,1,empty,uk,1,print config done,125904604
52,3,1,empty,uk,1,initialize elements,129100351
53,3,1,empty,uk,1,initialize elements done,132693567
54,3,1,empty,uk,1,first packet,142778503
55,3,1,empty,uk,1,total startup time,277860846
56,3,1,empty,uk,1,click main(),107249659
57,3,1,empty,uk,1,print config,108666255
58,3,1,empty,uk,1,print config done,125987035
59,3,1,empty,uk,1,initialize elements,129198538
60,3,1,empty,uk,1,initialize elements done,132793605
61,3,1,empty,uk,1,first packet,142976404
62,3,1,empty,uk,1,total startup time,278605132
63,3,1,empty,uk,1,click main(),107344434
64,3,1,empty,uk,1,print config,108762161
65,3,1,empty,uk,1,print config done,126105185
66,3,1,empty,uk,1,initialize elements,129312469
67,3,1,empty,uk,1,initialize elements done,133010889
68,3,1,empty,uk,1,first packet,143115277
69,3,1,empty,uk,1,total startup time,278324104
