group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
live-reconfigure,,empty-jit,,,76496415.0,ns,3
live-reconfigure,,empty-jit,,,73766152.0,ns,3
live-reconfigure,,empty-jit,,,73770749.0,ns,3
live-reconfigure,,empty-jit,,,73790922.0,ns,3
live-reconfigure,,empty-jit,,,73733284.0,ns,3
live-reconfigure,,empty-jit,,,73778746.0,ns,3
live-reconfigure,,empty-jit,,,73811119.0,ns,3
live-reconfigure,,empty-jit,,,73733800.0,ns,3
live-reconfigure,,empty-jit,,,73918720.0,ns,3
live-reconfigure,,empty-jit,,,74164665.0,ns,3
live-reconfigure,,empty-jit,,,73771377.0,ns,3
live-reconfigure,,empty-jit,,,73845955.0,ns,3
live-reconfigure,,empty-jit,,,73898242.0,ns,3
live-reconfigure,,empty-jit,,,74073280.0,ns,3
live-reconfigure,,empty-jit,,,73940747.0,ns,3
live-reconfigure,,empty-jit,,,73846210.0,ns,3
live-reconfigure,,empty-jit,,,73774056.0,ns,3
live-reconfigure,,empty-jit,,,73818776.0,ns,3
live-reconfigure,,empty-jit,,,73945122.0,ns,3
live-reconfigure,,empty-jit,,,73835794.0,ns,3
live-reconfigure,,empty-jit,,,74011867.0,ns,3
live-reconfigure,,empty-jit,,,74048204.0,ns,3
live-reconfigure,,empty-jit,,,73848102.0,ns,3
live-reconfigure,,empty-jit,,,73923650.0,ns,3
live-reconfigure,,empty-jit,,,73814643.0,ns,3
live-reconfigure,,empty-jit,,,74025251.0,ns,3
live-reconfigure,,empty-jit,,,74017399.0,ns,3
live-reconfigure,,empty-jit,,,74323186.0,ns,3
live-reconfigure,,empty-jit,,,74140922.0,ns,3
live-reconfigure,,empty-jit,,,73944736.0,ns,3
live-reconfigure,,empty-jit,,,74113202.0,ns,3
live-reconfigure,,empty-jit,,,74113467.0,ns,3
live-reconfigure,,empty-jit,,,74044144.0,ns,3
live-reconfigure,,empty-jit,,,73964037.0,ns,3
live-reconfigure,,empty-jit,,,74007487.0,ns,3
live-reconfigure,,empty-jit,,,73711513.0,ns,3
live-reconfigure,,empty-jit,,,73982584.0,ns,3
live-reconfigure,,empty-jit,,,73928430.0,ns,3
live-reconfigure,,empty-jit,,,73832919.0,ns,3
live-reconfigure,,empty-jit,,,73784277.0,ns,3
live-reconfigure,,empty-jit,,,73724821.0,ns,3
live-reconfigure,,empty-jit,,,73896514.0,ns,3
live-reconfigure,,empty-jit,,,74170903.0,ns,3
live-reconfigure,,empty-jit,,,73718649.0,ns,3
live-reconfigure,,empty-jit,,,73686755.0,ns,3
live-reconfigure,,empty-jit,,,73753121.0,ns,3
live-reconfigure,,empty-jit,,,73641527.0,ns,3
live-reconfigure,,empty-jit,,,73686596.0,ns,3
live-reconfigure,,empty-jit,,,73739899.0,ns,3
live-reconfigure,,empty-jit,,,73938828.0,ns,3
live-reconfigure,,empty-jit,,,74010033.0,ns,3
live-reconfigure,,empty-jit,,,74082800.0,ns,3
live-reconfigure,,empty-jit,,,74018131.0,ns,3
live-reconfigure,,empty-jit,,,74057387.0,ns,3
live-reconfigure,,empty-jit,,,73964504.0,ns,3
live-reconfigure,,empty-jit,,,73720878.0,ns,3
live-reconfigure,,empty-jit,,,73819376.0,ns,3
live-reconfigure,,empty-jit,,,73781441.0,ns,3
live-reconfigure,,empty-jit,,,73766953.0,ns,3
live-reconfigure,,empty-jit,,,73848775.0,ns,3
live-reconfigure,,empty-jit,,,73639058.0,ns,3
live-reconfigure,,empty-jit,,,73725957.0,ns,3
live-reconfigure,,empty-jit,,,73927273.0,ns,3
live-reconfigure,,empty-jit,,,73717629.0,ns,3
live-reconfigure,,empty-jit,,,74003342.0,ns,3
live-reconfigure,,empty-jit,,,73684606.0,ns,3
live-reconfigure,,empty-jit,,,73688530.0,ns,3
live-reconfigure,,empty-jit,,,73498604.0,ns,3
live-reconfigure,,empty-jit,,,73770621.0,ns,3
live-reconfigure,,empty-jit,,,73786861.0,ns,3
live-reconfigure,,empty-jit,,,73650895.0,ns,3
live-reconfigure,,empty-jit,,,73809218.0,ns,3
live-reconfigure,,empty-jit,,,73655379.0,ns,3
live-reconfigure,,empty-jit,,,73746333.0,ns,3
live-reconfigure,,empty-jit,,,73729510.0,ns,3
live-reconfigure,,empty-jit,,,73698298.0,ns,3
live-reconfigure,,empty-jit,,,73757026.0,ns,3
live-reconfigure,,empty-jit,,,73773971.0,ns,3
live-reconfigure,,empty-jit,,,73691213.0,ns,3
live-reconfigure,,empty-jit,,,73839373.0,ns,3
live-reconfigure,,empty-jit,,,73626635.0,ns,3
live-reconfigure,,empty-jit,,,73656938.0,ns,3
live-reconfigure,,empty-jit,,,73765393.0,ns,3
live-reconfigure,,empty-jit,,,73596887.0,ns,3
live-reconfigure,,empty-jit,,,73713263.0,ns,3
live-reconfigure,,empty-jit,,,73721999.0,ns,3
live-reconfigure,,empty-jit,,,73639941.0,ns,3
live-reconfigure,,empty-jit,,,73580041.0,ns,3
live-reconfigure,,empty-jit,,,73653654.0,ns,3
live-reconfigure,,empty-jit,,,73834436.0,ns,3
live-reconfigure,,empty-jit,,,74414474.0,ns,3
live-reconfigure,,empty-jit,,,74409724.0,ns,3
live-reconfigure,,empty-jit,,,74232853.0,ns,3
live-reconfigure,,empty-jit,,,74252548.0,ns,3
live-reconfigure,,empty-jit,,,74195009.0,ns,3
live-reconfigure,,empty-jit,,,74433460.0,ns,3
live-reconfigure,,empty-jit,,,74160793.0,ns,3
live-reconfigure,,empty-jit,,,74215550.0,ns,3
live-reconfigure,,empty-jit,,,74357208.0,ns,3
live-reconfigure,,empty-jit,,,74337673.0,ns,3
