Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1743087763,Device: id=0,RX,0.00053551466222121,0.33416114922604,0.41984349518143,541,42198
1743087763,Device: id=0,TX,0.00044133813308428,0.24008794439785,0.31070204569134,567,38556
1743087764,Device: id=0,RX,0.0014275654847608,0.89080086249072,1.1192113400524,1982,154596
1743087764,Device: id=0,TX,0.0004386726115298,0.23863790067221,0.30882551851698,1008,68544
1743087765,Device: id=0,RX,0.0013617767109964,0.84974866766178,1.0676329414212,3351,261378
1743087765,Device: id=0,TX,0.00034318888537279,0.1866947536428,0.24160497530244,1353,92004
1743087766,Device: id=0,RX,0.0013628407182215,0.84979186904013,1.0678463839556,4721,368160
1743087766,Device: id=0,TX,0.00034121048190424,0.18561850215591,0.24021217926059,1696,115328
1743087767,Device: id=0,RX,0.0013280232086423,0.82868648219279,1.0411701955756,6056,472290
1743087767,Device: id=0,TX,0.00034220287988656,0.18615836665829,0.24091082744014,2040,138720
1743087768,Device: id=0,RX,0.001365799169566,0.8522586818092,1.0707865489398,7429,579384
1743087768,Device: id=0,TX,0.00034614666554466,0.1877626832228,0.24314614970994,2388,162316
1743087769,Device: id=0,RX,0.0013279095976028,0.82861558890417,1.0410811245206,8764,683514
1743087769,Device: id=0,TX,0.00033922173793113,0.18399546231009,0.23827094037907,2729,185436
1743087770,Device: id=0,RX,0.0013658238008943,0.85227405175806,1.0708058599011,10137,790608
1743087770,Device: id=0,TX,0.00034814402915676,0.18939035186128,0.24509339652636,3079,209236
1743087771,Device: id=0,RX,0.001362697729839,0.85032338341952,1.0683550201938,11507,897468
1743087771,Device: id=0,TX,0.00035211004319135,0.19154786349609,0.24788547040671,3433,233308
1743087772,Device: id=0,RX,0.0012940651248033,0.80749663787725,1.0145470578458,12808,998946
1743087772,Device: id=0,TX,0.00030734060627121,0.16719328981154,0.21636778681493,3742,254320
1743087773,Device: id=0,RX,0.0013288105991305,0.8291778138574,1.0417875097183,14144,1103154
1743087773,Device: id=0,TX,0.00031035407352175,0.16883261599583,0.21848926775931,4054,275536
1743087774,Device: id=0,RX,0.0013279538129037,0.82864317925189,1.0411157893165,15479,1207284
1743087775,Device: id=0,TX,0.00031333233500392,0.17045279024213,0.22058596384276,4369,296956
1743087775,Device: id=0,RX,0.0013100482351273,0.81809080494475,1.0276985225651,16796,1310088
1743087776,Device: id=0,TX,0.00031034701519019,0.1693698941361,0.21902541656653,4681,318240
1743087776,Device: id=0,RX,0.0012921436716149,0.80629765108772,1.0130406385461,18095,1411410
1743087777,Device: id=0,TX,0.00026361184615128,0.14340484430629,0.1855827396905,4946,336260
1743087777,Device: id=0,RX,0.0012573288754246,0.78457321826494,0.98574583833287,19359,1510002
1743087778,Device: id=0,TX,0.00026857494537149,0.14664589906091,0.18961789032035,5216,354688
1743087778,Device: id=0,RX,0.0012544103834196,0.78275207925386,0.983457740601,20620,1608360
1743087779,Device: id=0,TX,0.00026660334636372,0.14449105542029,0.18714759083848,5484,372844
1743087779,Device: id=0,RX,0.0012524202059447,0.78151020850948,0.98189744146062,21879,1706562
1743087780,Device: id=0,TX,0.00026758672710478,0.1461083214764,0.18892219781316,5753,391204
1743087781,Device: id=0,RX,0.0011847148673735,0.73926207724104,0.92881645602079,23070,1799460
1743087781,Device: id=0,TX,0.00020292138435821,0.11038923309086,0.14285665458818,5957,405076
1743087782,Device: id=0,RX,0.0011857079534948,0.73988176298078,0.92959503553996,24262,1892436
1743087782,Device: id=0,TX,0.00020491666988507,0.11147466841748,0.14426133559909,6163,419084
1743087783,Device: id=0,RX,0.0012213900245931,0.76214737534607,0.95756977928095,25490,1988220
1743087783,Device: id=0,TX,0.00020389174333096,0.11091710837204,0.143539787305,6368,433024
1743087784,Device: id=0,RX,0.0011837201182443,0.73864135378445,0.92803657270355,26680,2081040
1743087784,Device: id=0,TX,0.00020491927224342,0.11147608410042,0.14426316765937,6574,447032
1743087785,Device: id=0,RX,0.0011837798973399,0.7386786559401,0.92808343951448,27870,2173860
1743087785,Device: id=0,TX,0.00020691114864676,0.11255966486384,0.14566544864732,6782,461176
1743087786,Device: id=0,RX,0.0011827245495869,0.73802011894221,0.92725604687611,29059,2266602
1743087786,Device: id=0,TX,0.00018004434867628,0.097944125679898,0.1267512214681,6963,473484
1743087787,Device: id=0,RX,0.0011847765758688,0.73930058334215,0.92886483548116,30250,2359500
1743087787,Device: id=0,TX,0.00018104816350009,0.098490200944051,0.12745790710407,7145,485860
1743087788,Device: id=0,RX,0.0011956559808948,0.74671003867743,0.9380149956206,31452,2453334
1743087788,Device: id=0,TX,0.00018501854320555,0.10065008750382,0.13025305441671,7331,498508
1743087789,Device: id=0,RX,0.0011837801605524,0.73867882018467,0.92808364587304,32642,2546154
1743087789,Device: id=0,TX,0.00018304276640905,0.099575264926524,0.12886210755197,7515,511020
1743087790,Device: id=0,RX,0.0011131528133332,0.69460735551992,0.87271180565323,33761,2633436
1743087790,Device: id=0,TX,0.00011141342685022,0.060067753276106,0.077893901572142,7627,518568
1743087791,Device: id=0,RX,0.0011131512767174,0.69460639667167,0.87271060094646,34880,2720718
1743087791,Device: id=0,TX,0.00011240787779565,0.061149885520832,0.079135145968136,7740,526252
1743087792,Device: id=0,RX,0.0011131529288374,0.69460742759453,0.87271189620851,35999,2808000
1743087792,Device: id=0,TX,0.00011042162691045,0.060069365039286,0.077736825344958,7851,533800
1743087793,Device: id=0,RX,0.0011051931561765,0.68901979090377,0.86585069589201,37110,2894580
1743087793,Device: id=0,TX,0.00011042097995444,0.060069013095217,0.077736369887928,7962,541348
1743087794,Device: id=0,RX,0.0011121580737335,0.69398663800972,0.87193192980708,38228,2981784
1743087794,Device: id=0,TX,0.00011041865531296,0.060067748490252,0.077734733340326,8073,548896
1743087795,Device: id=0,RX,0.001396764792449,0.87158123048817,1.09506359728,39636,3091608
1743087795,Device: id=0,TX,0.00038788054033659,0.2110070139431,0.27306790039696,8464,575484
1743087796,Device: id=0,RX,0.0013966637672257,0.87151819074881,1.0949843935049,41040,3201120
1743087796,Device: id=0,TX,0.00038895368342315,0.21159080378219,0.2738233931299,8855,602072
1743087797,Device: id=0,RX,0.0013638339635949,0.85103239328321,1.0692458274584,42411,3308058
1743087797,Device: id=0,TX,0.00036309171675417,0.19752189391427,0.25561656859493,9220,626892
1743087798,Device: id=0,RX,0.0013658243905589,0.85351589737768,1.0720477998671,43784,3415308
1743087798,Device: id=0,TX,0.00036408896039939,0.19752323490957,0.25577746857348,9586,651712
1743087799,Device: id=0,RX,0.001364760158827,0.85161033910807,1.0699719645204,45156,3522324
1743087799,Device: id=0,TX,0.00037003249150414,0.20129767537825,0.26050287401891,9958,677008
1743087800,Device: id=0,RX,0.0013270293198954,0.82806629561471,1.040390986798,46490,3626376
1743087800,Device: id=0,TX,0.0003093790517607,0.16884336880142,0.21834401708313,10269,698224
1743087801,Device: id=0,RX,0.0012902203573881,0.80509750301019,1.0115327601923,47787,3727542
1743087801,Device: id=0,TX,0.00030838401353265,0.16830206756616,0.21764350973138,10579,719372
1743087802,Device: id=0,RX,0.001295195879843,0.80820222902206,1.0154335697969,49089,3829098
1743087802,Device: id=0,TX,0.00031135591862204,0.16991876228544,0.21973570926497,10892,740724
1743087803,Device: id=0,RX,0.0012971175259589,0.80878062965218,1.0163194338056,50393,3930732
1743087803,Device: id=0,TX,0.00031731905118062,0.17153929698431,0.22231034517321,11211,762280
1743087804,Device: id=0,RX,0.0013280229601108,0.82868632710912,1.0411700007268,51728,4034862
1743087804,Device: id=0,TX,0.0003183208522044,0.17316654359919,0.2240978799519,11531,784040
1743087805,Device: id=0,RX,0.0012921439756659,0.80691854739044,1.013661583497,53027,4136262
1743087805,Device: id=0,TX,0.00032130082263401,0.1753287857405,0.22673691736194,11854,806072
