,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1611032.0197
1,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1607334.50527
2,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1593764.35045
3,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1589972.83702
4,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1597475.26404
5,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1579128.18697
6,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1570881.38479
7,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1569601.70768
8,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1567618.78453
9,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1561861.51279
10,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1551100.0
11,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1555236.03422
12,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1555001.24844
13,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1536615.68123
14,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1535526.65996
15,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1530563.03365
16,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1523221.88755
17,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1516325.88916
18,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1521096.03073
19,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1522886.26069
20,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1533665.00829
21,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1505962.96296
22,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1522133.93756
23,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1521274.60711
24,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1519200.90039
25,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1525547.00855
26,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1513016.57459
27,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1514246.48594
28,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1505725.9887
29,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1506501.98525
30,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1509474.40699
31,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1501268.74685
32,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1481774.86911
33,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1495393.75349
34,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1505125.62814
35,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1500617.31493
36,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1495476.27417
37,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1489265.94465
38,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1490316.43454
39,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1498351.60966
40,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1485261.78451
41,3,1,rx,vpp,64,firewall,ukebpfjit,10000,1,1490630.83877
