,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
1,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
2,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
3,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,98722.7191413
4,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100812.672176
5,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100656.0
6,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100668.0
7,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100652.0
8,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,96712.0
9,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100750.750751
10,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100645.0
11,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100642.0
12,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100662.0
13,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100517.0
14,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100658.0
15,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100646.0
16,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100653.0
17,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100658.0
18,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100757.757758
19,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100663.0
20,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100640.0
21,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100742.742743
22,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100648.0
23,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100568.0
24,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100672.0
25,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100653.0
26,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100636.0
27,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100649.0
28,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100649.0
29,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100585.0
30,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100570.42957
31,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100639.0
32,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100664.0
33,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100492.0
34,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100658.0
35,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100652.0
36,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100673.0
37,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100662.0
38,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100647.0
39,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100675.0
40,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100667.0
41,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100617.0
42,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100742.742743
43,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100655.0
44,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100651.0
45,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100660.0
46,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100645.0
47,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100658.0
48,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100652.0
49,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100642.0
50,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100651.0
51,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100622.0
52,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100659.0
53,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100672.0
54,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100615.0
55,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100740.740741
56,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100645.0
57,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100671.0
58,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100653.0
59,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100565.434565
60,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100670.0
61,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100624.0
62,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100738.738739
63,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100637.0
64,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100519.0
65,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100638.0
66,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100656.0
67,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100651.0
68,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100645.0
69,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100785.483871
70,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100647.0
71,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100641.0
72,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100662.0
73,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100561.438561
74,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100626.0
75,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100667.0
76,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100570.42957
77,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100672.0
78,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100567.79661
79,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
80,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
81,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
