,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,uk,100,1,0.0
1,3,1,rx,vpp,64,mirror,uk,100,1,0.0
2,3,1,rx,vpp,64,mirror,uk,100,1,0.0
3,3,1,rx,vpp,64,mirror,uk,100,1,0.0
4,3,1,rx,vpp,64,mirror,uk,100,1,0.0
5,3,1,rx,vpp,64,mirror,uk,100,1,97258.4615385
6,3,1,rx,vpp,64,mirror,uk,100,1,100664.0
7,3,1,rx,vpp,64,mirror,uk,100,1,100650.0
8,3,1,rx,vpp,64,mirror,uk,100,1,100670.0
9,3,1,rx,vpp,64,mirror,uk,100,1,100929.292929
10,3,1,rx,vpp,64,mirror,uk,100,1,96743.0
11,3,1,rx,vpp,64,mirror,uk,100,1,100709.70971
12,3,1,rx,vpp,64,mirror,uk,100,1,100642.0
13,3,1,rx,vpp,64,mirror,uk,100,1,100579.0
14,3,1,rx,vpp,64,mirror,uk,100,1,100661.0
15,3,1,rx,vpp,64,mirror,uk,100,1,100641.0
16,3,1,rx,vpp,64,mirror,uk,100,1,100651.0
17,3,1,rx,vpp,64,mirror,uk,100,1,100643.0
18,3,1,rx,vpp,64,mirror,uk,100,1,100671.0
19,3,1,rx,vpp,64,mirror,uk,100,1,100674.0
20,3,1,rx,vpp,64,mirror,uk,100,1,100741.741742
21,3,1,rx,vpp,64,mirror,uk,100,1,100645.0
22,3,1,rx,vpp,64,mirror,uk,100,1,100646.0
23,3,1,rx,vpp,64,mirror,uk,100,1,100674.0
24,3,1,rx,vpp,64,mirror,uk,100,1,100485.514486
25,3,1,rx,vpp,64,mirror,uk,100,1,100652.0
26,3,1,rx,vpp,64,mirror,uk,100,1,100642.0
27,3,1,rx,vpp,64,mirror,uk,100,1,100742.028986
28,3,1,rx,vpp,64,mirror,uk,100,1,100660.0
29,3,1,rx,vpp,64,mirror,uk,100,1,100642.0
30,3,1,rx,vpp,64,mirror,uk,100,1,100655.0
31,3,1,rx,vpp,64,mirror,uk,100,1,100641.0
32,3,1,rx,vpp,64,mirror,uk,100,1,100673.0
33,3,1,rx,vpp,64,mirror,uk,100,1,100670.0
34,3,1,rx,vpp,64,mirror,uk,100,1,100571.0
35,3,1,rx,vpp,64,mirror,uk,100,1,100651.0
36,3,1,rx,vpp,64,mirror,uk,100,1,100662.0
37,3,1,rx,vpp,64,mirror,uk,100,1,100664.0
38,3,1,rx,vpp,64,mirror,uk,100,1,100647.0
39,3,1,rx,vpp,64,mirror,uk,100,1,100676.0
40,3,1,rx,vpp,64,mirror,uk,100,1,100652.0
41,3,1,rx,vpp,64,mirror,uk,100,1,100641.0
42,3,1,rx,vpp,64,mirror,uk,100,1,100655.0
43,3,1,rx,vpp,64,mirror,uk,100,1,100674.0
44,3,1,rx,vpp,64,mirror,uk,100,1,100580.0
45,3,1,rx,vpp,64,mirror,uk,100,1,100643.0
46,3,1,rx,vpp,64,mirror,uk,100,1,100677.0
47,3,1,rx,vpp,64,mirror,uk,100,1,100750.750751
48,3,1,rx,vpp,64,mirror,uk,100,1,100649.0
49,3,1,rx,vpp,64,mirror,uk,100,1,100662.0
50,3,1,rx,vpp,64,mirror,uk,100,1,100671.0
51,3,1,rx,vpp,64,mirror,uk,100,1,100623.0
52,3,1,rx,vpp,64,mirror,uk,100,1,100664.0
53,3,1,rx,vpp,64,mirror,uk,100,1,100661.0
54,3,1,rx,vpp,64,mirror,uk,100,1,100568.0
55,3,1,rx,vpp,64,mirror,uk,100,1,100672.0
56,3,1,rx,vpp,64,mirror,uk,100,1,100661.0
57,3,1,rx,vpp,64,mirror,uk,100,1,100660.0
58,3,1,rx,vpp,64,mirror,uk,100,1,100661.0
59,3,1,rx,vpp,64,mirror,uk,100,1,100646.0
60,3,1,rx,vpp,64,mirror,uk,100,1,100647.0
61,3,1,rx,vpp,64,mirror,uk,100,1,100653.0
62,3,1,rx,vpp,64,mirror,uk,100,1,100567.432567
63,3,1,rx,vpp,64,mirror,uk,100,1,100657.0
64,3,1,rx,vpp,64,mirror,uk,100,1,100654.654655
65,3,1,rx,vpp,64,mirror,uk,100,1,100669.0
66,3,1,rx,vpp,64,mirror,uk,100,1,100666.0
67,3,1,rx,vpp,64,mirror,uk,100,1,100676.0
68,3,1,rx,vpp,64,mirror,uk,100,1,100659.0
69,3,1,rx,vpp,64,mirror,uk,100,1,100658.0
70,3,1,rx,vpp,64,mirror,uk,100,1,100665.0
71,3,1,rx,vpp,64,mirror,uk,100,1,100672.0
72,3,1,rx,vpp,64,mirror,uk,100,1,100671.0
73,3,1,rx,vpp,64,mirror,uk,100,1,100671.0
74,3,1,rx,vpp,64,mirror,uk,100,1,100559.0
75,3,1,rx,vpp,64,mirror,uk,100,1,100662.0
76,3,1,rx,vpp,64,mirror,uk,100,1,100652.0
77,3,1,rx,vpp,64,mirror,uk,100,1,100668.0
78,3,1,rx,vpp,64,mirror,uk,100,1,100656.0
79,3,1,rx,vpp,64,mirror,uk,100,1,100655.0
80,3,1,rx,vpp,64,mirror,uk,100,1,100663.0
81,3,1,rx,vpp,64,mirror,uk,100,1,100994.285714
