,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,10,2,1243031.02625
1,3,1,rx,vpp,64,firewall,uk,10,2,1243893.61702
2,3,1,rx,vpp,64,firewall,uk,10,2,1244428.1407
3,3,1,rx,vpp,64,firewall,uk,10,2,1241106.31896
4,3,1,rx,vpp,64,firewall,uk,10,2,1246428.09365
5,3,1,rx,vpp,64,firewall,uk,10,2,1243340.87791
6,3,1,rx,vpp,64,firewall,uk,10,2,1241282.15275
7,3,1,rx,vpp,64,firewall,uk,10,2,1243026.41257
8,3,1,rx,vpp,64,firewall,uk,10,2,1242899.66555
9,3,1,rx,vpp,64,firewall,uk,10,2,1235398.59438
10,3,1,rx,vpp,64,firewall,uk,10,2,1241077.81124
11,3,1,rx,vpp,64,firewall,uk,10,2,1242828.15112
12,3,1,rx,vpp,64,firewall,uk,10,2,1244856.18729
13,3,1,rx,vpp,64,firewall,uk,10,2,1242870.98394
14,3,1,rx,vpp,64,firewall,uk,10,2,1243286.14458
15,3,1,rx,vpp,64,firewall,uk,10,2,1245312.93882
16,3,1,rx,vpp,64,firewall,uk,10,2,1241863.8796
17,3,1,rx,vpp,64,firewall,uk,10,2,1239888.30255
18,3,1,rx,vpp,64,firewall,uk,10,2,1247224.72325
19,3,1,rx,vpp,64,firewall,uk,10,2,1245735.53995
20,3,1,rx,vpp,64,firewall,uk,10,2,1246404.54697
21,3,1,rx,vpp,64,firewall,uk,10,2,1244857.42972
22,3,1,rx,vpp,64,firewall,uk,10,2,1240045.80408
23,3,1,rx,vpp,64,firewall,uk,10,2,1244132.10702
24,3,1,rx,vpp,64,firewall,uk,10,2,1244631.92182
25,3,1,rx,vpp,64,firewall,uk,10,2,1239002.61609
26,3,1,rx,vpp,64,firewall,uk,10,2,1244280.26756
27,3,1,rx,vpp,64,firewall,uk,10,2,1247345.38153
28,3,1,rx,vpp,64,firewall,uk,10,2,1247489.46841
29,3,1,rx,vpp,64,firewall,uk,10,2,1242812.84496
30,3,1,rx,vpp,64,firewall,uk,10,2,1246061.87291
31,3,1,rx,vpp,64,firewall,uk,10,2,1245328.09365
32,3,1,rx,vpp,64,firewall,uk,10,2,1241975.57003
33,3,1,rx,vpp,64,firewall,uk,10,2,1237561.93114
34,3,1,rx,vpp,64,firewall,uk,10,2,1248585.42294
35,3,1,rx,vpp,64,firewall,uk,10,2,1247688.96321
36,3,1,rx,vpp,64,firewall,uk,10,2,1248982.26164
37,3,1,rx,vpp,64,firewall,uk,10,2,1243971.31148
38,3,1,rx,vpp,64,firewall,uk,10,2,1244288.97059
39,3,1,rx,vpp,64,firewall,uk,10,2,1239858.57573
40,3,1,rx,vpp,64,firewall,uk,10,2,1245541.12378
41,3,1,rx,vpp,64,firewall,uk,10,2,1242049.07004
42,3,1,rx,vpp,64,firewall,uk,10,2,1247407.69231
43,3,1,rx,vpp,64,firewall,uk,10,2,1247357.31014
44,3,1,rx,vpp,64,firewall,uk,10,2,1241055.22088
45,3,1,rx,vpp,64,firewall,uk,10,2,1241619.28679
46,3,1,rx,vpp,64,firewall,uk,10,2,1235518.59296
47,3,1,rx,vpp,64,firewall,uk,10,2,1242456.65323
48,3,1,rx,vpp,64,firewall,uk,10,2,1244139.65171
49,3,1,rx,vpp,64,firewall,uk,10,2,1240176.61943
50,3,1,rx,vpp,64,firewall,uk,10,2,1245458.95153
51,3,1,rx,vpp,64,firewall,uk,10,2,1245239.71916
52,3,1,rx,vpp,64,firewall,uk,10,2,1240620.1005
53,3,1,rx,vpp,64,firewall,uk,10,2,1242701.18223
54,3,1,rx,vpp,64,firewall,uk,10,2,1239385.27397
55,3,1,rx,vpp,64,firewall,uk,10,2,1240430.06867
56,3,1,rx,vpp,64,firewall,uk,10,2,1245872.9097
57,3,1,rx,vpp,64,firewall,uk,10,2,1246296.8241
58,3,1,rx,vpp,64,firewall,uk,10,2,1245247.22041
59,3,1,rx,vpp,64,firewall,uk,10,2,1244801.41129
60,3,1,rx,vpp,64,firewall,uk,10,2,1244953.66337
61,3,1,rx,vpp,64,firewall,uk,10,2,1250110.38635
62,3,1,rx,vpp,64,firewall,uk,10,2,1246129.08086
63,3,1,rx,vpp,64,firewall,uk,10,2,1242933.13223
64,3,1,rx,vpp,64,firewall,uk,10,2,1242639.23733
65,3,1,rx,vpp,64,firewall,uk,10,2,1248695.41959
66,3,1,rx,vpp,64,firewall,uk,10,2,1242472.89157
67,3,1,rx,vpp,64,firewall,uk,10,2,1241630.81651
68,3,1,rx,vpp,64,firewall,uk,10,2,1242311.17397
69,3,1,rx,vpp,64,firewall,uk,10,2,1244488.11517
70,3,1,rx,vpp,64,firewall,uk,10,2,1245510.86593
