Startup trace (nsec): main: 182836683626
Startup trace (nsec): init done: 182840170615
Number of packets sent : 688000
Number of packets sent : 699684.836472
Number of packets sent : 697172.962227
Number of packets sent : 697652.173913
Number of packets sent : 697606.12855
Number of packets sent : 698251.046859
Number of packets sent : 698005.817819
Number of packets sent : 698099.757731
Number of packets sent : 697908.830132
Number of packets sent : 697153.581725
Number of packets sent : 697637.788202
Number of packets sent : 697470.417423
Number of packets sent : 697245.923461
Number of packets sent : 697170.276498
Number of packets sent : 697491.619713
Number of packets sent : 697691.764863
Number of packets sent : 697823.992011
Number of packets sent : 697837.269416
Number of packets sent : 697784.830494
Number of packets sent : 697705.934921
Number of packets sent : 697562.62485
Number of packets sent : 697409.008752
Number of packets sent : 697305.802761
Number of packets sent : 697229.011944
Number of packets sent : 697267.180021
Number of packets sent : 697197.202797
Number of packets sent : 697028.12572
Number of packets sent : 696951.713165
Number of packets sent : 696824.377364
Number of packets sent : 696528.645744
Number of packets sent : 696459.419855
Number of packets sent : 696667.38647
Number of packets sent : 696820.932338
Number of packets sent : 696830.507448
Number of packets sent : 696644.087222
Number of packets sent : 696447.327852
Number of packets sent : 696464.042854
Number of packets sent : 696529.12582
Number of packets sent : 696501.064977
Number of packets sent : 696387.086856
Number of packets sent : 696480.739445
Number of packets sent : 696637.679747
Number of packets sent : 696754.794195
Number of packets sent : 696769.863587
Number of packets sent : 696838.045922
Number of packets sent : 696724.418192
Number of packets sent : 696688.390685
Number of packets sent : 696572.874365
Number of packets sent : 696458.434826
Number of packets sent : 696286.011462
Number of packets sent : 696189.275078
Number of packets sent : 696116.160132
Number of packets sent : 696048.679709
Number of packets sent : 696067.013614
Number of packets sent : 696077.173631
Number of packets sent : 696050.259839
Number of packets sent : 696083.465691
Number of packets sent : 696116.261944
Number of packets sent : 696142.965452
Number of packets sent : 696092.164103
Number of packets sent : 696119.14518
Number of packets sent : 696190.166459
Number of packets sent : 696228.35128
Number of packets sent : 696274.775132
Number of packets sent : 696379.62428
Number of packets sent : 696416.993404
Number of packets sent : 696419.885822
Number of packets sent : 696428.330623
Number of packets sent : 696476.219172
Number of packets sent : 696457.54512
Number of packets sent : 696520.974328
Number of packets sent : 696523.959008
Number of packets sent : 696446.910701
Number of packets sent : 696501.156916
Number of packets sent : 696495.833277
Number of packets sent : 696547.328722
Number of packets sent : 696547.619674
Number of packets sent : 696559.12513
Number of packets sent : 696570.725644
Number of packets sent : 696543.363571
Number of packets sent : 696508.139578
Number of packets sent : 696451.383233
AUTOTEST_DONE
