,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,linux,2,1,865909.452736
1,3,1,rx,vpp,64,firewall,linux,2,1,863159.84016
2,3,1,rx,vpp,64,firewall,linux,2,1,869555.555556
3,3,1,rx,vpp,64,firewall,linux,2,1,872959.0
4,3,1,rx,vpp,64,firewall,linux,2,1,866742.0
5,3,1,rx,vpp,64,firewall,linux,2,1,867598.802395
6,3,1,rx,vpp,64,firewall,linux,2,1,859212.0
7,3,1,rx,vpp,64,firewall,linux,2,1,863765.0
8,3,1,rx,vpp,64,firewall,linux,2,1,867650.0
9,3,1,rx,vpp,64,firewall,linux,2,1,867411.0
10,3,1,rx,vpp,64,firewall,linux,2,1,860008.0
11,3,1,rx,vpp,64,firewall,linux,2,1,860916.0
12,3,1,rx,vpp,64,firewall,linux,2,1,867132.0
13,3,1,rx,vpp,64,firewall,linux,2,1,860528.0
14,3,1,rx,vpp,64,firewall,linux,2,1,859889.332004
15,3,1,rx,vpp,64,firewall,linux,2,1,870058.0
16,3,1,rx,vpp,64,firewall,linux,2,1,865735.0
17,3,1,rx,vpp,64,firewall,linux,2,1,866093.0
18,3,1,rx,vpp,64,firewall,linux,2,1,821714.570858
19,3,1,rx,vpp,64,firewall,linux,2,1,867262.0
20,3,1,rx,vpp,64,firewall,linux,2,1,861745.254745
21,3,1,rx,vpp,64,firewall,linux,2,1,858067.0
22,3,1,rx,vpp,64,firewall,linux,2,1,865836.0
23,3,1,rx,vpp,64,firewall,linux,2,1,856432.567433
24,3,1,rx,vpp,64,firewall,linux,2,1,861174.0
25,3,1,rx,vpp,64,firewall,linux,2,1,865408.0
26,3,1,rx,vpp,64,firewall,linux,2,1,858694.0
27,3,1,rx,vpp,64,firewall,linux,2,1,861952.0
28,3,1,rx,vpp,64,firewall,linux,2,1,854699.0
29,3,1,rx,vpp,64,firewall,linux,2,1,863159.84016
