Startup trace (nsec): main: 96732221566
Startup trace (nsec): init done: 96736171343
Number of packets sent : 688000
Number of packets sent : 683120.911794
Number of packets sent : 682427.363184
Number of packets sent : 679943.909725
Number of packets sent : 677584.806974
Number of packets sent : 676746.360917
Number of packets sent : 676840.95064
Number of packets sent : 676678.637594
Number of packets sent : 676749.906449
Number of packets sent : 676685.185185
Number of packets sent : 677088.840088
Number of packets sent : 677873.218985
Number of packets sent : 679238.206174
Number of packets sent : 679858.360857
Number of packets sent : 680267.902996
Number of packets sent : 680599.467377
Number of packets sent : 680814.930404
Number of packets sent : 681439.163386
Number of packets sent : 681593.252317
Number of packets sent : 681451.477237
Number of packets sent : 681746.329038
Number of packets sent : 682207.449339
Number of packets sent : 682293.829179
Number of packets sent : 682377.318334
Number of packets sent : 682269.73027
Number of packets sent : 682311.421036
Number of packets sent : 682523.401476
Number of packets sent : 682566.940497
Number of packets sent : 682773.087354
Number of packets sent : 683036.658053
Number of packets sent : 683267.110741
Number of packets sent : 683408.721717
Number of packets sent : 683357.927934
Number of packets sent : 683339.782602
Number of packets sent : 683706.732889
Number of packets sent : 683613.36645
Number of packets sent : 683859.248362
Number of packets sent : 684224.235714
Number of packets sent : 684447.906806
Number of packets sent : 684623.885416
Number of packets sent : 684526.831218
Number of packets sent : 684540.300763
Number of packets sent : 684372.385734
Number of packets sent : 684488.670432
Number of packets sent : 684425.914149
Number of packets sent : 684455.62958
Number of packets sent : 684461.633717
Number of packets sent : 684343.114116
Number of packets sent : 684241.094293
Number of packets sent : 684202.6677
Number of packets sent : 684251.499041
Number of packets sent : 684182.552124
Number of packets sent : 684125.420406
Number of packets sent : 684074.425358
Number of packets sent : 684078.709701
Number of packets sent : 684039.012247
Number of packets sent : 683980.012135
Number of packets sent : 683897.519067
Number of packets sent : 683916.343586
Number of packets sent : 684062.488354
Number of packets sent : 684062.029449
Number of packets sent : 684039.189986
Number of packets sent : 683979.656973
Number of packets sent : 684045.814363
Number of packets sent : 684028.327373
Number of packets sent : 684189.891908
Number of packets sent : 684287.95978
Number of packets sent : 684361.347296
Number of packets sent : 684438.843
Number of packets sent : 684469.553
Number of packets sent : 684333.690282
Number of packets sent : 684246.132406
Number of packets sent : 684267.202488
Number of packets sent : 684240.073932
Number of packets sent : 684182.252836
Number of packets sent : 684146.601812
Number of packets sent : 684097.802501
Number of packets sent : 684154.593009
Number of packets sent : 684115.70841
Number of packets sent : 684218.149844
Number of packets sent : 684174.0961
Number of packets sent : 684254.201525
AUTOTEST_DONE
