,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,100,2,711971.3999
1,3,1,rx,vpp,64,firewall,uk,100,2,707438.314945
2,3,1,rx,vpp,64,firewall,uk,100,2,709442.661317
3,3,1,rx,vpp,64,firewall,uk,100,2,706879.267689
4,3,1,rx,vpp,64,firewall,uk,100,2,708605.490595
5,3,1,rx,vpp,64,firewall,uk,100,2,706108.252589
6,3,1,rx,vpp,64,firewall,uk,100,2,703945.205479
7,3,1,rx,vpp,64,firewall,uk,100,2,708614.547254
8,3,1,rx,vpp,64,firewall,uk,100,2,711932.411674
9,3,1,rx,vpp,64,firewall,uk,100,2,706213.08226
10,3,1,rx,vpp,64,firewall,uk,100,2,710951.807229
11,3,1,rx,vpp,64,firewall,uk,100,2,710664.101706
12,3,1,rx,vpp,64,firewall,uk,100,2,708468.84273
13,3,1,rx,vpp,64,firewall,uk,100,2,711478.305785
14,3,1,rx,vpp,64,firewall,uk,100,2,709017.177344
15,3,1,rx,vpp,64,firewall,uk,100,2,710480.441324
16,3,1,rx,vpp,64,firewall,uk,100,2,707226.938503
17,3,1,rx,vpp,64,firewall,uk,100,2,708169.423559
18,3,1,rx,vpp,64,firewall,uk,100,2,707615.461847
19,3,1,rx,vpp,64,firewall,uk,100,2,707158.756684
20,3,1,rx,vpp,64,firewall,uk,100,2,708098.897427
21,3,1,rx,vpp,64,firewall,uk,100,2,707085.341365
22,3,1,rx,vpp,64,firewall,uk,100,2,708329.876213
23,3,1,rx,vpp,64,firewall,uk,100,2,709706.532663
24,3,1,rx,vpp,64,firewall,uk,100,2,709499.74887
25,3,1,rx,vpp,64,firewall,uk,100,2,709350.816428
26,3,1,rx,vpp,64,firewall,uk,100,2,711107.269954
27,3,1,rx,vpp,64,firewall,uk,100,2,708823.971916
28,3,1,rx,vpp,64,firewall,uk,100,2,713544.132397
29,3,1,rx,vpp,64,firewall,uk,100,2,708404.411765
30,3,1,rx,vpp,64,firewall,uk,100,2,707967.256933
31,3,1,rx,vpp,64,firewall,uk,100,2,707303.410231
32,3,1,rx,vpp,64,firewall,uk,100,2,712703.542781
33,3,1,rx,vpp,64,firewall,uk,100,2,711572.335449
34,3,1,rx,vpp,64,firewall,uk,100,2,708212.531328
35,3,1,rx,vpp,64,firewall,uk,100,2,710688.940862
36,3,1,rx,vpp,64,firewall,uk,100,2,709486.468426
37,3,1,rx,vpp,64,firewall,uk,100,2,708679.525223
38,3,1,rx,vpp,64,firewall,uk,100,2,710637.843337
39,3,1,rx,vpp,64,firewall,uk,100,2,708652.522553
40,3,1,rx,vpp,64,firewall,uk,100,2,710693.618443
41,3,1,rx,vpp,64,firewall,uk,100,2,709668.644906
42,3,1,rx,vpp,64,firewall,uk,100,2,710150.559512
43,3,1,rx,vpp,64,firewall,uk,100,2,710725.903614
44,3,1,rx,vpp,64,firewall,uk,100,2,710919.678715
45,3,1,rx,vpp,64,firewall,uk,100,2,710746.238716
46,3,1,rx,vpp,64,firewall,uk,100,2,708843.812709
47,3,1,rx,vpp,64,firewall,uk,100,2,709230.733302
48,3,1,rx,vpp,64,firewall,uk,100,2,707745.12987
49,3,1,rx,vpp,64,firewall,uk,100,2,711393.574297
50,3,1,rx,vpp,64,firewall,uk,100,2,708541.852402
51,3,1,rx,vpp,64,firewall,uk,100,2,711745.167854
52,3,1,rx,vpp,64,firewall,uk,100,2,707259.134817
53,3,1,rx,vpp,64,firewall,uk,100,2,706746.45186
54,3,1,rx,vpp,64,firewall,uk,100,2,708691.279653
55,3,1,rx,vpp,64,firewall,uk,100,2,707079.237713
56,3,1,rx,vpp,64,firewall,uk,100,2,707467.938931
57,3,1,rx,vpp,64,firewall,uk,100,2,708749.269006
58,3,1,rx,vpp,64,firewall,uk,100,2,709218.843969
59,3,1,rx,vpp,64,firewall,uk,100,2,711122.605364
60,3,1,rx,vpp,64,firewall,uk,100,2,710605.308514
61,3,1,rx,vpp,64,firewall,uk,100,2,706995.987964
62,3,1,rx,vpp,64,firewall,uk,100,2,710710.992315
63,3,1,rx,vpp,64,firewall,uk,100,2,708076.266934
64,3,1,rx,vpp,64,firewall,uk,100,2,709537.380833
65,3,1,rx,vpp,64,firewall,uk,100,2,710294.761905
66,3,1,rx,vpp,64,firewall,uk,100,2,703715.410574
67,3,1,rx,vpp,64,firewall,uk,100,2,708002.77585
68,3,1,rx,vpp,64,firewall,uk,100,2,707596.790371
69,3,1,rx,vpp,64,firewall,uk,100,2,708336.354481
70,3,1,rx,vpp,64,firewall,uk,100,2,710065.896448
71,3,1,rx,vpp,64,firewall,uk,100,2,709219.660194
72,3,1,rx,vpp,64,firewall,uk,100,2,711006.024096
73,3,1,rx,vpp,64,firewall,uk,100,2,708717.741935
