/tmp/linux.click:26: While initializing 'fd :: FromDevice':
  warning: ens7: no IPv4 address assigned
Startup trace (nsec): main: 11266042706
Startup trace (nsec): init done: 11275068318
Number of packets sent : 825600
Number of packets sent : 719131.813677
Number of packets sent : 717573.770492
Number of packets sent : 715135.986733
Number of packets sent : 713230.577689
Number of packets sent : 715148.893761
Number of packets sent : 713352.110336
Number of packets sent : 713323.646724
Number of packets sent : 714128.179551
Number of packets sent : 713072.164948
Number of packets sent : 713114.559425
Number of packets sent : 713380.602432
Number of packets sent : 712552.403926
Number of packets sent : 712400.291791
Number of packets sent : 712613.420809
Number of packets sent : 712819.355698
Number of packets sent : 712507.363954
Number of packets sent : 713088.516887
Number of packets sent : 713662.801664
Number of packets sent : 713168.094612
Number of packets sent : 713322.147316
Number of packets sent : 713471.226101
Number of packets sent : 712932.988287
Number of packets sent : 712986.016416
Number of packets sent : 713162.109294
Number of packets sent : 712712.470532
Number of packets sent : 712676.797172
Number of packets sent : 712571.074441
Number of packets sent : 712514.842301
Number of packets sent : 712576.305636
Number of packets sent : 712576.409471
Number of packets sent : 712648.038931
Number of packets sent : 712624.258508
Number of packets sent : 712549.682107
Number of packets sent : 712561.798413
Number of packets sent : 712424.379104
Number of packets sent : 712539.88343
Number of packets sent : 712542.599444
Number of packets sent : 712491.651547
Number of packets sent : 712441.162153
Number of packets sent : 712444.044764
Number of packets sent : 712470.242737
Number of packets sent : 712397.720784
Number of packets sent : 712299.165757
Number of packets sent : 712347.898167
Number of packets sent : 712310.99416
Number of packets sent : 712422.436078
Number of packets sent : 712343.347366
Number of packets sent : 712296.956323
Number of packets sent : 712256.067219
Number of packets sent : 712194.204057
Number of packets sent : 712224.630156
Number of packets sent : 712245.277217
Number of packets sent : 712263.297822
Number of packets sent : 712253.2941
Number of packets sent : 712242.82288
Number of packets sent : 712241.719609
Number of packets sent : 712220.646247
Number of packets sent : 712258.955494
Number of packets sent : 712237.474169
Number of packets sent : 712265.265332
Number of packets sent : 712244.106227
Number of packets sent : 712209.916343
Number of packets sent : 712178.318184
Number of packets sent : 712166.380387
Number of packets sent : 712254.458795
Number of packets sent : 712261.826166
Number of packets sent : 712296.986874
Number of packets sent : 712261.357123
Number of packets sent : 712282.716067
Number of packets sent : 712378.872676
Number of packets sent : 712418.527068
Number of packets sent : 712465.908775
Number of packets sent : 712506.694778
Number of packets sent : 712542.711668
Number of packets sent : 712587.689725
Number of packets sent : 712616.116985
Number of packets sent : 712665.684544
Number of packets sent : 712653.597284
Number of packets sent : 712621.962173
Number of packets sent : 712586.775104
Number of packets sent : 712593.823261
AUTOTEST_DONE
