,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpf,2,2,1711360.80402
1,3,1,rx,vpp,64,firewall,ukebpf,2,2,1724658.60215
2,3,1,rx,vpp,64,firewall,ukebpf,2,2,1716103.36239
3,3,1,rx,vpp,64,firewall,ukebpf,2,2,1713165.15609
4,3,1,rx,vpp,64,firewall,ukebpf,2,2,1714549.84894
5,3,1,rx,vpp,64,firewall,ukebpf,2,2,1719177.8001
6,3,1,rx,vpp,64,firewall,ukebpf,2,2,1717032.50916
7,3,1,rx,vpp,64,firewall,ukebpf,2,2,1719181.85066
8,3,1,rx,vpp,64,firewall,ukebpf,2,2,1712574.38984
9,3,1,rx,vpp,64,firewall,ukebpf,2,2,1706184.41678
10,3,1,rx,vpp,64,firewall,ukebpf,2,2,1717264.85149
11,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701140.96186
12,3,1,rx,vpp,64,firewall,ukebpf,2,2,1706477.2423
13,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698539.69849
14,3,1,rx,vpp,64,firewall,ukebpf,2,2,1706204.158
15,3,1,rx,vpp,64,firewall,ukebpf,2,2,1714662.01649
16,3,1,rx,vpp,64,firewall,ukebpf,2,2,1711830.40642
17,3,1,rx,vpp,64,firewall,ukebpf,2,2,1707543.96523
18,3,1,rx,vpp,64,firewall,ukebpf,2,2,1707058.8432
19,3,1,rx,vpp,64,firewall,ukebpf,2,2,1706239.83944
20,3,1,rx,vpp,64,firewall,ukebpf,2,2,1712247.36578
21,3,1,rx,vpp,64,firewall,ukebpf,2,2,1706148.01806
22,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700446.00468
23,3,1,rx,vpp,64,firewall,ukebpf,2,2,1694382.91457
24,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700679.39698
25,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700264.46005
26,3,1,rx,vpp,64,firewall,ukebpf,2,2,1690880.40201
27,3,1,rx,vpp,64,firewall,ukebpf,2,2,1699502.00803
28,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700811.08312
29,3,1,rx,vpp,64,firewall,ukebpf,2,2,1702871.55635
30,3,1,rx,vpp,64,firewall,ukebpf,2,2,1703581.4109
31,3,1,rx,vpp,64,firewall,ukebpf,2,2,1702981.6115
32,3,1,rx,vpp,64,firewall,ukebpf,2,2,1699110.38635
33,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698270.44656
34,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700973.90432
35,3,1,rx,vpp,64,firewall,ukebpf,2,2,1694060.24096
36,3,1,rx,vpp,64,firewall,ukebpf,2,2,1696741.70854
37,3,1,rx,vpp,64,firewall,ukebpf,2,2,1705757.40834
38,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701778.22378
39,3,1,rx,vpp,64,firewall,ukebpf,2,2,1705657.63052
40,3,1,rx,vpp,64,firewall,ukebpf,2,2,1704148.72225
41,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700798.75
42,3,1,rx,vpp,64,firewall,ukebpf,2,2,1697475.90361
43,3,1,rx,vpp,64,firewall,ukebpf,2,2,1705983.2664
44,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698497.48744
45,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698663.30645
46,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700273.00151
47,3,1,rx,vpp,64,firewall,ukebpf,2,2,1691122.61307
48,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698849.39759
49,3,1,rx,vpp,64,firewall,ukebpf,2,2,1692674.37186
50,3,1,rx,vpp,64,firewall,ukebpf,2,2,1693045.31722
51,3,1,rx,vpp,64,firewall,ukebpf,2,2,1690437.39566
52,3,1,rx,vpp,64,firewall,ukebpf,2,2,1690515.12097
53,3,1,rx,vpp,64,firewall,ukebpf,2,2,1694933.16583
54,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698591.03079
55,3,1,rx,vpp,64,firewall,ukebpf,2,2,1695940.70352
56,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700528.82206
57,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698081.78625
58,3,1,rx,vpp,64,firewall,ukebpf,2,2,1697823.01773
59,3,1,rx,vpp,64,firewall,ukebpf,2,2,1697172.18266
60,3,1,rx,vpp,64,firewall,ukebpf,2,2,1697164.03543
61,3,1,rx,vpp,64,firewall,ukebpf,2,2,1699886.32564
62,3,1,rx,vpp,64,firewall,ukebpf,2,2,1691771.08434
63,3,1,rx,vpp,64,firewall,ukebpf,2,2,1692986.89516
64,3,1,rx,vpp,64,firewall,ukebpf,2,2,1696851.63453
65,3,1,rx,vpp,64,firewall,ukebpf,2,2,1697126.48716
66,3,1,rx,vpp,64,firewall,ukebpf,2,2,1694364.55186
67,3,1,rx,vpp,64,firewall,ukebpf,2,2,1700905.95716
68,3,1,rx,vpp,64,firewall,ukebpf,2,2,1703310.4315
69,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701429.85232
70,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701608.88252
71,3,1,rx,vpp,64,firewall,ukebpf,2,2,1698657.36607
72,3,1,rx,vpp,64,firewall,ukebpf,2,2,1692634.72153
73,3,1,rx,vpp,64,firewall,ukebpf,2,2,1696480.92243
74,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701118.03279
75,3,1,rx,vpp,64,firewall,ukebpf,2,2,1703479.2176
76,3,1,rx,vpp,64,firewall,ukebpf,2,2,1701722.1665
