,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2518591.13797
1,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2521347.11643
2,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2518827.14521
3,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2512673.21429
4,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2512372.61466
5,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2503370.66801
6,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2504801.10497
7,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2507189.08532
8,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2500281.57895
9,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2506141.89189
10,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2504346.88755
11,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2507052.73732
12,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2505244.54609
13,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2503108.08436
14,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2504101.25969
15,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2500725.756
16,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2496525.59384
17,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2493752.27599
18,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2495405.94744
19,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2483708.54271
20,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2486553.57143
21,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2480718.59296
22,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2473281.18712
23,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2479075.45272
24,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2472357.14286
25,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2470236.27845
26,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2468152.37724
27,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2468715.39548
28,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2465714.19009
29,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2462235.6091
30,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2459766.5996
31,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2453275.01257
32,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2454939.44463
33,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2455571.06981
34,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2456134.96316
35,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2465129.03226
36,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2449096.64293
37,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2445159.60912
38,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2444654.81271
39,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437631.15578
40,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2440481.17338
41,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2438430.42453
42,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2438238.45382
43,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2439282.36869
44,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437451.32151
45,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2433096.93621
46,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2435449.7992
47,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2436896.58635
48,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2435980.58902
49,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2432587.3494
50,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2436474.1336
51,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2438477.38693
52,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2439990.28476
53,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2441087.6494
54,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2435831.74905
55,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2439505.73514
56,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437540.0067
57,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2438632.3185
58,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437436.61972
59,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2439051.33367
60,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2440538.30713
61,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2440296.18474
62,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2434550.47715
63,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2436692.15292
64,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2436795.93402
65,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437241.10385
66,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2439308.3501
67,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437401.35725
68,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2438950.4434
69,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2436230.92369
70,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2437093.37349
71,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2433288.13559
72,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2432792.38393
73,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2433505.68942
74,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2432214.85944
75,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2431764.65403
76,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2432935.37666
77,3,1,rx,vpp,64,firewall,ukebpfjit,2,2,2434341.04628
