,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,ukebpf,10,1,952644.719251
1,3,1,rx,vpp,64,firewall,ukebpf,10,1,954363.013699
2,3,1,rx,vpp,64,firewall,ukebpf,10,1,952167.924528
3,3,1,rx,vpp,64,firewall,ukebpf,10,1,944054.380665
4,3,1,rx,vpp,64,firewall,ukebpf,10,1,949931.749749
5,3,1,rx,vpp,64,firewall,ukebpf,10,1,950301.507538
6,3,1,rx,vpp,64,firewall,ukebpf,10,1,947761.426419
7,3,1,rx,vpp,64,firewall,ukebpf,10,1,954614.973262
8,3,1,rx,vpp,64,firewall,ukebpf,10,1,947915.441176
9,3,1,rx,vpp,64,firewall,ukebpf,10,1,951519.548872
10,3,1,rx,vpp,64,firewall,ukebpf,10,1,948118.311982
11,3,1,rx,vpp,64,firewall,ukebpf,10,1,945724.59893
12,3,1,rx,vpp,64,firewall,ukebpf,10,1,941544.723618
13,3,1,rx,vpp,64,firewall,ukebpf,10,1,945200.133869
14,3,1,rx,vpp,64,firewall,ukebpf,10,1,945343.029087
15,3,1,rx,vpp,64,firewall,ukebpf,10,1,943732.286096
16,3,1,rx,vpp,64,firewall,ukebpf,10,1,942419.786096
17,3,1,rx,vpp,64,firewall,ukebpf,10,1,941488.913942
18,3,1,rx,vpp,64,firewall,ukebpf,10,1,946680.430108
19,3,1,rx,vpp,64,firewall,ukebpf,10,1,942099.59893
20,3,1,rx,vpp,64,firewall,ukebpf,10,1,943145.387701
21,3,1,rx,vpp,64,firewall,ukebpf,10,1,940582.329317
22,3,1,rx,vpp,64,firewall,ukebpf,10,1,945609.045226
23,3,1,rx,vpp,64,firewall,ukebpf,10,1,942880.681818
24,3,1,rx,vpp,64,firewall,ukebpf,10,1,945692.744901
25,3,1,rx,vpp,64,firewall,ukebpf,10,1,937571.285141
26,3,1,rx,vpp,64,firewall,ukebpf,10,1,943131.592165
27,3,1,rx,vpp,64,firewall,ukebpf,10,1,946553.81016
28,3,1,rx,vpp,64,firewall,ukebpf,10,1,945185.828877
29,3,1,rx,vpp,64,firewall,ukebpf,10,1,940683.590577
30,3,1,rx,vpp,64,firewall,ukebpf,10,1,942948.196721
31,3,1,rx,vpp,64,firewall,ukebpf,10,1,942607.620321
32,3,1,rx,vpp,64,firewall,ukebpf,10,1,944072.550986
33,3,1,rx,vpp,64,firewall,ukebpf,10,1,941228.583029
34,3,1,rx,vpp,64,firewall,ukebpf,10,1,945776.852953
35,3,1,rx,vpp,64,firewall,ukebpf,10,1,942545.454545
36,3,1,rx,vpp,64,firewall,ukebpf,10,1,941672.125668
37,3,1,rx,vpp,64,firewall,ukebpf,10,1,940841.445058
38,3,1,rx,vpp,64,firewall,ukebpf,10,1,936048.192771
39,3,1,rx,vpp,64,firewall,ukebpf,10,1,939642.575039
40,3,1,rx,vpp,64,firewall,ukebpf,10,1,941229.946524
41,3,1,rx,vpp,64,firewall,ukebpf,10,1,934041.20603
42,3,1,rx,vpp,64,firewall,ukebpf,10,1,936823.076923
43,3,1,rx,vpp,64,firewall,ukebpf,10,1,937389.660494
44,3,1,rx,vpp,64,firewall,ukebpf,10,1,939983.28877
45,3,1,rx,vpp,64,firewall,ukebpf,10,1,940556.818182
46,3,1,rx,vpp,64,firewall,ukebpf,10,1,939417.75326
47,3,1,rx,vpp,64,firewall,ukebpf,10,1,937734.202608
48,3,1,rx,vpp,64,firewall,ukebpf,10,1,939269.719251
49,3,1,rx,vpp,64,firewall,ukebpf,10,1,937985.628342
50,3,1,rx,vpp,64,firewall,ukebpf,10,1,940052.156469
51,3,1,rx,vpp,64,firewall,ukebpf,10,1,938337.23262
52,3,1,rx,vpp,64,firewall,ukebpf,10,1,937238.970588
53,3,1,rx,vpp,64,firewall,ukebpf,10,1,936894.024803
54,3,1,rx,vpp,64,firewall,ukebpf,10,1,938645.591398
55,3,1,rx,vpp,64,firewall,ukebpf,10,1,935300.401204
56,3,1,rx,vpp,64,firewall,ukebpf,10,1,934252.339572
57,3,1,rx,vpp,64,firewall,ukebpf,10,1,933605.55973
58,3,1,rx,vpp,64,firewall,ukebpf,10,1,936745.806452
59,3,1,rx,vpp,64,firewall,ukebpf,10,1,936049.673859
60,3,1,rx,vpp,64,firewall,ukebpf,10,1,939199.532086
61,3,1,rx,vpp,64,firewall,ukebpf,10,1,933351.758794
62,3,1,rx,vpp,64,firewall,ukebpf,10,1,935440.98443
63,3,1,rx,vpp,64,firewall,ukebpf,10,1,935637.550201
64,3,1,rx,vpp,64,firewall,ukebpf,10,1,935116.761459
65,3,1,rx,vpp,64,firewall,ukebpf,10,1,937183.823529
66,3,1,rx,vpp,64,firewall,ukebpf,10,1,936982.438535
67,3,1,rx,vpp,64,firewall,ukebpf,10,1,934803.563057
68,3,1,rx,vpp,64,firewall,ukebpf,10,1,941096.548004
69,3,1,rx,vpp,64,firewall,ukebpf,10,1,936730.280749
