,repetitions,num_vms,direction,interface,size,vnf,system,fw_size,repetition,pps
0,3,1,rx,vpp,64,firewall,uk,100,0,704883.02139
1,3,1,rx,vpp,64,firewall,uk,100,0,706153.640615
2,3,1,rx,vpp,64,firewall,uk,100,0,704460.882648
3,3,1,rx,vpp,64,firewall,uk,100,0,705110.441767
4,3,1,rx,vpp,64,firewall,uk,100,0,704357.859532
5,3,1,rx,vpp,64,firewall,uk,100,0,702899.749373
6,3,1,rx,vpp,64,firewall,uk,100,0,707825.955734
7,3,1,rx,vpp,64,firewall,uk,100,0,701524.089307
8,3,1,rx,vpp,64,firewall,uk,100,0,706290.870488
9,3,1,rx,vpp,64,firewall,uk,100,0,707079.009834
10,3,1,rx,vpp,64,firewall,uk,100,0,703902.773137
11,3,1,rx,vpp,64,firewall,uk,100,0,706491.820041
12,3,1,rx,vpp,64,firewall,uk,100,0,705029.01354
13,3,1,rx,vpp,64,firewall,uk,100,0,705169.117647
14,3,1,rx,vpp,64,firewall,uk,100,0,707846.693387
15,3,1,rx,vpp,64,firewall,uk,100,0,706535.165347
16,3,1,rx,vpp,64,firewall,uk,100,0,709351.248643
17,3,1,rx,vpp,64,firewall,uk,100,0,703821.858289
18,3,1,rx,vpp,64,firewall,uk,100,0,702705.980621
19,3,1,rx,vpp,64,firewall,uk,100,0,703748.370927
20,3,1,rx,vpp,64,firewall,uk,100,0,706544.405419
21,3,1,rx,vpp,64,firewall,uk,100,0,706102.57267
22,3,1,rx,vpp,64,firewall,uk,100,0,706751.378446
23,3,1,rx,vpp,64,firewall,uk,100,0,706113.34002
24,3,1,rx,vpp,64,firewall,uk,100,0,703602.139753
25,3,1,rx,vpp,64,firewall,uk,100,0,705465.753425
26,3,1,rx,vpp,64,firewall,uk,100,0,705793.449198
27,3,1,rx,vpp,64,firewall,uk,100,0,701781.124498
28,3,1,rx,vpp,64,firewall,uk,100,0,707684.793555
29,3,1,rx,vpp,64,firewall,uk,100,0,706342.847075
30,3,1,rx,vpp,64,firewall,uk,100,0,704466.087538
31,3,1,rx,vpp,64,firewall,uk,100,0,707531.082888
32,3,1,rx,vpp,64,firewall,uk,100,0,708585.463659
33,3,1,rx,vpp,64,firewall,uk,100,0,710244.221106
34,3,1,rx,vpp,64,firewall,uk,100,0,711365.143144
35,3,1,rx,vpp,64,firewall,uk,100,0,708967.580214
36,3,1,rx,vpp,64,firewall,uk,100,0,705503.508186
37,3,1,rx,vpp,64,firewall,uk,100,0,707154.97662
38,3,1,rx,vpp,64,firewall,uk,100,0,704105.579686
39,3,1,rx,vpp,64,firewall,uk,100,0,707061.946903
40,3,1,rx,vpp,64,firewall,uk,100,0,703247.691472
41,3,1,rx,vpp,64,firewall,uk,100,0,705108.586702
42,3,1,rx,vpp,64,firewall,uk,100,0,707351.15269
43,3,1,rx,vpp,64,firewall,uk,100,0,709155.027933
44,3,1,rx,vpp,64,firewall,uk,100,0,705123.845736
45,3,1,rx,vpp,64,firewall,uk,100,0,704380.220515
46,3,1,rx,vpp,64,firewall,uk,100,0,708148.729947
47,3,1,rx,vpp,64,firewall,uk,100,0,706805.865922
48,3,1,rx,vpp,64,firewall,uk,100,0,706149.294245
49,3,1,rx,vpp,64,firewall,uk,100,0,707476.270053
50,3,1,rx,vpp,64,firewall,uk,100,0,707468.875502
51,3,1,rx,vpp,64,firewall,uk,100,0,705653.061224
52,3,1,rx,vpp,64,firewall,uk,100,0,706688.589095
53,3,1,rx,vpp,64,firewall,uk,100,0,702410.377358
54,3,1,rx,vpp,64,firewall,uk,100,0,710672.131148
55,3,1,rx,vpp,64,firewall,uk,100,0,704054.108216
56,3,1,rx,vpp,64,firewall,uk,100,0,704365.519546
57,3,1,rx,vpp,64,firewall,uk,100,0,706358.433735
58,3,1,rx,vpp,64,firewall,uk,100,0,707647.237197
59,3,1,rx,vpp,64,firewall,uk,100,0,710156.626506
60,3,1,rx,vpp,64,firewall,uk,100,0,703330.312185
61,3,1,rx,vpp,64,firewall,uk,100,0,707651.933702
62,3,1,rx,vpp,64,firewall,uk,100,0,714559.386973
63,3,1,rx,vpp,64,firewall,uk,100,0,707076.923077
64,3,1,rx,vpp,64,firewall,uk,100,0,704586.287625
65,3,1,rx,vpp,64,firewall,uk,100,0,705215.863454
66,3,1,rx,vpp,64,firewall,uk,100,0,700229.83871
67,3,1,rx,vpp,64,firewall,uk,100,0,707373.502467
68,3,1,rx,vpp,64,firewall,uk,100,0,705792.919172
69,3,1,rx,vpp,64,firewall,uk,100,0,707418.783422
70,3,1,rx,vpp,64,firewall,uk,100,0,705782.128514
71,3,1,rx,vpp,64,firewall,uk,100,0,702813.095238
72,3,1,rx,vpp,64,firewall,uk,100,0,706015.384615
