/tmp/linux.click:26: While initializing 'fd :: FromDevice':
  warning: ens7: no IPv4 address assigned
Startup trace (nsec): main: 10788074887
Startup trace (nsec): init done: 10798018780
Number of packets sent : 825600
Number of packets sent : 771435.387674
Number of packets sent : 772522.410359
Number of packets sent : 768255.234297
Number of packets sent : 768466.832918
Number of packets sent : 770138.49531
Number of packets sent : 769515.302728
Number of packets sent : 771193.49779
Number of packets sent : 772107.436985
Number of packets sent : 771372.864433
Number of packets sent : 769967.245856
Number of packets sent : 769912.119837
Number of packets sent : 770306.034124
Number of packets sent : 769589.121082
Number of packets sent : 769499.179568
Number of packets sent : 769876.206965
Number of packets sent : 769376.849597
Number of packets sent : 769191.679398
Number of packets sent : 769308.191808
Number of packets sent : 768659.533074
Number of packets sent : 768998.651214
Number of packets sent : 769476.188211
Number of packets sent : 768714.973432
Number of packets sent : 768995.004127
Number of packets sent : 769461.365529
Number of packets sent : 769673.701039
Number of packets sent : 769362.630183
Number of packets sent : 769577.883868
Number of packets sent : 769487.26001
Number of packets sent : 769780.545793
Number of packets sent : 769936.715185
Number of packets sent : 770042.742481
Number of packets sent : 770190.488087
Number of packets sent : 770247.365552
Number of packets sent : 770323.536327
Number of packets sent : 770461.755889
Number of packets sent : 770481.276891
Number of packets sent : 770443.430115
Number of packets sent : 770465.719921
Number of packets sent : 770467.124481
Number of packets sent : 770437.090891
Number of packets sent : 770627.781705
Number of packets sent : 770843.07707
Number of packets sent : 771027.378158
Number of packets sent : 771086.172436
Number of packets sent : 771159.478547
Number of packets sent : 771187.164614
Number of packets sent : 771182.057879
Number of packets sent : 771135.980345
Number of packets sent : 771218.131756
Number of packets sent : 771033.4999
Number of packets sent : 771296.447258
Number of packets sent : 771519.478772
Number of packets sent : 771704.951727
Number of packets sent : 771947.975274
Number of packets sent : 772177.478558
Number of packets sent : 772230.064963
Number of packets sent : 772314.993074
Number of packets sent : 772464.06355
Number of packets sent : 772496.637474
Number of packets sent : 772534.597062
Number of packets sent : 772699.93774
Number of packets sent : 772920.527453
Number of packets sent : 773103.4346
Number of packets sent : 773274.568595
Number of packets sent : 773416.637195
Number of packets sent : 773448.746877
Number of packets sent : 773479.235038
Number of packets sent : 773492.577459
Number of packets sent : 773511.139116
Number of packets sent : 773519.968017
Number of packets sent : 773612.188015
Number of packets sent : 773588.919583
Number of packets sent : 773636.937443
Number of packets sent : 773659.269564
Number of packets sent : 773725.698979
Number of packets sent : 773811.581052
Number of packets sent : 773746.271369
Number of packets sent : 773795.807225
Number of packets sent : 773840.827429
Number of packets sent : 773846.03948
Number of packets sent : 773934.390424
AUTOTEST_DONE
