0.00	0.00
0.00	0.00
106159.59	11252917.00
560732.94	59437692.00
674196.75	71464848.00
702784.94	74495200.00
710248.25	75286312.00
707198.31	74963016.00
706426.81	74881240.00
705279.19	74759600.00
706049.25	74841216.00
712432.88	75517888.00
713452.25	75625936.00
714522.00	75739328.00
715703.56	75864576.00
714510.44	75738112.00
712997.12	75577696.00
714365.00	75722688.00
715231.81	75814576.00
714584.50	75745960.00
713702.12	75652424.00
715062.88	75796664.00
715119.88	75802704.00
715420.50	75834576.00
715446.62	75837344.00
716985.38	76000448.00
715441.62	75836808.00
715840.12	75879056.00
711519.50	75421072.00
709959.88	75255744.00
708994.00	75153360.00
708537.25	75104944.00
709646.88	75222568.00
713187.75	75597896.00
713977.50	75681616.00
714218.12	75707120.00
711091.25	75375680.00
713500.81	75631088.00
713766.69	75659264.00
713116.94	75590392.00
712519.81	75527096.00
710857.19	75350864.00
713106.88	75589328.00
713908.25	75674272.00
713821.06	75665032.00
713944.31	75678096.00
712090.31	75481584.00
713834.25	75666432.00
714374.81	75723728.00
714612.94	75748976.00
714861.81	75775352.00
713868.94	75670104.00
713130.75	75591856.00
713140.81	75592928.00
713595.62	75641136.00
714218.62	75707168.00
713254.25	75604944.00
711981.25	75470016.00
713050.25	75583328.00
714087.62	75693288.00
714342.12	75720264.00
712419.25	75516440.00
708169.31	75065952.00
712577.81	75533248.00
710227.12	75284072.00
709396.75	75196056.00
708669.00	75118912.00
706751.25	74915632.00
707951.31	75042832.00
711804.88	75451312.00
714302.75	75716080.00
714734.62	75761872.00
