0.00	0.00
0.00	0.00
109779.11	11636586.00
560782.50	59442948.00
672903.06	71327728.00
703086.00	74527120.00
712565.75	75531976.00
713966.00	75680400.00
713979.50	75681824.00
714123.12	75697048.00
713537.75	75635000.00
708880.44	75141328.00
708244.62	75073936.00
707306.62	74974504.00
709486.38	75205560.00
710507.62	75313808.00
714710.88	75759360.00
716709.75	75971232.00
715625.44	75856296.00
716842.38	75985288.00
717770.62	76083680.00
717331.25	76037104.00
717552.50	76060560.00
716284.38	75926144.00
717199.12	76023104.00
718291.75	76138928.00
716529.69	75952144.00
716445.00	75943168.00
714695.25	75757696.00
715601.31	75853736.00
716020.31	75898152.00
715981.62	75894056.00
715491.38	75842088.00
712472.38	75522064.00
710629.62	75326736.00
709589.12	75216448.00
708192.50	75068408.00
706440.12	74882656.00
707921.50	75039680.00
709541.44	75211392.00
710904.88	75355912.00
711731.00	75443488.00
712076.75	75480136.00
711918.44	75463352.00
712027.62	75474928.00
712678.88	75543968.00
712363.25	75510496.00
713722.81	75654616.00
715166.69	75807672.00
713703.69	75652592.00
715017.94	75791904.00
714343.31	75720392.00
713161.81	75595152.00
712621.69	75537904.00
711074.19	75373872.00
712008.56	75472912.00
707123.12	74955056.00
706460.25	74884784.00
706919.06	74933424.00
705929.25	74828496.00
706257.81	74863328.00
712913.25	75568808.00
714482.69	75735168.00
714594.56	75747024.00
714601.88	75747792.00
714618.50	75749552.00
715128.12	75803576.00
715086.62	75799176.00
715843.62	75879424.00
713200.38	75599240.00
714122.50	75696984.00
715460.25	75838784.00
